Time,Load R1,Load R2,Load R3,Load R4,Load R5,Load R6,Load R7,Load R8,Load R9,Load R10,Load R11,Load R12,Load R13,Load R14,Load R15,Load R16,Load R17,Load R18
01/01/2022 00:00,0.006280953,0.005105546,0.006895527,0.006172774,0.006554695,0.006449263,0.005555838,0.006954249,0.006154501,0.0060522,0.006665492,0.006219869,0.006272713,0.005819803,0.006749647,0.006814503,0.006342549,0.006122805
01/01/2022 00:15,0.006728206,0.005834718,0.007029537,0.006526055,0.006667823,0.006583274,0.005982209,0.007140466,0.006403367,0.006311507,0.007029214,0.006374762,0.0063754,0.006068669,0.006956748,0.007094693,0.0069151,0.006601382
01/01/2022 00:30,0.00649286,0.005493294,0.006912056,0.006326068,0.006558199,0.006465792,0.00575472,0.007003341,0.006242668,0.00614688,0.006825298,0.006249423,0.006269704,0.00590797,0.006811764,0.006922208,0.006632608,0.00635425
01/01/2022 00:45,0.006310385,0.005155506,0.006835696,0.00614731,0.006452218,0.006346541,0.00550569,0.006924783,0.006077837,0.005970648,0.006692328,0.006104989,0.00613819,0.005710971,0.006710406,0.006816105,0.006437234,0.00615187
01/01/2022 01:00,0.005945346,0.004775075,0.006481053,0.005782553,0.006094565,0.005987571,0.005133915,0.006569971,0.005714381,0.005606052,0.006332201,0.005743498,0.005777951,0.005344269,0.006353313,0.006458607,0.006071018,0.005784854
01/01/2022 01:15,0.005683363,0.004457952,0.006299881,0.005553082,0.005929572,0.005819012,0.004898973,0.006370775,0.005518154,0.005409444,0.006085531,0.005574877,0.005624201,0.005157502,0.006153356,0.006233907,0.005768021,0.005517523
01/01/2022 01:30,0.005408812,0.004169835,0.006094019,0.005321823,0.005757896,0.005647755,0.004688406,0.006140969,0.005327094,0.005222439,0.005812186,0.005413652,0.005478269,0.004992396,0.005931658,0.005980033,0.005442155,0.005243601
01/01/2022 01:45,0.005175653,0.003897704,0.005904163,0.005101655,0.005570927,0.005457899,0.004458134,0.005943895,0.00512136,0.005015261,0.005590575,0.005220909,0.005292743,0.004786662,0.005731698,0.005769969,0.005191675,0.005006111
01/01/2022 02:00,0.004874711,0.003630507,0.005565726,0.004789465,0.00522999,0.005119462,0.004154692,0.005611707,0.004796671,0.004691822,0.005279634,0.004884972,0.004950556,0.004461973,0.00540201,0.005449029,0.004905731,0.004708919
01/01/2022 02:15,0.004732858,0.003472025,0.005442349,0.004653154,0.005107845,0.004996086,0.004014071,0.005485252,0.00466652,0.004561055,0.005142708,0.004760364,0.004829028,0.004331822,0.005274322,0.00531703,0.004756487,0.004565218
01/01/2022 02:30,0.004435462,0.003357693,0.005112976,0.004418697,0.004871,0.004777354,0.003904479,0.005121254,0.004476724,0.00439261,0.004782079,0.00459048,0.004666107,0.004225008,0.004953025,0.004951562,0.004395663,0.004294993
01/01/2022 02:45,0.00434334,0.003270099,0.005017254,0.004326101,0.004775829,0.004682556,0.003813703,0.005025798,0.00438339,0.004299565,0.00468854,0.004496312,0.004571442,0.004132367,0.004858148,0.004857094,0.004304343,0.00420343
01/01/2022 03:00,0.00421718,0.003182635,0.004848099,0.004187043,0.004603808,0.004513401,0.003684677,0.004863809,0.00423,0.004147608,0.004550915,0.004330023,0.004397988,0.003978977,0.004699025,0.004708003,0.004195382,0.00408157
01/01/2022 03:15,0.004176058,0.003131358,0.004818261,0.004149306,0.004574721,0.004483563,0.003644307,0.00483209,0.004196024,0.004113256,0.004512801,0.004299432,0.004369278,0.003945001,0.004666554,0.004672899,0.004149746,0.00403932
01/01/2022 03:30,0.004084117,0.0030711,0.004718288,0.004066452,0.004489217,0.004401126,0.003581935,0.004727123,0.004119261,0.004039976,0.004410048,0.004224936,0.004295391,0.00388139,0.004568553,0.004568588,0.004048938,0.003951982
01/01/2022 03:45,0.003883758,0.003023882,0.004493458,0.003920392,0.004343203,0.004270326,0.003541361,0.004472417,0.00401206,0.003950829,0.004156671,0.004135468,0.004212292,0.003844711,0.004349955,0.00431182,0.00379359,0.003774442
01/01/2022 04:00,0.003789361,0.00300141,0.004414202,0.003870758,0.004317447,0.004252423,0.003553295,0.004368483,0.003998148,0.003947661,0.004035976,0.00414246,0.004228625,0.003876814,0.004267507,0.004197208,0.003650872,0.003691824
01/01/2022 04:15,0.003675612,0.002962672,0.004294908,0.003788263,0.004240744,0.004183343,0.003525377,0.00423198,0.003938912,0.003897815,0.003895921,0.00409495,0.00418577,0.003855238,0.004149786,0.004057348,0.003504749,0.003589509
01/01/2022 04:30,0.003646124,0.002931626,0.004267152,0.003759294,0.004213103,0.004155586,0.003496004,0.004203935,0.003910521,0.003869366,0.003866894,0.004067078,0.004158187,0.003826846,0.004121625,0.004028783,0.003474569,0.003559848
01/01/2022 04:45,0.003633745,0.002915099,0.004259381,0.003748298,0.00420564,0.004147816,0.003483932,0.004195396,0.003901061,0.003859752,0.003855744,0.004059001,0.004150877,0.003817386,0.00411278,0.004018862,0.003460346,0.003547008
01/01/2022 05:00,0.004178109,0.003138701,0.005160148,0.004399583,0.005130167,0.005048583,0.004052057,0.005036763,0.004671147,0.004617958,0.004495149,0.004936008,0.005087285,0.004587472,0.004930386,0.004753308,0.003862149,0.004055732
01/01/2022 05:15,0.004174895,0.003137333,0.005154883,0.004395753,0.005124764,0.005043317,0.004048706,0.005031839,0.004666633,0.004613513,0.004491388,0.004930879,0.005081814,0.004582959,0.004925599,0.004748999,0.003859756,0.004052723
01/01/2022 05:30,0.004173053,0.00314057,0.005147397,0.004392218,0.005116903,0.005035831,0.004046488,0.005025294,0.004661217,0.004608285,0.004488041,0.004923769,0.005073764,0.004577543,0.00491943,0.004744147,0.003860172,0.004051446
01/01/2022 05:45,0.004189285,0.003158737,0.005161479,0.004407806,0.005130841,0.005049913,0.004062576,0.005039735,0.004676087,0.004623227,0.0045037,0.004937995,0.005087631,0.004592413,0.004934014,0.004759233,0.003877264,0.004067893
01/01/2022 06:00,0.004207474,0.003181758,0.005174299,0.004424384,0.005143303,0.005062733,0.004080407,0.005053449,0.004690876,0.004638195,0.004520457,0.004951173,0.005099914,0.004607201,0.004948087,0.004774558,0.0038976,0.004086618
01/01/2022 06:15,0.004666401,0.003399565,0.005901137,0.004963684,0.005888002,0.005789571,0.004557195,0.005735635,0.00531948,0.005257868,0.005050827,0.00566015,0.005853543,0.005235805,0.005612412,0.005376371,0.004249362,0.004518754
01/01/2022 06:30,0.004691168,0.003438888,0.005914551,0.004987084,0.005903321,0.005806096,0.004586545,0.005749819,0.005340651,0.005279988,0.005071029,0.005678745,0.005870591,0.005259309,0.005628493,0.005393649,0.004276529,0.004545331
01/01/2022 06:45,0.00454791,0.003489907,0.00572347,0.004900578,0.005801841,0.00572347,0.004626281,0.005527544,0.005292432,0.005253246,0.004861393,0.0056451,0.005841026,0.005292432,0.005449173,0.005174876,0.004077687,0.004430354
01/01/2022 07:00,0.004354533,0.003448635,0.005361086,0.004656499,0.00542819,0.005361086,0.004421637,0.005193327,0.004992017,0.004958465,0.004622947,0.005293983,0.005461741,0.004992017,0.005126224,0.004891361,0.003951912,0.004253878
01/01/2022 07:15,0.004425085,0.003538977,0.00540965,0.004720455,0.005475288,0.00540965,0.004490723,0.005245556,0.005048643,0.005015824,0.004687636,0.005344013,0.005508107,0.005048643,0.005179918,0.004950187,0.004031259,0.004326629
01/01/2022 07:30,0.004529343,0.003681461,0.005471434,0.00481197,0.00553424,0.005471434,0.004592149,0.005314418,0.005126,0.005094597,0.004780567,0.005408628,0.005565643,0.005126,0.005251612,0.005031791,0.004152506,0.004435134
01/01/2022 07:45,0.004700065,0.003923002,0.005563468,0.004959086,0.005621028,0.005563468,0.004757625,0.005419567,0.005246887,0.005218107,0.004930306,0.005505908,0.005649808,0.005246887,0.005362007,0.005160546,0.004354704,0.004613724
01/01/2022 08:00,0.005123017,0.004374016,0.005955241,0.005372684,0.006010723,0.005955241,0.005178499,0.005816537,0.005650092,0.005622351,0.005344944,0.005899759,0.006038463,0.005650092,0.005761055,0.00556687,0.004790128,0.005039795
01/01/2022 08:15,0.005506375,0.004924798,0.006152571,0.005700234,0.006195651,0.006152571,0.005549455,0.006044872,0.005915633,0.005894093,0.005678694,0.006109492,0.006217191,0.005915633,0.006001792,0.005851013,0.005247896,0.005441755
01/01/2022 08:30,0.004890148,0.004434499,0.006390753,0.004932492,0.005514722,0.005299275,0.005029309,0.006321587,0.005064956,0.005268244,0.004971472,0.005189454,0.006432252,0.00514711,0.005231783,0.005264051,0.004829777,0.005934259
01/01/2022 08:45,0.004663659,0.004378356,0.006655905,0.004574208,0.005144237,0.004816982,0.004862387,0.006628704,0.004618725,0.004979092,0.004657748,0.004667688,0.006672226,0.004757138,0.004828333,0.005007758,0.004776335,0.006476374
01/01/2022 09:00,0.004387648,0.004259547,0.006939075,0.004164953,0.00474431,0.004294602,0.004652527,0.006952213,0.00412446,0.004653138,0.004295539,0.004100811,0.006931192,0.004323506,0.004384083,0.004715264,0.004675096,0.007025786
01/01/2022 09:15,0.0026184,0.002705839,0.006741762,0.002124305,0.002873627,0.00210888,0.003059344,0.006822531,0.001937859,0.002875608,0.00236463,0.001792476,0.006693301,0.002286571,0.002346496,0.003007547,0.003260588,0.007274835
01/01/2022 09:30,0.001516904,0.00164178,0.007013519,0.000829658,0.001802401,0.000775657,0.002073251,0.007135224,0.000557084,0.001813558,0.00117561,0.000345381,0.006915198,0.001010744,0.001122606,0.002027784,0.002407385,0.007766815
01/01/2022 09:45,0.000486854,0.000501812,0.007424821,-0.000428315,0.000795319,-0.000510578,0.001038287,0.007605743,-0.000807429,0.000756598,0.000106685,-0.001090321,0.007169373,-0.000302213,7.57E-06,0.001181924,0.001658376,0.008328831
01/01/2022 10:00,-0.000386222,-0.000261176,0.00748965,-0.001454886,-0.000118083,-0.001609563,0.000269452,0.00770718,-0.001913474,-0.000110614,-0.00085625,-0.002262261,0.007212237,-0.001320659,-0.001008874,0.000354384,0.000985788,0.008635276
01/01/2022 10:15,0.000325187,0.000476026,0.007850794,-0.000800259,0.0003815,-0.001070303,0.000837626,0.008109826,-0.001326154,0.000420141,-0.000135273,-0.001724819,0.007463206,-0.000800194,-0.000386377,0.001003738,0.001761785,0.009101948
01/01/2022 10:30,0.003077843,0.003707259,0.007821376,0.002158319,0.00259198,0.001616357,0.003467016,0.008076057,0.001635008,0.002881515,0.00259729,0.001209275,0.007556274,0.002031668,0.002179114,0.00325619,0.004266147,0.009280525
01/01/2022 10:45,0.004638665,0.00534565,0.008121231,0.003722036,0.00377568,0.002995188,0.004768454,0.008422441,0.003129213,0.004134954,0.004198369,0.002649617,0.007725548,0.003380312,0.003630106,0.004632448,0.005812816,0.009684748
01/01/2022 11:00,0.00490776,0.005518016,0.00840789,0.00382604,0.003770299,0.002947019,0.004769409,0.008793034,0.003100084,0.004116264,0.004500598,0.00253094,0.007750496,0.003243913,0.003782606,0.004916829,0.006271683,0.010108017
01/01/2022 11:15,0.00600432,0.006562261,0.008822487,0.004853351,0.004556288,0.003822121,0.005575655,0.009270406,0.004033977,0.00491189,0.005652306,0.003401786,0.007955873,0.004035616,0.00479341,0.00594057,0.007438563,0.010598157
01/01/2022 11:30,0.006760238,0.007242312,0.009212207,0.005516534,0.005055217,0.004355641,0.006074432,0.009722686,0.004602366,0.005405169,0.006454717,0.003907343,0.008137079,0.004486016,0.005470644,0.006667973,0.00829506,0.011063155
01/01/2022 11:45,0.006725802,0.007435976,0.009155995,0.005484608,0.004961694,0.004262819,0.006181116,0.009660427,0.004563992,0.005409502,0.006340379,0.003848955,0.008190625,0.004516918,0.005333101,0.006538962,0.008271784,0.011176604
01/01/2022 12:00,0.007099536,0.007793134,0.009341094,0.005816308,0.005207937,0.004527995,0.006443884,0.009874338,0.004850904,0.005661475,0.006730073,0.0041049,0.008286672,0.004752821,0.005661642,0.006889802,0.008691952,0.011410148
01/01/2022 12:15,0.007949726,0.008683449,0.009323742,0.006672406,0.00580921,0.005264693,0.00711232,0.009887376,0.005662858,0.00630438,0.007612675,0.004883343,0.00817829,0.005462391,0.006446161,0.007618989,0.009526929,0.011449629
01/01/2022 12:30,0.008199964,0.008805731,0.009464552,0.006920353,0.006055959,0.005529689,0.007252182,0.010036832,0.005906991,0.006499962,0.007914275,0.005133489,0.008239813,0.005650733,0.006745923,0.007907321,0.009770445,0.011501171
01/01/2022 12:45,0.008263903,0.008864997,0.009354878,0.007052906,0.006197407,0.005715359,0.007358246,0.009899969,0.006087162,0.006632614,0.007989339,0.005348539,0.00819475,0.005838945,0.006868641,0.007962806,0.009750619,0.01130742
01/01/2022 13:00,0.008584918,0.00940781,0.008794009,0.007525238,0.006487288,0.006176779,0.007794563,0.009293125,0.00662957,0.007017119,0.008279229,0.005927605,0.007819791,0.006403643,0.007182661,0.008110446,0.00989538,0.010755767
01/01/2022 13:15,0.008958229,0.009546769,0.008765742,0.007950374,0.006899432,0.006667606,0.007987817,0.009260749,0.007083206,0.007331746,0.008757535,0.006418096,0.007692804,0.006754786,0.007689287,0.008537842,0.010187495,0.010500571
01/01/2022 13:30,0.009250007,0.009363311,0.008945666,0.008221711,0.007241065,0.007028337,0.00792719,0.00946707,0.007346679,0.007476756,0.009224212,0.00670809,0.007602599,0.006845263,0.008171341,0.009005112,0.010472102,0.010352566
01/01/2022 13:45,0.009603963,0.008876139,0.00953662,0.008433517,0.007613383,0.007340393,0.007629079,0.010140315,0.007480439,0.007506663,0.009864135,0.006841999,0.007634898,0.006680805,0.008784803,0.009705976,0.010944349,0.010480967
01/01/2022 14:00,0.009544554,0.008423662,0.009522271,0.008336792,0.007597235,0.007313583,0.007286042,0.01015252,0.007367821,0.007327386,0.009941948,0.006744377,0.007388932,0.006433937,0.008871186,0.009805263,0.010904902,0.01021597
01/01/2022 14:15,0.010672087,0.008872853,0.010090652,0.009405792,0.008626914,0.008425096,0.007774121,0.010789008,0.008379203,0.008093232,0.011340562,0.007760624,0.007478657,0.007130036,0.010217067,0.011129994,0.012052043,0.01036936
01/01/2022 14:30,0.010695695,0.008460127,0.010345604,0.009391557,0.008757324,0.008516452,0.007532312,0.011064479,0.008360284,0.00803661,0.011506752,0.007767483,0.007505896,0.006988421,0.01041713,0.011352422,0.012095814,0.010334388
01/01/2022 14:45,0.010671339,0.008101443,0.010493814,0.009334811,0.008807202,0.008536283,0.007299075,0.011230288,0.00829687,0.007943907,0.01159189,0.007721604,0.007474513,0.006828722,0.010524361,0.011479298,0.012090871,0.01026496
01/01/2022 15:00,0.010149073,0.007813424,0.010022716,0.008959669,0.008511491,0.008266195,0.007125288,0.010678075,0.008039289,0.007721472,0.01098388,0.007532977,0.007316748,0.006721899,0.010042441,0.010891634,0.011409664,0.00978113
01/01/2022 15:15,0.009807398,0.007621198,0.009779001,0.008759089,0.008420094,0.008192881,0.007082665,0.0103565,0.007956563,0.007666721,0.010584074,0.007525079,0.00734411,0.006766973,0.009776815,0.010523631,0.010911417,0.009466578
01/01/2022 15:30,0.009862004,0.007450535,0.009983513,0.008816189,0.008579163,0.008332596,0.007036031,0.010559426,0.008031234,0.007724516,0.010710693,0.007627442,0.007464258,0.006793046,0.009945989,0.010688065,0.010950699,0.009492155
01/01/2022 15:45,0.010436819,0.007324117,0.010806363,0.009240697,0.009125273,0.008812657,0.007038927,0.011464722,0.008367026,0.007989195,0.011521141,0.007946234,0.007786302,0.006871746,0.01070906,0.011553229,0.011662443,0.009967895
01/01/2022 16:00,0.011941444,0.007328257,0.012877418,0.010449504,0.010626251,0.010173251,0.007361689,0.013697927,0.009409413,0.00888245,0.013528097,0.008969094,0.008824626,0.007381288,0.012644001,0.013687551,0.013429924,0.011261943
01/01/2022 16:15,0.013068622,0.007214387,0.014367402,0.011255589,0.01157932,0.011007402,0.007387207,0.015364272,0.010008516,0.009349223,0.015076297,0.00950215,0.00934528,0.007488516,0.014045687,0.015310638,0.014863777,0.012210744
01/01/2022 16:30,0.013132774,0.007151609,0.014572587,0.011362051,0.011793908,0.011212587,0.007460761,0.015545951,0.010161989,0.009497995,0.015178057,0.009697933,0.009564568,0.007641989,0.014217964,0.015450007,0.014871515,0.012260793
01/01/2022 16:45,0.013264789,0.007181245,0.014818356,0.011528192,0.012047261,0.011458356,0.00760036,0.015772762,0.010366048,0.009698263,0.015340407,0.009936118,0.009821713,0.007846048,0.014437191,0.015642691,0.014958029,0.012381432
01/01/2022 17:00,0.01217393,0.007611551,0.013781428,0.011191461,0.011977013,0.011547112,0.00844552,0.014320348,0.010610136,0.010146928,0.013707341,0.010496567,0.010516227,0.008934398,0.013393932,0.01406153,0.013070126,0.011529078
01/01/2022 17:15,0.01323505,0.007912111,0.01491904,0.011950339,0.012695324,0.012188671,0.008660183,0.015624342,0.011146484,0.010589783,0.01503413,0.010923583,0.010900873,0.009098707,0.014510941,0.015392182,0.014442375,0.012475071
01/01/2022 17:30,0.013090886,0.008333207,0.014537144,0.011900008,0.012513117,0.012058703,0.008932647,0.015191093,0.011142874,0.010640284,0.014702006,0.010915833,0.010881494,0.009284043,0.014185914,0.01500506,0.014219754,0.012409265
01/01/2022 17:45,0.013106594,0.008792873,0.014296727,0.011939224,0.012386586,0.011971356,0.00919405,0.014938089,0.01117325,0.010707261,0.014573729,0.010910191,0.010850172,0.009429222,0.014006111,0.014813586,0.014232462,0.01248375
01/01/2022 18:00,0.013553403,0.009237872,0.01456564,0.012256544,0.012544295,0.012124153,0.009429667,0.015278582,0.011373213,0.010891866,0.015030513,0.011025821,0.010923251,0.009542098,0.014315888,0.015219059,0.014830421,0.012923191
01/01/2022 18:15,0.013794771,0.009606073,0.014605782,0.012412031,0.012537725,0.012125377,0.009590809,0.015366316,0.011442165,0.01096039,0.015237463,0.011024027,0.010883595,0.009581861,0.014402766,0.015371053,0.01517909,0.013176249
01/01/2022 18:30,0.014299745,0.009914086,0.014987069,0.01273497,0.012721621,0.012285585,0.009708021,0.01584805,0.011613336,0.011095153,0.015818765,0.011099138,0.010913527,0.009587224,0.014811685,0.015912002,0.015885838,0.013645692
01/01/2022 18:45,0.014599266,0.010216225,0.015157866,0.012942641,0.012814364,0.01237518,0.009859562,0.016069625,0.011737498,0.011208719,0.016124109,0.011163029,0.010946941,0.009650484,0.015012067,0.016180313,0.016292787,0.013940491
01/01/2022 19:00,0.014406593,0.010445394,0.014688118,0.012747929,0.012431964,0.012029118,0.009860746,0.015601391,0.011512271,0.011015403,0.015796394,0.010887662,0.010639138,0.009518021,0.014607656,0.015782834,0.016125738,0.013802324
01/01/2022 19:15,0.014531341,0.010757563,0.014684363,0.012867866,0.012463676,0.012076831,0.01006528,0.015600468,0.011615107,0.011131959,0.015861426,0.010965672,0.01070145,0.009659459,0.014634172,0.015815315,0.016266432,0.013951074
01/01/2022 19:30,0.014377837,0.011013985,0.014369265,0.012790226,0.012300084,0.011951409,0.010226612,0.015243809,0.011578441,0.011135453,0.015571046,0.010931108,0.010661029,0.009765049,0.014357833,0.015488166,0.016046899,0.013854825
01/01/2022 19:45,0.014585126,0.011133803,0.014523916,0.01291833,0.012368491,0.012009358,0.010264386,0.015442153,0.011640648,0.011181685,0.015812113,0.010951736,0.010662139,0.009754729,0.014524229,0.015711972,0.016341861,0.014046426
01/01/2022 20:00,0.013956373,0.010970288,0.01368302,0.012354892,0.011681753,0.011365177,0.009959186,0.014565577,0.011104853,0.010689027,0.015029523,0.010404756,0.010101659,0.009366471,0.013733925,0.014879368,0.015662451,0.013481509
01/01/2022 20:15,0.018355305,0.010683955,0.019070138,0.015265755,0.014805794,0.014030138,0.007050715,0.010770999,0.012984033,0.012036205,0.021037926,0.001854482,0.001413621,0.009204033,0.008875344,0.011060549,0.021541372,0.017191822
01/01/2022 20:30,0.018025162,0.010234635,0.018872415,0.014975338,0.014616898,0.013832415,0.009429646,0.020551206,0.012737756,0.011785514,0.020743096,0.001647931,0.00122914,0.008957756,0.012630514,0.01080103,0.021158261,0.016848437
01/01/2022 20:45,0.017654213,0.009734172,0.018645371,0.014647561,0.014399448,0.013605371,0.009068291,0.020300178,0.012457947,0.011500908,0.020410522,0.011411294,0.011016487,0.008677947,0.010019264,0.010506831,0.02072975,0.016463098
01/01/2022 21:00,0.017171815,0.009216845,0.018201782,0.014176805,0.013958447,0.013161782,0.008588478,0.019850118,0.012000127,0.011041795,0.019938473,0.010965118,0.010576779,0.008220127,0.017056033,0.010045133,0.020231828,0.015976818
01/01/2022 21:15,0.016711985,0.008799198,0.017695082,0.013702914,0.013448622,0.012655082,0.008125525,0.019351233,0.011510613,0.010553843,0.019466144,0.010461542,0.010065392,0.007730613,0.017437693,0.01654266,0.019790746,0.015521676
01/01/2022 21:30,0.016509607,0.008554641,0.017539569,0.013514595,0.013296233,0.012499569,0.00792627,0.019187907,0.011337916,0.010379584,0.019276263,0.010302905,0.009914565,0.007557916,0.017271244,0.019263608,0.019569622,0.015314611
01/01/2022 21:45,0.016319952,0.008342039,0.017375411,0.01333259,0.013133775,0.012335411,0.007738316,0.019019501,0.011164409,0.010205227,0.019093408,0.010137047,0.009752957,0.007384409,0.017101137,0.019206863,0.019369769,0.015122406
01/01/2022 22:00,0.01573452,0.007946545,0.016578936,0.012683845,0.012323231,0.011538936,0.007138814,0.0182582,0.010445317,0.00949317,0.018451697,0.009354642,0.008935378,0.006665317,0.016353906,0.018508875,0.018868753,0.014558078
01/01/2022 22:15,0.015510217,0.007662901,0.016420568,0.012479322,0.012169259,0.011380568,0.006918907,0.018088843,0.010262773,0.009308428,0.018244977,0.009191878,0.008783604,0.006482773,0.016180153,0.018319738,0.018618077,0.014327182
01/01/2022 22:30,0.015241134,0.007315163,0.016238879,0.012236457,0.011993395,0.011198879,0.00665565,0.017892588,0.010049039,0.009091781,0.017999199,0.009004363,0.008610653,0.006269039,0.015978072,0.018097265,0.018314036,0.014049359
01/01/2022 22:45,0.014929649,0.006918821,0.016021681,0.011953259,0.011782483,0.010981681,0.006350452,0.017659676,0.009797269,0.008836868,0.017712858,0.008780879,0.008402884,0.006017269,0.015738874,0.017836066,0.017964837,0.013728446
01/01/2022 23:00,0.010772778,0.006352299,0.011072691,0.008911494,0.008546129,0.008096197,0.005683123,0.012097551,0.007523218,0.00696753,0.012324466,0.00681946,0.006538724,0.005290847,0.010986175,0.012305226,0.012703287,0.010097879
01/01/2022 23:15,0.010018397,0.005919857,0.010351953,0.00833279,0.008043735,0.007628044,0.005364591,0.011279994,0.007082021,0.006571519,0.011454167,0.006455712,0.006208648,0.005039089,0.010258991,0.011452319,0.011761446,0.009394862
01/01/2022 23:30,0.009220734,0.005481326,0.009573097,0.007717562,0.007496862,0.007118872,0.005031138,0.010400618,0.006607904,0.006146217,0.010528175,0.006059153,0.005845189,0.004767235,0.009477245,0.010540331,0.010770477,0.008653749
01/01/2022 23:45,0.008479204,0.005068154,0.008880822,0.007166016,0.00703653,0.006693862,0.004751697,0.009603621,0.006206408,0.005792078,0.009667633,0.005743704,0.005567644,0.004566188,0.008774961,0.009701832,0.00982513,0.007965201
02/01/2022 00:00,0.003576906,0.00294721,0.004103709,0.003661809,0.004043379,0.003992143,0.003420504,0.004056196,0.003781627,0.003743613,0.00377255,0.003909918,0.003985322,0.003697953,0.003980169,0.003909312,0.003443041,0.003500053
02/01/2022 00:15,0.00361742,0.002998229,0.004132552,0.003698822,0.004071443,0.004020986,0.003460241,0.004086984,0.00381475,0.003777125,0.003809952,0.003939538,0.004012997,0.003731075,0.004011735,0.003943601,0.003488224,0.003541734
02/01/2022 00:30,0.003675924,0.003121174,0.004152141,0.003759481,0.004106487,0.004061671,0.003552365,0.004105441,0.003872985,0.003840525,0.003847648,0.003991725,0.004061042,0.003805133,0.004040521,0.003971623,0.003547761,0.003608701
02/01/2022 00:45,0.003711962,0.003374656,0.004086747,0.003824398,0.004111732,0.004086747,0.003736948,0.004024283,0.003949326,0.003936833,0.003811905,0.004061761,0.004124225,0.003949326,0.003999297,0.003911847,0.003562049,0.003674484
01/01/2022 23:45,0.004034965,0.003816917,0.00427724,0.004107647,0.004293392,0.00427724,0.004051117,0.004236861,0.004188406,0.00418033,0.004099572,0.004261089,0.004301468,0.004188406,0.004220709,0.004164178,0.003938055,0.004010737
02/01/2022 00:00,0.00494092,0.00466166,0.005251209,0.005034007,0.005271895,0.005251209,0.004961606,0.005199494,0.005137436,0.005127093,0.005023664,0.005230523,0.005282238,0.005137436,0.005178808,0.005106407,0.004816804,0.004909891
02/01/2022 00:15,0.005512397,0.00546219,0.005568182,0.005529133,0.005571901,0.005568182,0.005516116,0.005558885,0.005547728,0.005545868,0.005527273,0.005564463,0.005573761,0.005547728,0.005555166,0.005542149,0.005490083,0.005506818
02/01/2022 00:30,0.006266872,0.006290714,0.006102095,0.006158929,0.006014749,0.006012842,0.00610267,0.006161788,0.006059377,0.006048506,0.006267062,0.005986143,0.005948763,0.005992437,0.006140047,0.006220146,0.006394269,0.006264012
02/01/2022 00:45,0.006604936,0.006926772,0.006074483,0.006372662,0.005943668,0.005962917,0.006378051,0.006203179,0.006140062,0.00613729,0.006518645,0.005951175,0.005850369,0.006056387,0.006197635,0.006373472,0.006893974,0.006633809
01/01/2022 23:45,0.007015645,0.00748115,0.00632556,0.006735482,0.006184103,0.006213994,0.006778118,0.006480862,0.00644967,0.006452219,0.006886786,0.006212894,0.006085483,0.006365996,0.00648596,0.006699044,0.007368536,0.007060481
02/01/2022 00:00,0.00547912,0.005910268,0.006485096,0.00502777,0.004829263,0.004553659,0.005419892,0.006659402,0.004694166,0.005062533,0.005270933,0.004423182,0.006233617,0.004747471,0.004901153,0.005356096,0.006053738,0.007345445
02/01/2022 00:15,0.006496878,0.006967923,0.006687372,0.006059566,0.005628112,0.005481907,0.006279056,0.006885964,0.00569145,0.005899979,0.006318397,0.005393857,0.006362563,0.005653283,0.005864503,0.006260566,0.007047275,0.007591982
02/01/2022 00:30,0.00625655,0.006508431,0.007133138,0.005757114,0.005526084,0.005261064,0.005991048,0.007340962,0.005382186,0.005694744,0.006118953,0.005093638,0.006714654,0.005338952,0.00570543,0.006182742,0.006875234,0.007924631
02/01/2022 00:45,0.005041508,0.005266876,0.00708045,0.00446661,0.004513351,0.004049524,0.004950015,0.007280523,0.004093813,0.004649604,0.004850677,0.00380719,0.006707925,0.004163696,0.004499696,0.005108157,0.00576235,0.00790236
01/01/2022 23:45,0.003744691,0.003802998,0.007122849,0.003048289,0.003420385,0.002720799,0.003723606,0.007334593,0.002653612,0.003466848,0.003540987,0.002360858,0.006692219,0.002794667,0.0032421,0.004022976,0.004615578,0.007920876
02/01/2022 00:00,0.002839078,0.002785602,0.007103726,0.002077104,0.002677361,0.001825465,0.002882902,0.007315825,0.001680331,0.0026613,0.002627304,0.001392537,0.006653654,0.001875284,0.002377564,0.003260278,0.0037916,0.007866122
02/01/2022 00:15,0.002291295,0.00202331,0.007221425,0.001457394,0.00224273,0.001272686,0.002272695,0.007448337,0.001044379,0.00212776,0.002119841,0.000758536,0.006664178,0.001228194,0.001898035,0.00286906,0.00332376,0.007887506
02/01/2022 00:30,0.001662401,0.001453943,0.006754713,0.0007643,0.001527347,0.000515167,0.001638967,0.007005708,0.000304941,0.001444227,0.001460947,-1.85E-05,0.006163431,0.000498369,0.001188922,0.002225721,0.002776723,0.007541064
02/01/2022 00:45,0.001014475,0.000844872,0.006562872,0.00014602,0.001055472,-2.05E-05,0.001166252,0.00678009,-0.000264839,0.000970452,0.000774735,-0.000556509,0.006091389,1.69E-05,0.00058024,0.001622306,0.002101766,0.007322842
01/01/2022 23:45,0.001593121,0.001286084,0.006661333,0.000742601,0.001563539,0.000568475,0.001562823,0.006892028,0.000324631,0.001430677,0.001428091,3.77E-05,0.006082231,0.000507018,0.001209867,0.002200897,0.002644528,0.007313704
