date,PV1-0.time-based_0-pv_gen,Wind1-0.time-based_0-wind_gen,Controller1-0.time-based_0-flow2b,Controller1-0.time-based_0-dump,Controller1-0.time-based_0-res_load,EV1-0.time-based_0-soc,EV2-0.time-based_0-soc,EV3-0.time-based_0-soc,EV4-0.time-based_0-soc,EV5-0.time-based_0-soc,Battery1-0.time-based_0-soc,EV1-0.time-based_0-demand,EV2-0.time-based_0-demand,EV3-0.time-based_0-demand,EV4-0.time-based_0-demand,EV5-0.time-based_0-demand,CSV_EV_presence-0.time-based_0-ev1,CSV_EV_presence-0.time-based_0-ev4,CSV_EV_presence-0.time-based_0-ev3,CSV_EV_presence-0.time-based_0-ev2,CSV_EV_presence-0.time-based_0-ev5
2012-07-01 08:45:00,26.104644058769402,0.02861123353837423,0.32000000000000006,3.813255292307776,-4.133255292307776,0,22.916666666666664,96.24999999999997,0,0,50,0,11,11,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 09:00:00,22.541565052074045,0.03437270160081342,0.32000000000000006,2.2559377536747895,-2.57593775367479,0,27.499999999999996,100,0,0,50,0,11,9.000000000000068,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 09:15:00,29.7502532966623,0.03202509657729851,0.32000000000000006,18.4622783932396,-18.7822783932396,0,32.08333333333333,100,0,0,50,0,11,0,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 09:30:00,31.084888115785787,0,0.32000000000000006,19.764888115785787,-20.084888115785787,0,36.666666666666664,100,0,0,50,0,11,0,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 09:45:00,29.102462812087595,0,0.32000000000000006,17.782462812087594,-18.102462812087595,0,41.25,100,0,0,50,0,11,0,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 10:00:00,27.636101637299884,0,0.32000000000000006,5.316101637299884,-5.636101637299884,4.583333333333333,45.833333333333336,100,0,0,50,11,11,0,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 10:15:00,25.843806426417263,0.017100250742692776,0.32000000000000006,3.540906677159956,-3.8609066771599565,9.166666666666666,50.41666666666667,100,0,0,50,11,11,0,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 10:30:00,34.312472906733994,0,0.32000000000000006,11.992472906733994,-12.312472906733994,13.75,55.00000000000001,100,0,0,50,11,11,0,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 10:45:00,45.03283469971763,0,0.32000000000000006,22.712834699717632,-23.032834699717633,18.333333333333332,59.58333333333334,100,0,0,50,11,11,0,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 11:00:00,34.55140028093853,0,0.32000000000000006,12.23140028093853,-12.55140028093853,22.916666666666664,64.16666666666667,100,0,0,50,11,11,0,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 11:15:00,33.18771439205564,0,0.32000000000000006,10.867714392055639,-11.18771439205564,27.499999999999996,68.75,100,0,0,50,11,11,0,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 11:30:00,30.611237128440784,0,0.32000000000000006,8.291237128440784,-8.611237128440784,32.08333333333333,73.33333333333333,100,0,0,50,11,11,0,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 11:45:00,42.11037078987801,0,0.32000000000000006,19.79037078987801,-20.11037078987801,36.666666666666664,77.91666666666666,100,0,0,50,11,11,0,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 12:00:00,47.1270270229879,0,0.32000000000000006,24.807027022987903,-25.127027022987903,41.25,82.49999999999999,100,0,0,50,11,11,0,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 12:15:00,31.607789038694435,0.024916396984230618,0.32000000000000006,9.312705435678666,-9.632705435678666,45.833333333333336,87.08333333333331,100,0,0,50,11,11,0,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 12:30:00,38.35037028919076,0.02092028737164792,0.32000000000000006,16.051290576562405,-16.371290576562405,50.41666666666667,91.66666666666664,100,0,0,50,11,11,0,0,0,1.0,0.0,1.0,1.0,1.0
2012-07-01 12:45:00,44.596828124290596,0,0.32000000000000006,22.276828124290596,-22.596828124290596,55.00000000000001,96.24999999999997,100,0,0,50,11,11,0,0,0,1.0,0.0,1.0,1.0,1.0
