date,Battery-0.Battery_0-soc,Battery-0.Battery_0-p_out,Battery-0.Battery_0-flag,Fuelcell-0.fc_0-q_product,Electrolyser-0.electrolyser_0-q_product,H2storage-0.h2storage_0-h2_soc,H2storage-1.h2storage_0-h2_soc,HeatStorage-0.qstorage_0-t_int,HeatStorage-1.qstorage_0-t_int,HeatNetwork-0.Heatnetwork_0-t_int,HeatStorage-0.qstorage_0-q_loss,HeatStorage-1.qstorage_0-q_loss,HeatNetwork-0.Heatnetwork_0-q_loss,HeatStorage-0.qstorage_0-q_soc,HeatStorage-1.qstorage_0-q_soc,HeatStorage-2.qstorage_0-q_soc,ElectricityNetwork-0.Elenetwork_0-p_in[0],ElectricityNetwork-0.Elenetwork_0-p_in[1],ElectricityNetwork-0.Elenetwork_0-p_in[2],ElectricityNetwork-0.Elenetwork_0-p_out[0],ElectricityNetwork-0.Elenetwork_0-p_out[1],ElectricityNetwork-0.Elenetwork_0-p_tot,ElectricityNetwork-0.Elenetwork_0-p_in[3],ElectricityNetwork-0.Elenetwork_0-p_out[2],ElectricityNetwork-0.Elenetwork_0-p_out[3],H2Valve-0.H2valve_0-h2_elec,H2Valve-0.H2valve_0-h2_stor,H2Valve-0.H2valve_0-h2_fc,H2Valve-0.H2valve_0-h2_elec_stor,H2Valve-0.H2valve_0-h2_stor_fc,H2Valve-0.H2valve_0-h2_elec_net,H2Valve-0.H2valve_0-h2_fc_net,H2Valve-0.H2valve_0-h2_stor_net,Qvalve-0.Qvalve_0-q_eboiler,Qvalve-0.Qvalve_0-q_stor,Qvalve-0.Qvalve_0-q_eboiler_stor,Qvalve-0.Qvalve_0-q_eboiler_net,Qvalve-0.Qvalve_0-q_stor_net,H2Network-0.Gasnetwork_0-flow_in[0],H2Network-0.Gasnetwork_0-flow_in[1],H2Network-0.Gasnetwork_0-flow_out[0],H2Network-0.Gasnetwork_0-p_int,H2Network-0.Gasnetwork_0-flow_tot,H2Network-0.Gasnetwork_0-flow_out[1],H2Network-0.Gasnetwork_0-flow_out[2],H2Network-0.Gasnetwork_0-flow_out[3],H2Network-0.Gasnetwork_0-flow_in[2],H2Network-0.Gasnetwork_0-flow_out[4],HeatNetwork-0.Heatnetwork_0-q_in[0],HeatNetwork-0.Heatnetwork_0-q_in[1],HeatNetwork-0.Heatnetwork_0-q_out[0],HeatNetwork-0.Heatnetwork_0-q_out[1],HeatNetwork-0.Heatnetwork_0-q_out[2],HeatNetwork-0.Heatnetwork_0-q_out[3],HeatNetwork-0.Heatnetwork_0-q_in[2],HeatNetwork-0.Heatnetwork_0-q_in[3]
2012-01-01 10:45:00,20.252,8.959059857745629,0,60.901769197293405,4.5,10.0,90.0,520.14995821043,520.2145881961932,1844.1426517553589,103.67282030690318,25.92214737201573,115799.44888165192,80.0,80.023,20.007,28.30992365314357,27.88322878500774,12.962244786418887,31.959661,8.959059857745629,-1958.2783864835144,304.508845986467,4.081749623374009,1749.4073044616755,0.0639408234473133,0.0,0.3383431622071855,0.0,0.0,0.0639408234473133,0.3383431622071855,0.0,3200.0,352.94117647058823,352.94117647058823,2847.058823529412,0.0,0.0639408234473133,0.0,0.3383431622071855,-0.0335713381228384,-2.7850895348149245,0.0,1.3064758849981284,2.0,0.6864441175269171,0.0,4.5,60.901769197293405,-227.45511478951164,277.79018383706625,39.5342246239636,222.1644393792422,256.1617012857847,5393.696556654943
2012-01-01 11:00:00,20.252,8.959059857745629,0,64.55724128429988,4.5,10.0,90.0,520.149652191752,520.2534250483352,1902.8634970206133,103.67253787559224,25.925748509715888,120203.512276546,80.0,80.038,20.009,39.894458780860624,45.26558066471442,200.0,22.93718275,8.959059857745629,-1727.8761666930898,322.78620642149934,38.52430484502561,1744.4708835096037,0.0639408234473133,0.0,0.3586513404683326,0.0,0.0,0.0639408234473133,0.3586513404683326,0.0,3200.0,352.94117647058823,352.94117647058823,2847.058823529412,0.0,0.0639408234473133,0.0,0.3586513404683326,-0.0376979589200786,-3.127435388128546,0.038372219645637,1.328371874475153,2.0,0.4222573599755898,0.0,4.5,64.55724128429988,-116.13735526898196,352.94117647058823,35.241577855153444,218.43764341442284,272.4699414702166,5483.668143146056
2012-01-01 11:15:00,20.252,8.959059857745629,0,65.831500318461,4.5,10.0,90.0,520.1493058669744,520.2880603453152,1961.9476950746543,103.67239366768769,25.93032386856756,124634.82713059912,80.0,80.05,20.01,40.60465332104,30.498680422973592,14.178105568531112,35.129913,8.959059857745629,-1933.6029847798047,329.157501592305,35.16115704833777,1732.8388672431213,0.0639408234473133,0.0,0.3657305573247832,0.0,0.0,0.0639408234473133,0.3657305573247832,0.0,3200.0,352.94117647058823,352.94117647058823,2847.058823529412,0.0,0.0639408234473133,0.0,0.3657305573247832,-0.0419094093646435,-3.476818737598608,0.0,1.546520925584155,2.0,0.2541243773757489,0.0,4.5,65.831500318461,-131.43395039530466,314.75832332721205,49.696851089327374,194.6954226279693,295.6211776944925,5447.10340730321
2012-01-01 11:30:00,20.252,8.959059857745629,0,62.91570403753843,4.5,10.0,90.0,520.1489839280966,520.2986690751292,2023.0016231066788,103.6722304659811,25.934404243363083,129213.87173300092,80.0,80.054,20.011,51.44288644747757,27.508962286423813,12.78825726125074,160.51175275,8.959059857745629,-2075.946653811636,314.57852018769216,45.02717598172749,1739.0967570138423,0.0639408234473133,0.0,0.3495316890974357,0.0,0.0,0.0639408234473133,0.3495316890974357,0.0,3200.0,352.94117647058823,352.94117647058823,2847.058823529412,0.0,0.0639408234473133,0.0,0.3495316890974357,-0.0408219563148746,-3.386603265774643,0.0,1.3024844359412289,1.9788740888533072,0.0714194182532561,0.0,4.5,62.91570403753843,-122.17924102708672,96.4099141638214,39.57725743582729,193.01122131730696,332.4171192374158,5466.774810880886
2012-01-01 11:45:00,20.252,8.959059857745629,0,65.41890050584163,4.5,10.0,90.0,520.148483044252,520.3338867914099,2083.2973408555,103.67207875585912,25.935654054899864,133736.0505641625,79.999,80.067,20.012,48.54093808002957,37.34049444723133,17.358700931047622,147.00791024999998,8.959059857745629,-2100.855768078486,327.09450252920817,76.11692468740796,1758.1495114139436,0.0639408234473133,0.0,0.3634383361435646,0.0,0.0,0.0639408234473133,0.3634383361435646,0.0,3200.0,352.94117647058823,352.94117647058823,2847.058823529412,0.0,0.0639408234473133,0.0,0.3634383361435646,-0.0358563958506062,-2.9746586946967137,0.0,1.0558151361156938,1.7133233505696357,0.0,0.0,4.5,65.41890050584163,-190.090766369526,320.0512279231552,40.08425932191162,212.1136267452918,339.71764983816087,5526.6663134165
2012-01-01 12:00:00,20.252,8.959059857745629,0,60.73373703088877,4.5,10.0,90.0,520.1478111263948,520.3548414293657,2145.398292293461,103.67184271990811,25.93980304435276,138393.6219220096,79.999,80.074,20.013,36.97714424269911,25.59890358565836,11.90031674953126,47.21531475,8.959059857745629,-2022.77097132068,303.66868515444384,78.9019734601292,1697.839672985138,0.0639408234473133,0.0,0.3374096501716043,0.0,0.0,0.0639408234473133,0.3374096501716043,0.0,3200.0,223.27944870895536,223.27944870895536,2976.720551291045,0.0,0.0639408234473133,0.0,0.3374096501716043,-0.034971274032851,-2.9012286901301354,0.0,0.9719618376944328,1.747504299327209,0.0,0.0,4.5,60.73373703088877,-255.0,190.4313600290305,3.4042183579039147,226.8924596983519,332.72697238529224,5443.779344400682
2012-01-01 12:15:00,20.252,8.959059857745629,0,60.90302349275013,4.5,10.0,90.0,520.1471821158577,520.3496039625596,2207.8312407441804,103.67152608607752,25.942271704477527,143076.09305581352,79.999,80.073,20.014,56.23416682867448,35.87559512947904,16.677704347381784,64.14945775,8.959059857745629,-1952.975820602316,304.51511746375064,38.696736895725344,1686.4731498681313,0.0639408234473133,0.0,0.3383501305152785,0.0,0.0,0.0639408234473133,0.3383501305152785,0.0,3200.0,352.94117647058823,352.94117647058823,2847.058823529412,0.0,0.0639408234473133,0.0,0.3383501305152785,-0.0297473819656772,-2.467852842135829,0.0792095627699664,0.977297666375505,1.517606876196251,0.293296643198148,0.0,4.5,60.90302349275013,-238.7162139712267,-24.84593208410753,22.309367056528416,204.54076998377312,342.4820733263004,5407.334888103333
2012-01-01 12:30:00,20.252,8.959059857745629,0,55.15915377483556,4.5,10.0,90.0,520.1469351112551,520.3180367306118,2269.6099058412265,103.67122967184518,25.94165467995597,147709.49293809198,79.999,80.061,20.016,47.08945342437004,35.87559512947904,16.677704347381784,44.11902025,8.959059857745629,-1783.989918520457,275.7957688741778,60.716358521710255,1527.573114909174,0.0639408234473133,0.0,0.3064397431935308,0.0,0.0,0.0639408234473133,0.3064397431935308,0.0,3200.0,352.94117647058823,352.94117647058823,2847.058823529412,0.0,0.0639408234473133,0.0,0.3064397431935308,-0.0242250403087961,-2.009717515507641,0.0,1.0034936185469392,1.3843230454985735,0.5397703760669179,0.0,4.5,55.15915377483556,-93.74088365714644,-149.75126909687322,71.9501563646433,200.97456079957365,345.7460192000676,5384.795904760976
2012-01-01 12:45:00,20.252,8.959059857745629,0,55.57156258401047,4.5,10.0,90.0,520.1463896173611,520.2775536016424,2333.1463849509664,103.6711132736684,25.937935753056664,152474.72887132247,79.999,80.046,20.017,47.81470660702725,40.99346036254428,200.0,113.21878925,8.959059857745629,-1741.157303326197,277.8578129200523,87.71615697360309,1532.028634792245,0.0639408234473133,0.0,0.3087309032445025,0.0,0.0,0.0639408234473133,0.3087309032445025,0.0,3200.0,325.44902111922727,325.44902111922727,2874.5509788807726,0.0,0.0639408234473133,0.0,0.3087309032445025,-0.0218123599301256,-1.8095607374578224,0.0431035337047109,0.7057774124079719,1.412527521681797,0.5225336290026767,0.0,4.5,55.57156258401047,-207.02075627404605,-192.0472453900981,54.17761688294232,177.47497466051948,350.2095650484763,5400.50190598984
2012-01-01 13:00:00,20.252,8.959059857745629,0,56.40433989000467,4.5,10.0,90.0,520.1460439585418,520.2504749610928,2395.200968826105,103.67085621572694,25.93316644678549,157128.82266195788,79.999,80.037,20.018,55.76259168037519,43.34600114312739,200.0,148.97305275,8.959059857745629,-1741.6280419899158,282.02169945002333,79.61729084419578,1543.3001267696902,0.0639408234473133,0.0,0.3133574438333593,0.0,0.0,0.0639408234473133,0.3133574438333593,0.0,3200.0,352.94117647058823,352.94117647058823,2847.058823529412,0.0,0.0639408234473133,0.0,0.3133574438333593,-0.0145602714422769,-1.2079250302615443,0.0,0.5674573606434531,1.188291683359873,0.7351674394927272,0.0,4.5,56.40433989000467,-131.18121211236797,-128.45791466308918,71.93018021945458,224.01832447935888,334.3835763819061,5440.234658058012
