date,H2demand1-0.time-based_0-tot_dem,H2demand2-0.time-based_0-tot_dem,compressor1-0.time-based_0-flow_from_c,H2valve1-0.time-based_0-out2,H2valve1-0.time-based_0-out1,H2_controller-0.time-based_0-desired_out,H2_controller-0.time-based_0-dump,H2Buffer1-0.time-based_0-free_capacity,H2Buffer1-0.time-based_0-soc,H2Buffer1-0.time-based_0-h2_out
2012-01-03 02:00:00,149.2,0.0,149.2,106.58945061825013,93.41054938174987,149.2,0,48518.68018810334,73.54552020600649,149.2
2012-01-03 02:15:00,165.25,0.0,165.25,0.0,149.2,165.25,0,48583.93018810335,73.50994308808271,165.25
2012-01-03 02:30:00,165.25,0.0,165.25,0.0,165.25,165.25,0,48649.18018810335,73.47436597015893,165.25
2012-01-03 02:45:00,165.25,280.0,200.0,0.0,165.25,445.25,0,48749.18018810336,73.4198416515018,200.0
2012-01-03 03:00:00,165.25,0.0,165.25,125.7720381807973,74.22796181920269,165.25,0,48814.43018810337,73.38426453357802,165.25
2012-01-03 03:15:00,208.5,175.5,200.0,0.0,165.25,384.0,0,48914.430188103375,73.32974021492089,200.0
2012-01-03 03:30:00,208.5,175.5,200.0,91.40625,108.59375,384.0,0,49014.43018810339,73.27521589626376,200.0
2012-01-03 03:45:00,0.0,0.0,0.0,91.40625,108.59375,0.0,0,48914.430188103375,73.32974021492089,0.0
2012-01-03 04:00:00,197.3333333333333,0.0,197.3333333333333,0.0,0.0,197.3333333333333,0,49011.7635214367,73.27666987809462,197.3333333333333
2012-01-03 04:15:00,197.3333333333333,0.0,197.3333333333333,0.0,197.33333333333337,197.3333333333333,0,49109.096854770025,73.22359954126836,197.3333333333333
2012-01-03 04:30:00,197.3333333333333,185.75,200.0,0.0,197.33333333333337,383.08333333333337,0,49209.09685477004,73.16907522261123,200.0
2012-01-03 04:45:00,0.0,185.75,185.75,96.9762888840548,103.02371111594518,185.75,0,49294.84685477004,73.12232061936274,185.75
2012-01-03 05:00:00,150.6,185.75,200.0,185.75,0.0,336.35,0,49394.84685477004,73.06779630070561,200.0
2012-01-03 05:15:00,150.6,185.75,200.0,110.45042366582427,89.5495763341757,336.35,0,49494.84685477005,73.01327198204848,200.0
2012-01-03 05:30:00,150.6,0.0,150.6,110.45042366582427,89.5495763341757,150.6,0,49545.44685477007,72.98568267680797,150.6
2012-01-03 05:45:00,150.6,0.0,150.6,0.0,150.6,150.6,0,49596.04685477007,72.95809337156746,150.6
2012-01-03 06:00:00,150.6,0.0,150.6,0.0,150.6,150.6,0,49646.64685477008,72.93050406632695,150.6
2012-01-03 06:15:00,0.0,177.5,177.5,0.0,150.6,177.5,0,49724.146854770086,72.88824771936767,177.5
2012-01-03 06:30:00,0.0,177.5,177.5,177.5,0.0,177.5,0,49801.64685477009,72.84599137240839,177.5
2012-01-03 06:45:00,193.5,168.66666666666666,200.0,177.5,0.0,362.1666666666666,0,49901.6468547701,72.79146705375126,200.0
2012-01-03 07:00:00,193.5,168.66666666666666,200.0,93.1431201104464,106.8568798895536,362.1666666666666,0,50001.64685477011,72.73694273509413,200.0
2012-01-03 07:15:00,193.5,168.66666666666666,200.0,93.1431201104464,106.8568798895536,362.1666666666666,0,50101.64685477012,72.682418416437,200.0
2012-01-03 07:30:00,193.5,180.25,200.0,93.1431201104464,106.8568798895536,373.75,0,50201.64685477012,72.62789409777987,200.0
2012-01-03 07:45:00,152.6,180.25,200.0,96.45484949832776,103.54515050167224,332.85,0,50301.64685477013,72.57336977912274,200.0
2012-01-03 08:00:00,152.6,180.25,200.0,108.30704521556255,91.69295478443742,332.85,0,50401.64685477013,72.51884546046561,200.0
2012-01-03 08:15:00,152.6,180.25,200.0,108.30704521556255,91.69295478443742,332.85,0,50501.64685477014,72.46432114180848,200.0
2012-01-03 08:30:00,152.6,0.0,152.6,108.30704521556255,91.69295478443742,152.6,0,50554.24685477015,72.43564135019483,152.6
2012-01-03 08:45:00,152.6,0.0,152.6,0.0,152.6,152.6,0,50606.84685477016,72.40696155858117,152.6
2012-01-03 09:00:00,0.0,158.4,158.4,0.0,152.6,158.4,0,50665.246854770165,72.37511935648541,158.4
2012-01-03 09:15:00,0.0,158.4,158.4,158.4,0.0,158.4,0,50723.64685477016,72.34327715438965,158.4
2012-01-03 09:30:00,0.0,158.4,158.4,158.4,0.0,158.4,0,50782.04685477015,72.3114349522939,158.4
2012-01-03 09:45:00,171.0,158.4,200.0,158.4,0.0,329.4,0,50882.04685477016,72.25691063363676,200.0
2012-01-03 10:00:00,171.0,158.4,200.0,96.17486338797816,103.82513661202186,329.4,0,50982.04685477017,72.20238631497963,200.0
2012-01-03 10:15:00,171.0,0.0,171.0,96.17486338797816,103.82513661202186,171.0,0,51053.04685477017,72.16367404873307,171.0
2012-01-03 10:30:00,171.0,0.0,171.0,0.0,171.0,171.0,0,51124.04685477018,72.12496178248651,171.0
2012-01-03 10:45:00,185.0,184.0,200.0,0.0,171.0,369.0,0,51224.04685477018,72.07043746382938,200.0
2012-01-03 11:00:00,185.0,184.0,200.0,99.7289972899729,100.27100271002708,369.0,0,51324.04685477019,72.01591314517225,200.0
2012-01-03 11:15:00,179.5,184.0,200.0,99.7289972899729,100.27100271002708,363.5,0,51424.04685477019,71.96138882651512,200.0
2012-01-03 11:30:00,179.5,182.75,200.0,101.23796423658872,98.76203576341128,362.25,0,51524.04685477021,71.90686450785799,200.0
2012-01-03 11:45:00,0.0,182.75,182.75,100.89717046238786,99.10282953761217,182.75,0,51606.79685477021,71.86174563416921,182.75
2012-01-03 12:00:00,0.0,182.75,182.75,182.75,0.0,182.75,0,51689.54685477022,71.81662676048043,182.75
2012-01-03 12:15:00,285.0,182.75,200.0,182.75,0.0,467.75,0,51789.54685477023,71.7621024418233,200.0
2012-01-03 12:30:00,0.0,0.0,0.0,78.14003206841261,121.85996793158738,0.0,0,51689.54685477022,71.81662676048043,0.0
2012-01-03 12:45:00,151.2,0.0,151.2,0.0,0.0,151.2,0,51740.74685477023,71.78871030932798,151.2
2012-01-03 13:00:00,151.2,0.0,151.2,0.0,151.2,151.2,0,51791.94685477024,71.76079385817553,151.2
2012-01-03 13:15:00,151.2,192.0,200.0,0.0,151.2,343.2,0,51891.94685477024,71.7062695395184,200.0
2012-01-03 13:30:00,151.2,192.0,200.0,111.8881118881119,88.1118881118881,343.2,0,51991.94685477024,71.65174522086127,200.0
2012-01-03 13:45:00,151.2,179.25,200.0,111.8881118881119,88.1118881118881,330.45,0,52091.94685477024,71.59722090220414,200.0
2012-01-03 14:00:00,227.0,179.25,200.0,108.48842487517022,91.51157512482978,406.25,0,52191.946854770256,71.54269658354701,200.0
2012-01-03 14:15:00,0.0,179.25,179.25,88.24615384615385,111.75384615384615,179.25,0,52271.196854770256,71.49948606101124,179.25
2012-01-03 14:30:00,0.0,179.25,179.25,179.25,0.0,179.25,0,52350.446854770256,71.45627553847547,179.25
2012-01-03 14:45:00,0.0,0.0,0.0,179.25,0.0,0.0,0,52250.446854770256,71.5107998571326,0.0
2012-01-03 15:00:00,176.66666666666666,0.0,176.66666666666666,0.0,0.0,176.66666666666666,0,52327.11352143693,71.46899787949546,176.66666666666666
2012-01-03 15:15:00,176.66666666666666,180.0,200.0,0.0,176.66666666666663,356.66666666666663,0,52427.113521436935,71.41447356083833,200.0
2012-01-03 15:30:00,176.66666666666666,180.0,200.0,100.93457943925236,99.06542056074768,356.66666666666663,0,52527.113521436935,71.3599492421812,200.0
2012-01-03 15:45:00,0.0,0.0,0.0,100.93457943925236,99.06542056074768,0.0,0,52427.113521436935,71.41447356083833,0.0
2012-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0,52327.11352143693,71.46899787949546,0.0
2012-01-03 16:15:00,182.3333333333333,183.5,200.0,0.0,0.0,365.83333333333337,0,52427.113521436935,71.41447356083833,200.0
2012-01-03 16:30:00,182.3333333333333,183.5,200.0,100.31890660592254,99.68109339407744,365.83333333333337,0,52527.113521436935,71.3599492421812,200.0
2012-01-03 16:45:00,182.3333333333333,140.2,200.0,100.31890660592254,99.68109339407744,322.5333333333333,0,52627.11352143694,71.30542492352407,200.0
2012-01-03 17:00:00,0.0,140.2,140.2,86.93675072343943,113.06324927656055,140.2,0,52667.31352143694,71.2835061474239,140.2
2012-01-03 17:15:00,212.0,140.2,200.0,140.2,0.0,352.2,0,52767.31352143695,71.22898182876678,200.0
2012-01-03 17:30:00,212.0,140.2,200.0,79.61385576377057,120.38614423622944,352.2,0,52867.31352143696,71.17445751010965,200.0
2012-01-03 17:45:00,0.0,140.2,140.2,79.61385576377057,120.38614423622944,140.2,0,52907.51352143695,71.15253873400948,140.2
2012-01-03 18:00:00,0.0,181.5,181.5,140.2,0.0,181.5,0,52989.013521436944,71.10810141430393,181.5
2012-01-03 18:15:00,152.66666666666666,181.5,200.0,181.5,0.0,334.16666666666663,0,53089.01352143695,71.0535770956468,200.0
2012-01-03 18:30:00,152.66666666666666,181.5,200.0,108.62842892768082,91.3715710723192,334.16666666666663,0,53189.01352143695,70.99905277698967,200.0
2012-01-03 18:45:00,152.66666666666666,181.5,200.0,108.62842892768082,91.3715710723192,334.16666666666663,0,53289.013521436966,70.94452845833254,200.0
2012-01-03 19:00:00,0.0,0.0,0.0,108.62842892768082,91.3715710723192,0.0,0,53189.01352143695,70.99905277698967,0.0
2012-01-03 19:15:00,0.0,208.0,200.0,0.0,0.0,208.0,0,53289.013521436966,70.94452845833254,200.0
2012-01-03 19:30:00,0.0,0.0,0.0,200.0,0.0,0.0,0,53189.01352143695,70.99905277698967,0.0
2012-01-03 19:45:00,152.5,286.0,200.0,0.0,0.0,438.5,0,53289.013521436966,70.94452845833254,200.0
2012-01-03 20:00:00,152.5,0.0,152.5,130.44469783352338,69.55530216647662,152.5,0,53341.51352143696,70.91590319103756,152.5
2012-01-03 20:15:00,152.5,0.0,152.5,0.0,152.5,152.5,0,53394.01352143694,70.88727792374257,152.5
2012-01-03 20:30:00,152.5,141.66666666666666,200.0,0.0,152.5,294.16666666666663,0,53494.01352143695,70.83275360508544,200.0
2012-01-03 20:45:00,141.33333333333334,141.66666666666666,200.0,96.3172804532578,103.68271954674222,283.0,0,53594.01352143695,70.77822928642831,200.0
2012-01-03 21:00:00,141.33333333333334,141.66666666666666,200.0,100.11778563015312,99.88221436984688,283.0,0,53694.01352143696,70.72370496777118,200.0
2012-01-03 21:15:00,141.33333333333334,0.0,141.33333333333334,100.11778563015312,99.88221436984688,141.33333333333334,0,53735.34685477028,70.70116824939291,141.33333333333334
2012-01-03 21:30:00,0.0,0.0,0.0,0.0,141.33333333333334,0.0,0,53635.34685477028,70.75569256805004,0.0
2012-01-03 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0,53535.34685477027,70.81021688670717,0.0
2012-01-03 22:00:00,0.0,155.0,155.0,0.0,0.0,155.0,0,53590.34685477029,70.78022851144574,155.0
2012-01-03 22:15:00,143.25,155.0,200.0,155.0,0.0,298.25,0,53690.34685477029,70.72570419278861,200.0
2012-01-03 22:30:00,143.25,155.0,200.0,103.93964794635372,96.06035205364628,298.25,0,53790.34685477029,70.67117987413148,200.0
2012-01-03 22:45:00,143.25,0.0,143.25,103.93964794635372,96.06035205364628,143.25,0,53833.59685477031,70.64759810631227,143.25
2012-01-03 23:00:00,143.25,0.0,143.25,0.0,143.25,143.25,0,53876.84685477031,70.62401633849306,143.25
2012-01-03 23:15:00,0.0,0.0,0.0,0.0,143.25,0.0,0,53776.84685477029,70.6785406571502,0.0
2012-01-03 23:30:00,0.0,229.0,200.0,0.0,0.0,229.0,0,53876.84685477031,70.62401633849306,200.0
2012-01-03 23:45:00,0.0,229.0,200.0,200.0,0.0,229.0,0,53976.84685477031,70.56949201983593,200.0
2012-01-04 00:00:00,216.0,0.0,200.0,200.0,0.0,216.0,0,54076.84685477032,70.5149677011788,200.0
2012-01-04 00:15:00,216.0,237.0,200.0,0.0,200.0,453.0,0,54176.84685477032,70.46044338252167,200.0
2012-01-04 00:30:00,0.0,0.0,0.0,104.63576158940396,95.36423841059604,0.0,0,54076.84685477032,70.5149677011788,0.0
2012-01-04 00:45:00,174.0,150.5,200.0,0.0,0.0,324.5,0,54176.84685477032,70.46044338252167,200.0
2012-01-04 01:00:00,174.0,150.5,200.0,92.75808936825884,107.24191063174112,324.5,0,54276.84685477032,70.40591906386454,200.0
2012-01-04 01:15:00,174.0,0.0,174.0,92.75808936825884,107.24191063174112,174.0,0,54350.84685477032,70.36557106805827,174.0
2012-01-04 01:30:00,174.0,0.0,174.0,0.0,174.0,174.0,0,54424.84685477032,70.325223072252,174.0
2012-01-04 01:45:00,0.0,0.0,0.0,0.0,174.0,0.0,0,54324.84685477032,70.37974739090913,0.0
2012-01-04 02:00:00,0.0,168.5,168.5,0.0,0.0,168.5,0,54393.34685477032,70.342398232629,168.5
2012-01-04 02:15:00,0.0,168.5,168.5,168.5,0.0,168.5,0,54461.84685477034,70.30504907434886,168.5
2012-01-04 02:30:00,177.25,168.5,200.0,168.5,0.0,345.75,0,54561.84685477034,70.25052475569173,200.0
2012-01-04 02:45:00,177.25,168.5,200.0,97.46926970354302,102.53073029645698,345.75,0,54661.846854770345,70.1960004370346,200.0
2012-01-04 03:00:00,177.25,0.0,177.25,97.46926970354302,102.53073029645698,177.25,0,54739.096854770345,70.15388040087197,177.25
2012-01-04 03:15:00,177.25,0.0,177.25,0.0,177.25,177.25,0,54816.34685477034,70.11176036470934,177.25
2012-01-04 03:30:00,0.0,0.0,0.0,0.0,177.25,0.0,0,54716.34685477034,70.16628468336647,0.0
2012-01-04 03:45:00,0.0,243.0,200.0,0.0,0.0,243.0,0,54816.34685477034,70.11176036470934,200.0
2012-01-04 04:00:00,156.0,0.0,156.0,200.0,0.0,156.0,0,54872.346854770345,70.08122674626135,156.0
2012-01-04 04:15:00,156.0,0.0,156.0,0.0,156.0,156.0,0,54928.34685477034,70.05069312781336,156.0
2012-01-04 04:30:00,0.0,0.0,0.0,0.0,156.0,0.0,0,54828.34685477033,70.10521744647049,0.0
2012-01-04 04:45:00,0.0,207.0,200.0,0.0,0.0,207.0,0,54928.34685477034,70.05069312781336,200.0
2012-01-04 05:00:00,0.0,0.0,0.0,200.0,0.0,0.0,0,54828.34685477033,70.10521744647049,0.0
2012-01-04 05:15:00,280.0,208.0,200.0,0.0,0.0,488.0,0,54928.34685477034,70.05069312781336,200.0
2012-01-04 05:30:00,0.0,0.0,0.0,85.24590163934425,114.75409836065572,0.0,0,54828.34685477033,70.10521744647049,0.0
2012-01-04 05:45:00,139.66666666666666,155.0,200.0,0.0,0.0,294.66666666666663,0,54928.34685477034,70.05069312781336,200.0
2012-01-04 06:00:00,139.66666666666666,155.0,200.0,105.20361990950228,94.79638009049776,294.66666666666663,0,55028.34685477035,69.99616880915623,200.0
2012-01-04 06:15:00,139.66666666666666,155.0,200.0,105.20361990950228,94.79638009049776,294.66666666666663,0,55128.34685477035,69.9416444904991,200.0
2012-01-04 06:30:00,212.0,155.0,200.0,105.20361990950228,94.79638009049776,367.0,0,55228.34685477036,69.88712017184197,200.0
2012-01-04 06:45:00,212.0,0.0,200.0,84.46866485013625,115.53133514986376,212.0,0,55328.34685477036,69.83259585318484,200.0
2012-01-04 07:00:00,0.0,0.0,0.0,0.0,200.0,0.0,0,55228.34685477036,69.88712017184197,0.0
2012-01-04 07:15:00,164.5,0.0,164.5,0.0,0.0,164.5,0,55292.84685477036,69.85195198630812,164.5
2012-01-04 07:30:00,164.5,155.66666666666666,200.0,0.0,164.5,320.16666666666663,0,55392.84685477037,69.797427667651,200.0
2012-01-04 07:45:00,0.0,155.66666666666666,155.66666666666666,97.24102030192608,102.75897969807392,155.66666666666666,0,55448.513521437024,69.76707579693186,155.66666666666666
2012-01-04 08:00:00,153.75,155.66666666666666,200.0,155.66666666666666,0.0,309.41666666666663,0,55548.51352143704,69.71255147827473,200.0
2012-01-04 08:15:00,153.75,173.66666666666666,200.0,100.61944519256669,99.38055480743336,327.41666666666663,0,55648.51352143704,69.6580271596176,200.0
2012-01-04 08:30:00,153.75,173.66666666666666,200.0,106.08297276660728,93.91702723339272,327.41666666666663,0,55748.513521437046,69.60350284096047,200.0
2012-01-04 08:45:00,153.75,173.66666666666666,200.0,106.08297276660728,93.91702723339272,327.41666666666663,0,55848.51352143705,69.54897852230334,200.0
2012-01-04 09:00:00,0.0,0.0,0.0,106.08297276660728,93.91702723339272,0.0,0,55748.513521437046,69.60350284096047,0.0
2012-01-04 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0,55648.51352143704,69.6580271596176,0.0
2012-01-04 09:30:00,201.0,256.0,200.0,0.0,0.0,457.0,0,55748.513521437046,69.60350284096047,200.0
2012-01-04 09:45:00,201.0,213.0,200.0,112.03501094091904,87.96498905908096,414.0,0,55848.51352143705,69.54897852230334,200.0
2012-01-04 10:00:00,164.33333333333334,0.0,164.33333333333334,102.89855072463769,97.10144927536231,164.33333333333334,0,55912.84685477037,69.51390121063393,164.33333333333334
2012-01-04 10:15:00,164.33333333333334,0.0,164.33333333333334,0.0,164.33333333333337,164.33333333333334,0,55977.180188103695,69.47882389896452,164.33333333333334
2012-01-04 10:30:00,164.33333333333334,157.0,200.0,0.0,164.33333333333337,321.33333333333337,0,56077.1801881037,69.42429958030739,200.0
2012-01-04 10:45:00,0.0,157.0,157.0,97.71784232365144,102.28215767634852,157.0,0,56134.18018810372,69.39322071867282,157.0
2012-01-04 11:00:00,0.0,0.0,0.0,157.0,0.0,0.0,0,56034.18018810371,69.44774503732995,0.0
2012-01-04 11:15:00,0.0,209.5,200.0,0.0,0.0,209.5,0,56134.18018810372,69.39322071867282,200.0
2012-01-04 11:30:00,198.5,209.5,200.0,200.0,0.0,408.0,0,56234.18018810372,69.33869640001569,200.0
2012-01-04 11:45:00,198.5,146.33333333333334,200.0,102.69607843137254,97.30392156862744,344.83333333333337,0,56334.180188103725,69.28417208135856,200.0
2012-01-04 12:00:00,0.0,146.33333333333334,146.33333333333334,84.8719188013533,115.12808119864668,146.33333333333334,0,56380.51352143705,69.25890914704743,146.33333333333334
2012-01-04 12:15:00,0.0,146.33333333333334,146.33333333333334,146.33333333333334,0.0,146.33333333333334,0,56426.84685477037,69.2336462127363,146.33333333333334
