date,H2demand1-0.time-based_0-tot_dem,H2demand2-0.time-based_0-tot_dem,compressor1-0.time-based_0-flow_from_c,H2valve1-0.time-based_0-out2,H2valve1-0.time-based_0-out1,H2_controller-0.time-based_0-dump,H2_controller-0.time-based_0-desired_out,H2Buffer1-0.time-based_0-soc,H2Buffer1-0.time-based_0-h2_out,H2Buffer1-0.time-based_0-free_capacity
2012-01-01 09:00:00,82.25,0.0,0.0,0.0,0.0,300.0,82.25,100.0,0.0,0.0
2012-01-01 09:15:00,82.25,0.0,82.25,0.0,82.25,217.75000000000009,82.25,91.775,82.25,82.24999999999994
2012-01-01 09:30:00,82.25,86.66666666666667,82.25,0.0,82.25,217.75000000000009,168.91666666666669,91.775,82.25,82.24999999999994
2012-01-01 09:45:00,82.25,86.66666666666667,168.91666666666669,86.66666666666667,82.25,0.0,168.91666666666669,83.10833333333333,168.91666666666669,168.91666666666666
2012-01-01 10:00:00,82.25,86.66666666666667,168.91666666666669,86.66666666666667,82.25,0.0,168.91666666666669,86.21666666666667,168.91666666666669,137.83333333333331
2012-01-01 10:15:00,82.25,86.66666666666667,168.91666666666669,86.66666666666667,82.25,193.25000000000003,168.91666666666669,89.325,168.91666666666669,106.74999999999996
2012-01-01 10:30:00,82.25,86.66666666666667,168.91666666666669,86.66666666666667,82.25,0.0,168.91666666666669,83.10833333333333,168.91666666666669,168.91666666666666
2012-01-01 10:45:00,82.25,86.66666666666667,168.91666666666669,86.66666666666667,82.25,0.0,168.91666666666669,86.21666666666667,168.91666666666669,137.83333333333331
2012-01-01 11:00:00,0.0,0.0,168.91666666666669,86.66666666666667,82.25,193.25000000000003,0.0,89.325,168.91666666666669,106.74999999999996
2012-01-01 11:15:00,0.0,0.0,0.0,0.0,0.0,300.0,0.0,100.0,0.0,0.0
2012-01-01 11:30:00,0.0,0.0,0.0,0.0,0.0,300.0,0.0,100.0,0.0,0.0
2012-01-01 11:45:00,81.71428571428571,90.57142857142856,0.0,0.0,0.0,300.0,172.28571428571428,100.0,0.0,0.0
2012-01-01 12:00:00,81.71428571428571,90.57142857142856,172.28571428571428,90.57142857142856,81.71428571428571,0.0,172.28571428571428,82.77142857142857,172.28571428571428,172.28571428571428
2012-01-01 12:15:00,81.71428571428571,90.57142857142856,172.28571428571428,90.57142857142856,81.71428571428571,0.0,172.28571428571428,85.54285714285714,172.28571428571428,144.57142857142856
2012-01-01 12:30:00,81.71428571428571,90.57142857142856,172.28571428571428,90.57142857142856,81.71428571428571,183.1428571428572,172.28571428571428,88.31428571428572,172.28571428571428,116.85714285714285
2012-01-01 12:45:00,81.71428571428571,90.57142857142856,172.28571428571428,90.57142857142856,81.71428571428571,0.0,172.28571428571428,82.77142857142857,172.28571428571428,172.28571428571428
2012-01-01 13:00:00,81.71428571428571,90.57142857142856,172.28571428571428,90.57142857142856,81.71428571428571,0.0,172.28571428571428,85.54285714285714,172.28571428571428,144.57142857142856
2012-01-01 13:15:00,81.71428571428571,90.57142857142856,172.28571428571428,90.57142857142856,81.71428571428571,183.1428571428572,172.28571428571428,88.31428571428572,172.28571428571428,116.85714285714285
2012-01-01 13:30:00,0.0,0.0,172.28571428571428,90.57142857142856,81.71428571428571,127.71428571428572,0.0,82.77142857142857,172.28571428571428,172.28571428571428
2012-01-01 13:45:00,0.0,0.0,0.0,0.0,0.0,300.0,0.0,100.0,0.0,0.0
2012-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,300.0,0.0,100.0,0.0,0.0
2012-01-01 14:15:00,82.5,82.375,0.0,0.0,0.0,300.0,164.875,100.0,0.0,0.0
2012-01-01 14:30:00,82.5,82.375,164.875,82.37500000000001,82.5,0.0,164.875,83.5125,164.875,164.87499999999997
2012-01-01 14:45:00,82.5,82.375,164.875,82.37500000000001,82.5,170.25000000000006,164.875,87.025,164.875,129.74999999999994
2012-01-01 15:00:00,82.5,82.375,164.875,82.37500000000001,82.5,0.0,164.875,83.5125,164.875,164.87499999999997
2012-01-01 15:15:00,0.0,82.375,164.875,82.37500000000001,82.5,170.25000000000006,82.375,87.025,164.875,129.74999999999994
2012-01-01 15:30:00,84.66666666666667,82.375,82.375,82.375,0.0,217.62500000000003,167.04166666666669,91.7625,82.375,82.37499999999997
2012-01-01 15:45:00,84.66666666666667,82.375,167.04166666666669,82.375,84.66666666666666,0.0,167.04166666666669,83.29583333333333,167.04166666666669,167.04166666666666
2012-01-01 16:00:00,84.66666666666667,82.375,167.04166666666669,82.375,84.66666666666666,0.0,167.04166666666669,86.59166666666667,167.04166666666669,134.08333333333331
2012-01-01 16:15:00,84.66666666666667,0.0,167.04166666666669,82.375,84.66666666666666,198.87500000000003,84.66666666666667,89.8875,167.04166666666669,101.12499999999996
2012-01-01 16:30:00,84.66666666666667,81.125,84.66666666666667,0.0,84.66666666666669,215.3333333333333,165.79166666666669,91.53333333333332,84.66666666666667,84.66666666666669
2012-01-01 16:45:00,84.66666666666667,81.125,165.79166666666669,81.125,84.66666666666667,0.0,165.79166666666669,83.42083333333333,165.79166666666669,165.79166666666666
2012-01-01 17:00:00,0.0,81.125,165.79166666666669,81.125,84.66666666666667,168.41666666666669,81.125,86.84166666666667,165.79166666666669,131.58333333333331
2012-01-01 17:15:00,90.5,81.125,81.125,81.125,0.0,218.87500000000003,171.625,91.8875,81.125,81.12499999999997
2012-01-01 17:30:00,90.5,81.125,171.625,81.125,90.5,0.0,171.625,82.8375,171.625,171.62499999999994
2012-01-01 17:45:00,90.5,81.125,171.625,81.125,90.5,0.0,171.625,85.67500000000001,171.625,143.2499999999999
2012-01-01 18:00:00,90.5,81.125,171.625,81.125,90.5,185.12500000000017,171.625,88.51250000000002,171.625,114.87499999999984
2012-01-01 18:15:00,90.5,81.125,171.625,81.125,90.5,0.0,171.625,82.8375,171.625,171.62499999999994
2012-01-01 18:30:00,90.5,0.0,171.625,81.125,90.5,156.7500000000001,90.5,85.67500000000001,171.625,143.2499999999999
2012-01-01 18:45:00,0.0,0.0,90.5,0.0,90.5,209.50000000000003,0.0,90.95,90.5,90.49999999999996
2012-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,300.0,0.0,100.0,0.0,0.0
2012-01-01 19:15:00,0.0,82.88888888888889,0.0,0.0,0.0,300.0,82.88888888888889,100.0,0.0,0.0
2012-01-01 19:30:00,87.57142857142857,82.88888888888889,82.88888888888889,82.88888888888889,0.0,217.1111111111111,170.46031746031747,91.71111111111112,82.88888888888889,82.88888888888891
2012-01-01 19:45:00,87.57142857142857,82.88888888888889,170.46031746031747,82.88888888888889,87.57142857142857,0.0,170.46031746031747,82.95396825396826,170.46031746031747,170.46031746031744
2012-01-01 20:00:00,87.57142857142857,82.88888888888889,170.46031746031747,82.88888888888889,87.57142857142857,0.0,170.46031746031747,85.90793650793651,170.46031746031747,140.92063492063488
2012-01-01 20:15:00,87.57142857142857,82.88888888888889,170.46031746031747,82.88888888888889,87.57142857142857,188.61904761904768,170.46031746031747,88.86190476190477,170.46031746031747,111.38095238095232
2012-01-01 20:30:00,87.57142857142857,82.88888888888889,170.46031746031747,82.88888888888889,87.57142857142857,0.0,170.46031746031747,82.95396825396826,170.46031746031747,170.46031746031744
2012-01-01 20:45:00,87.57142857142857,82.88888888888889,170.46031746031747,82.88888888888889,87.57142857142857,0.0,170.46031746031747,85.90793650793651,170.46031746031747,140.92063492063488
2012-01-01 21:00:00,87.57142857142857,82.88888888888889,170.46031746031747,82.88888888888889,87.57142857142857,188.61904761904768,170.46031746031747,88.86190476190477,170.46031746031747,111.38095238095232
2012-01-01 21:15:00,0.0,82.88888888888889,170.46031746031747,82.88888888888889,87.57142857142857,129.53968253968256,82.88888888888889,82.95396825396826,170.46031746031747,170.46031746031744
2012-01-01 21:30:00,83.57142857142857,0.0,82.88888888888889,82.88888888888889,0.0,217.1111111111111,83.57142857142857,91.71111111111112,82.88888888888889,82.88888888888891
2012-01-01 21:45:00,83.57142857142857,0.0,83.57142857142857,0.0,83.57142857142857,216.4285714285714,83.57142857142857,91.64285714285714,83.57142857142857,83.57142857142861
2012-01-01 22:00:00,83.57142857142857,0.0,83.57142857142857,0.0,83.57142857142857,216.4285714285714,83.57142857142857,91.64285714285714,83.57142857142857,83.57142857142861
2012-01-01 22:15:00,83.57142857142857,85.4,83.57142857142857,0.0,83.57142857142857,216.4285714285714,168.9714285714286,91.64285714285714,83.57142857142857,83.57142857142861
2012-01-01 22:30:00,83.57142857142857,85.4,168.9714285714286,85.40000000000002,83.57142857142857,0.0,168.9714285714286,83.10285714285715,168.9714285714286,168.97142857142853
2012-01-01 22:45:00,83.57142857142857,85.4,168.9714285714286,85.40000000000002,83.57142857142857,0.0,168.9714285714286,86.2057142857143,168.9714285714286,137.94285714285706
2012-01-01 23:00:00,83.57142857142857,85.4,168.9714285714286,85.40000000000002,83.57142857142857,193.0857142857144,168.9714285714286,89.30857142857144,168.9714285714286,106.9142857142856
2012-01-01 23:15:00,0.0,85.4,168.9714285714286,85.40000000000002,83.57142857142857,131.02857142857147,85.4,83.10285714285715,168.9714285714286,168.97142857142853
2012-01-01 23:30:00,0.0,0.0,85.4,85.4,0.0,214.60000000000008,0.0,91.46,85.4,85.39999999999992
2012-01-01 23:45:00,0.0,83.0,0.0,0.0,0.0,300.0,83.0,100.0,0.0,0.0
2012-01-02 00:00:00,95.2,83.0,83.0,83.0,0.0,217.00000000000003,178.2,91.7,83.0,82.99999999999997
2012-01-02 00:15:00,95.2,83.0,178.2,83.0,95.2,0.0,178.2,82.18,178.2,178.19999999999993
2012-01-02 00:30:00,95.2,83.0,178.2,83.0,95.2,0.0,178.2,84.36000000000001,178.2,156.39999999999986
2012-01-02 00:45:00,95.2,88.0,178.2,83.0,95.2,0.0,183.2,86.54000000000002,178.2,134.5999999999998
2012-01-02 01:00:00,95.2,88.0,183.2,88.0,95.20000000000002,0.0,183.2,88.22000000000003,183.2,117.79999999999971
2012-01-02 01:15:00,82.375,88.0,183.2,88.0,95.20000000000002,199.0000000000004,170.375,89.90000000000003,183.2,100.99999999999966
2012-01-02 01:30:00,82.375,88.0,170.375,88.0,82.375,0.0,170.375,82.9625,170.375,170.37499999999994
2012-01-02 01:45:00,82.375,88.0,170.375,88.0,82.375,0.0,170.375,85.92500000000001,170.375,140.7499999999999
2012-01-02 02:00:00,82.375,0.0,170.375,88.0,82.375,188.87500000000017,82.375,88.88750000000002,170.375,111.12499999999984
2012-01-02 02:15:00,82.375,116.0,82.375,0.0,82.375,217.62500000000003,198.375,91.7625,82.375,82.37499999999997
2012-01-02 02:30:00,82.375,116.0,198.375,116.0,82.375,0.0,198.375,80.1625,198.375,198.37500000000009
2012-01-02 02:45:00,82.375,0.0,198.375,116.0,82.375,103.24999999999989,82.375,80.32499999999999,198.375,196.7500000000001
2012-01-02 03:00:00,82.375,0.0,82.375,0.0,82.375,217.62500000000003,82.375,91.7625,82.375,82.37499999999997
2012-01-02 03:15:00,0.0,86.0,82.375,0.0,82.375,217.62500000000003,86.0,91.7625,82.375,82.37499999999997
2012-01-02 03:30:00,110.5,86.0,86.0,86.0,0.0,214.00000000000009,196.5,91.4,86.0,85.99999999999994
2012-01-02 03:45:00,110.5,86.0,196.5,86.0,110.5,0.0,196.5,80.35,196.5,196.50000000000009
2012-01-02 04:00:00,84.44444444444444,86.0,196.5,86.0,110.5,0.0,170.44444444444446,80.69999999999999,196.5,193.0000000000001
2012-01-02 04:15:00,84.44444444444444,86.0,170.44444444444446,86.0,84.44444444444443,0.0,170.44444444444446,83.65555555555554,170.44444444444446,163.44444444444463
2012-01-02 04:30:00,84.44444444444444,86.0,170.44444444444446,86.0,84.44444444444443,0.0,170.44444444444446,86.61111111111109,170.44444444444446,133.88888888888914
2012-01-02 04:45:00,84.44444444444444,91.0,170.44444444444446,86.0,84.44444444444443,195.6666666666664,175.44444444444446,89.56666666666663,170.44444444444446,104.33333333333366
2012-01-02 05:00:00,84.44444444444444,91.0,175.44444444444446,91.0,84.44444444444444,0.0,175.44444444444446,82.45555555555555,175.44444444444446,175.4444444444445
2012-01-02 05:15:00,84.44444444444444,91.0,175.44444444444446,91.0,84.44444444444444,0.0,175.44444444444446,84.9111111111111,175.44444444444446,150.88888888888903
2012-01-02 05:30:00,84.44444444444444,0.0,175.44444444444446,91.0,84.44444444444444,173.66666666666646,84.44444444444444,87.36666666666665,175.44444444444446,126.33333333333354
2012-01-02 05:45:00,84.44444444444444,0.0,84.44444444444444,0.0,84.44444444444443,215.5555555555556,84.44444444444444,91.55555555555556,84.44444444444444,84.44444444444443
2012-01-02 06:00:00,84.44444444444444,84.0,84.44444444444444,0.0,84.44444444444443,215.5555555555556,168.44444444444446,91.55555555555556,84.44444444444444,84.44444444444443
2012-01-02 06:15:00,0.0,84.0,168.44444444444446,84.0,84.44444444444444,131.55555555555551,84.0,83.15555555555555,168.44444444444446,168.44444444444449
2012-01-02 06:30:00,0.0,84.0,84.0,84.0,0.0,216.0,84.0,91.6,84.0,84.00000000000006
2012-01-02 06:45:00,86.0,84.0,84.0,84.0,0.0,216.0,170.0,91.6,84.0,84.00000000000006
2012-01-02 07:00:00,86.0,84.0,170.0,84.0,86.0,0.0,170.0,83.0,170.0,170.0
2012-01-02 07:15:00,86.0,84.0,170.0,84.0,86.0,0.0,170.0,86.0,170.0,140.0
2012-01-02 07:30:00,0.0,82.28571428571429,170.0,84.0,86.0,190.0,82.28571428571429,89.0,170.0,110.0
2012-01-02 07:45:00,0.0,82.28571428571429,82.28571428571429,82.28571428571429,0.0,217.7142857142857,82.28571428571429,91.77142857142856,82.28571428571429,82.28571428571428
2012-01-02 08:00:00,84.375,82.28571428571429,82.28571428571429,82.28571428571429,0.0,217.7142857142857,166.66071428571428,91.77142857142856,82.28571428571429,82.28571428571428
2012-01-02 08:15:00,84.375,82.28571428571429,166.66071428571428,82.28571428571429,84.375,0.0,166.66071428571428,83.33392857142857,166.66071428571428,166.66071428571428
2012-01-02 08:30:00,84.375,82.28571428571429,166.66071428571428,82.28571428571429,84.375,166.67857142857144,166.66071428571428,86.66785714285714,166.66071428571428,133.32142857142856
2012-01-02 08:45:00,84.375,82.28571428571429,166.66071428571428,82.28571428571429,84.375,0.0,166.66071428571428,83.33392857142857,166.66071428571428,166.66071428571428
2012-01-02 09:00:00,84.375,82.28571428571429,166.66071428571428,82.28571428571429,84.375,166.67857142857144,166.66071428571428,86.66785714285714,166.66071428571428,133.32142857142856
2012-01-02 09:15:00,84.375,91.0,166.66071428571428,82.28571428571429,84.375,0.0,175.375,83.33392857142857,166.66071428571428,166.66071428571428
2012-01-02 09:30:00,84.375,91.0,175.375,91.0,84.375,0.0,175.375,85.79642857142858,175.375,142.03571428571422
2012-01-02 09:45:00,84.375,91.0,175.375,91.0,84.375,182.58928571428584,175.375,88.25892857142858,175.375,117.41071428571416
2012-01-02 10:00:00,0.0,0.0,175.375,91.0,84.375,124.62500000000006,0.0,82.4625,175.375,175.37499999999994
2012-01-02 10:15:00,0.0,0.0,0.0,0.0,0.0,300.0,0.0,100.0,0.0,0.0
2012-01-02 10:30:00,0.0,0.0,0.0,0.0,0.0,300.0,0.0,100.0,0.0,0.0
2012-01-02 10:45:00,97.25,94.66666666666669,0.0,0.0,0.0,300.0,191.91666666666669,100.0,0.0,0.0
2012-01-02 11:00:00,97.25,94.66666666666669,191.91666666666669,94.66666666666669,97.25,0.0,191.91666666666669,80.80833333333334,191.91666666666669,191.91666666666663
2012-01-02 11:15:00,97.25,94.66666666666669,191.91666666666669,94.66666666666669,97.25,0.0,191.91666666666669,81.61666666666667,191.91666666666669,183.8333333333333
2012-01-02 11:30:00,97.25,0.0,191.91666666666669,94.66666666666669,97.25,124.25000000000011,97.25,82.42500000000001,191.91666666666669,175.7499999999999
2012-01-02 11:45:00,0.0,0.0,97.25,0.0,97.25,202.75000000000009,0.0,90.275,97.25,97.24999999999994
2012-01-02 12:00:00,84.66666666666667,0.0,0.0,0.0,0.0,300.0,84.66666666666667,100.0,0.0,0.0
2012-01-02 12:15:00,84.66666666666667,95.25,84.66666666666667,0.0,84.66666666666669,215.3333333333333,179.91666666666669,91.53333333333332,84.66666666666667,84.66666666666669
2012-01-02 12:30:00,84.66666666666667,95.25,179.91666666666669,95.25,84.66666666666667,0.0,179.91666666666669,82.00833333333333,179.91666666666669,179.91666666666674
2012-01-02 12:45:00,84.66666666666667,95.25,179.91666666666669,95.25,84.66666666666667,0.0,179.91666666666669,84.01666666666665,179.91666666666669,159.83333333333348
2012-01-02 13:00:00,84.66666666666667,95.25,179.91666666666669,95.25,84.66666666666667,0.0,179.91666666666669,86.02499999999998,179.91666666666669,139.75000000000023
2012-01-02 13:15:00,84.66666666666667,91.8,179.91666666666669,95.25,84.66666666666667,180.33333333333303,176.46666666666667,88.0333333333333,179.91666666666669,119.66666666666696
2012-01-02 13:30:00,84.66666666666667,91.8,176.46666666666667,91.79999999999998,84.66666666666667,0.0,176.46666666666667,82.35333333333334,176.46666666666667,176.4666666666666
2012-01-02 13:45:00,84.66666666666667,91.8,176.46666666666667,91.79999999999998,84.66666666666667,0.0,176.46666666666667,84.70666666666668,176.46666666666667,152.93333333333322
2012-01-02 14:00:00,84.66666666666667,91.8,176.46666666666667,91.79999999999998,84.66666666666667,0.0,176.46666666666667,87.06000000000002,176.46666666666667,129.39999999999984
2012-01-02 14:15:00,0.0,91.8,176.46666666666667,91.79999999999998,84.66666666666667,194.13333333333355,91.8,89.41333333333336,176.46666666666667,105.86666666666645
2012-01-02 14:30:00,0.0,0.0,91.8,91.8,0.0,208.2,0.0,90.82,91.8,91.80000000000008
2012-01-02 14:45:00,0.0,0.0,0.0,0.0,0.0,300.0,0.0,100.0,0.0,0.0
2012-01-02 15:00:00,85.11111111111111,92.25,0.0,0.0,0.0,300.0,177.36111111111111,100.0,0.0,0.0
2012-01-02 15:15:00,85.11111111111111,92.25,177.36111111111111,92.25000000000004,85.11111111111114,0.0,177.36111111111111,82.26388888888889,177.36111111111111,177.36111111111114
2012-01-02 15:30:00,85.11111111111111,92.25,177.36111111111111,92.25000000000004,85.11111111111114,0.0,177.36111111111111,84.52777777777777,177.36111111111111,154.72222222222229
2012-01-02 15:45:00,85.11111111111111,92.25,177.36111111111111,92.25000000000004,85.11111111111114,0.0,177.36111111111111,86.79166666666666,177.36111111111111,132.08333333333343
2012-01-02 16:00:00,85.11111111111111,0.0,177.36111111111111,92.25000000000004,85.11111111111114,190.55555555555543,85.11111111111111,89.05555555555554,177.36111111111111,109.44444444444456
2012-01-02 16:15:00,85.11111111111111,0.0,85.11111111111111,0.0,85.11111111111111,214.8888888888889,85.11111111111111,91.4888888888889,85.11111111111111,85.11111111111106
2012-01-02 16:30:00,85.11111111111111,0.0,85.11111111111111,0.0,85.11111111111111,214.8888888888889,85.11111111111111,91.4888888888889,85.11111111111111,85.11111111111106
2012-01-02 16:45:00,85.11111111111111,87.57142857142857,85.11111111111111,0.0,85.11111111111111,214.8888888888889,172.6825396825397,91.4888888888889,85.11111111111111,85.11111111111106
2012-01-02 17:00:00,85.11111111111111,87.57142857142857,172.6825396825397,87.57142857142854,85.1111111111111,0.0,172.6825396825397,82.73174603174603,172.6825396825397,172.68253968253973
2012-01-02 17:15:00,0.0,87.57142857142857,172.6825396825397,87.57142857142854,85.1111111111111,154.63492063492055,87.57142857142857,85.46349206349205,172.6825396825397,145.36507936507945
2012-01-02 17:30:00,0.0,87.57142857142857,87.57142857142857,87.57142857142857,0.0,212.42857142857147,87.57142857142857,91.24285714285716,87.57142857142857,87.57142857142853
2012-01-02 17:45:00,0.0,87.57142857142857,87.57142857142857,87.57142857142857,0.0,212.42857142857147,87.57142857142857,91.24285714285716,87.57142857142857,87.57142857142853
2012-01-02 18:00:00,88.0,87.57142857142857,87.57142857142857,87.57142857142857,0.0,212.42857142857147,175.57142857142856,91.24285714285716,87.57142857142857,87.57142857142853
2012-01-02 18:15:00,88.0,87.57142857142857,175.57142857142856,87.57142857142857,87.99999999999999,0.0,175.57142857142856,82.44285714285715,175.57142857142856,175.5714285714285
2012-01-02 18:30:00,88.0,106.0,175.57142857142856,87.57142857142857,87.99999999999999,0.0,194.0,84.8857142857143,175.57142857142856,151.142857142857
2012-01-02 18:45:00,88.0,106.0,194.0,106.0,88.0,0.0,194.0,85.4857142857143,194.0,145.14285714285705
2012-01-02 19:00:00,88.0,106.0,194.0,106.0,88.0,0.0,194.0,86.08571428571429,194.0,139.1428571428571
2012-01-02 19:15:00,88.0,0.0,194.0,106.0,88.0,166.85714285714283,88.0,86.68571428571428,194.0,133.14285714285717
2012-01-02 19:30:00,88.0,0.0,88.0,0.0,88.0,212.00000000000003,88.0,91.2,88.0,87.99999999999997
2012-01-02 19:45:00,88.0,87.14285714285714,88.0,0.0,88.0,212.00000000000003,175.14285714285714,91.2,88.0,87.99999999999997
2012-01-02 20:00:00,0.0,87.14285714285714,175.14285714285714,87.14285714285712,87.99999999999999,124.85714285714296,87.14285714285714,82.4857142857143,175.14285714285714,175.14285714285705
2012-01-02 20:15:00,0.0,87.14285714285714,87.14285714285714,87.14285714285714,0.0,212.8571428571429,87.14285714285714,91.28571428571428,87.14285714285714,87.14285714285708
2012-01-02 20:30:00,85.5,87.14285714285714,87.14285714285714,87.14285714285714,0.0,212.8571428571429,172.64285714285714,91.28571428571428,87.14285714285714,87.14285714285708
2012-01-02 20:45:00,85.5,87.14285714285714,172.64285714285714,87.14285714285715,85.5,0.0,172.64285714285714,82.73571428571428,172.64285714285714,172.6428571428572
2012-01-02 21:00:00,85.5,87.14285714285714,172.64285714285714,87.14285714285715,85.5,0.0,172.64285714285714,85.47142857142856,172.64285714285714,145.2857142857144
2012-01-02 21:15:00,85.5,87.14285714285714,172.64285714285714,87.14285714285715,85.5,182.0714285714284,172.64285714285714,88.20714285714284,172.64285714285714,117.9285714285716
2012-01-02 21:30:00,85.5,0.0,172.64285714285714,87.14285714285715,85.5,127.3571428571428,85.5,82.73571428571428,172.64285714285714,172.6428571428572
2012-01-02 21:45:00,85.5,81.44444444444444,85.5,0.0,85.5,214.50000000000003,166.94444444444446,91.45,85.5,85.49999999999997
