iter,grad
1,"[ 8.51096345e-03 -1.81645612e-01  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
2,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
3,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
4,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
5,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
6,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
7,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
8,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
9,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
9,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
9,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
9,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
9,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
9,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
9,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
9,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
9,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
9,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
9,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
9,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
9,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
9,"[ 6.97496345e-03 -2.18307456e-01 -2.27373675e-13  0.00000000e+00
  2.27373675e-13]"
