iter,fitness,timestep,solution
1,1194.1733411689663,23:36:11.156,32.00125812299079,50.02102352896344,58.454353513314175,65.1721375514412,1.3350442461260017
2,1194.0463333563598,23:37:10.905,32.0,50.02102352896344,58.454353513314175,65.24970994335852,1.5157938579404644
3,1193.1674679855075,23:38:14.701,32.0,50.02102352896371,58.454353513314175,67.0,5.6173348488309935
4,1192.776313999138,23:39:25.601,32.0,50.02102352896579,58.454353513314175,67.0,14.346162489138274
5,1192.6356569629443,23:40:34.699,32.0,50.02102352896701,58.45435351331829,67.0,11.618552160813362
6,1192.568814766683,23:41:35.590,32.0,50.02102352896781,58.45435351331336,67.0,9.812899914180175
7,1194.2080482845054,23:42:35.491,32.0,50.02102352897217,58.454353513286556,67.0,0.0
8,1192.568814766683,23:43:48.693,32.0,50.02102352896796,58.45435351331245,67.0,9.479757392471946
9,1192.568814766683,23:44:53.695,32.0,50.02102352896784,58.454353513313166,67.0,9.74259473754406
10,1192.568814766683,23:45:59.701,32.0,50.02102352896782,58.454353513313315,67.0,9.798062967409958
11,1192.568814766683,23:47:07.954,32.0,50.02102352896781,58.45435351331335,67.0,9.80976877931851
12,1192.568814766683,23:48:25.189,32.0,50.02102352896781,58.45435351331336,67.0,9.812239130956328
13,1192.568814766683,23:49:51.238,32.0,50.02102352896781,58.45435351331336,67.0,9.812760464911523
14,1192.568814766683,23:51:00.148,32.0,50.02102352896781,58.45435351331336,67.0,9.812870485318285
