iter,grad
1,"[-2.27373675e-13  8.64875491e-02 -3.40078743e-01 -2.27373675e-13
  0.00000000e+00]"
2,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
3,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
4,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
5,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
6,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
7,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
8,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
9,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
10,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
11,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
12,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
13,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
13,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
14,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
14,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
14,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
14,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
14,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
14,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
14,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
14,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
14,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
14,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
14,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
14,"[-2.27373675e-13  8.56315491e-02  0.00000000e+00 -2.27373675e-13
  0.00000000e+00]"
