iter,grad
1,"[ 0.00000000e+00  0.00000000e+00 -2.50307473e-01 -2.27373675e-13
  6.46233970e-02]"
2,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
3,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
4,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
5,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
6,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
7,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
7,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
8,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
8,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
8,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
8,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
8,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
8,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
8,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
8,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
8,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
8,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
8,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
8,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
8,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
8,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
9,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
10,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
11,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
12,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
13,"[ 0.00000000e+00  0.00000000e+00 -6.53846940e-02 -4.54747351e-13
  6.38553970e-02]"
