iter,grad
1,[0.92]
2,[0.92]
3,[0.91]
4,[0.92]
4,[0.92]
5,[0.91]
6,[0.92]
6,[0.92]
7,[0.91]
8,[0.92]
8,[0.92]
9,[0.92]
9,[0.92]
10,[0.91]
11,[0.92]
11,[0.92]
12,[0.91]
13,[0.92]
13,[0.92]
14,[0.92]
14,[0.92]
15,[0.92]
