date,H2demand-0.time-based_0-tot_dem,CSVprod-0.time-based_0-production,H2_controller-0.time-based_0-dump,H2Buffer1-0.time-based_0-h2_out,H2Buffer1-0.time-based_0-soc
2025-04-25 23:00:00,0.0,0.74,0,0.0,6.126050420168134
2025-04-25 23:15:00,0.82,0.77,0,0.82,6.084033613445445
2025-04-25 23:30:00,0.55,0.75,0,0.55,6.252100840336202
2025-04-25 23:45:00,0.4,0.77,0,0.4,6.563025210084101
2025-04-26,0.0,0.76,0,0.0,7.201680672268974
2025-04-26 00:15:00,0.04,0.76,0,0.04,7.806722689075697
2025-04-26 00:30:00,0.02,0.78,0,0.02,8.44537815126057
2025-04-26 00:45:00,0.1,0.77,0,0.1,9.008403361344604
2025-04-26 01:00:00,0.05,0.77,0,0.05,9.613445378151326
2025-04-26 01:15:00,0.08,0.76,0,0.08,10.184873949579897
2025-04-26 01:30:00,0.08,0.77,0,0.08,10.764705882353006
2025-04-26 01:45:00,0.06,0.76,0,0.06,11.352941176470653
2025-04-26 02:00:00,0.0,0.75,0,0.0,11.983193277310988
2025-04-26 02:15:00,0.0,0.76,0,0.0,12.621848739495862
2025-04-26 02:30:00,0.07,0.76,0,0.07,13.20168067226897
2025-04-26 02:45:00,0.04,0.76,0,0.04,13.806722689075693
2025-04-26 03:00:00,0.0,0.76,0,0.0,14.445378151260567
2025-04-26 03:15:00,0.05,0.76,0,0.05,15.042016806722751
2025-04-26 03:30:00,0.11,0.78,0,0.11,15.605042016806784
2025-04-26 03:45:00,0.04,0.76,0,0.04,16.21008403361351
2025-04-26 04:00:00,0.13,0.77,0,0.13,16.74789915966393
2025-04-26 04:15:00,0.06,0.76,0,0.06,17.33613445378158
2025-04-26 04:30:00,0.06,0.76,0,0.06,17.924369747899227
2025-04-26 04:45:00,0.04,0.77,0,0.04,18.53781512605049
2025-04-26 05:00:00,0.09,0.75,0,0.09,19.092436974789987
2025-04-26 05:15:00,0.04,0.77,0,0.04,19.70588235294125
2025-04-26 05:30:00,0.01,0.76,0,0.01,20.336134453781586
2025-04-26 05:45:00,0.01,0.78,0,0.01,20.983193277311
2025-04-26 06:00:00,0.05,0.77,0,0.05,21.588235294117723
2025-04-26 06:15:00,0.09,0.75,0,0.09,22.14285714285722
2025-04-26 06:30:00,0.07,0.76,0,0.07,22.72268907563033
2025-04-26 06:45:00,0.1,0.77,0,0.1,23.285714285714366
2025-04-26 07:00:00,0.05,0.76,0,0.05,23.882352941176553
2025-04-26 07:15:00,0.0,0.77,0,0.0,24.529411764705966
2025-04-26 07:30:00,0.07,0.75,0,0.07,25.10084033613454
2025-04-26 07:45:00,0.11,0.77,0,0.11,25.655462184874036
2025-04-26 08:00:00,0.55,0.81,0,0.55,25.87394957983202
2025-04-26 08:15:00,0.55,0.81,0,0.55,26.09243697479
2025-04-26 08:30:00,0.81,0.82,0,0.81,26.10084033613454
2025-04-26 08:45:00,0.56,0.81,0,0.56,26.310924369747983
2025-04-26 09:00:00,0.55,0.8,0,0.55,26.521008403361428
2025-04-26 09:15:00,0.27,0.79,0,0.27,26.957983193277393
2025-04-26 09:30:00,0.32,0.8,0,0.32,27.361344537815206
2025-04-26 09:45:00,0.49,0.8,0,0.49,27.621848739495878
2025-04-26 10:00:00,1.01,0.81,0,1.01,27.453781512605122
2025-04-26 10:15:00,0.01,0.78,0,0.01,28.100840336134535
2025-04-26 10:30:00,0.04,0.77,0,0.04,28.714285714285797
2025-04-26 10:45:00,0.1,0.77,0,0.1,29.277310924369832
2025-04-26 11:00:00,0.69,0.82,0,0.69,29.386554621848823
2025-04-26 11:15:00,0.95,0.83,0,0.95,29.28571428571437
2025-04-26 11:30:00,1.21,0.81,0,1.21,28.94957983193286
2025-04-26 11:45:00,0.62,0.84,0,0.62,29.13445378151269
2025-04-26 12:00:00,0.84,0.83,0,0.84,29.126050420168152
2025-04-26 12:15:00,0.78,0.83,0,0.78,29.16806722689084
2025-04-26 12:30:00,0.92,0.83,0,0.92,29.09243697479
2025-04-26 12:45:00,0.68,0.82,0,0.68,29.21008403361353
2025-04-26 13:00:00,0.94,0.83,0,0.94,29.117647058823614
2025-04-26 13:15:00,0.97,0.83,0,0.97,29.000000000000085
2025-04-26 13:30:00,1.28,0.81,0,1.28,28.60504201680681
2025-04-26 13:45:00,0.31,0.82,0,0.31,29.033613445378236
2025-04-26 14:00:00,0.92,0.83,0,0.92,28.957983193277396
2025-04-26 14:15:00,0.63,0.82,0,0.63,29.117647058823614
2025-04-26 14:30:00,1.05,0.85,0,1.05,28.94957983193286
2025-04-26 14:45:00,1.33,0.83,0,1.33,28.52941176470597
2025-04-26 15:00:00,0.72,0.81,0,0.72,28.60504201680681
2025-04-26 15:15:00,0.55,0.82,0,0.55,28.83193277310933
2025-04-26 15:30:00,0.75,0.81,0,0.75,28.882352941176556
2025-04-26 15:45:00,1.13,0.82,0,1.13,28.621848739495885
2025-04-26 16:00:00,0.84,0.81,0,0.84,28.59663865546227
2025-04-26 16:15:00,0.02,0.77,0,0.02,29.22689075630261
2025-04-26 16:30:00,0.07,0.77,0,0.07,29.815126050420258
2025-04-26 16:45:00,0.06,0.76,0,0.06,30.403361344537906
2025-04-26 17:00:00,0.76,0.8,0,0.76,30.436974789916057
2025-04-26 17:15:00,0.38,0.81,0,0.38,30.798319327731182
2025-04-26 17:30:00,0.5,0.79,0,0.5,31.042016806722778
2025-04-26 17:45:00,0.45,0.8,0,0.45,31.3361344537816
2025-04-26 18:00:00,0.21,0.8,0,0.21,31.831932773109333
2025-04-26 18:15:00,0.58,0.8,0,0.58,32.01680672268917
2025-04-26 18:30:00,0.52,0.8,0,0.52,32.252100840336226
2025-04-26 18:45:00,0.95,0.79,0,0.95,32.11764705882362
2025-04-26 19:00:00,0.67,0.8,0,0.67,32.226890756302616
2025-04-26 19:15:00,0.08,0.77,0,0.08,32.80672268907573
2025-04-26 19:30:00,0.1,0.75,0,0.1,33.35294117647069
2025-04-26 19:45:00,0.0,0.75,0,0.0,33.983193277311024
2025-04-26 20:00:00,0.0,0.76,0,0.0,34.621848739495896
2025-04-26 20:15:00,0.11,0.75,0,0.11,35.159663865546314
2025-04-26 20:30:00,0.05,0.78,0,0.05,35.773109243697576
2025-04-26 20:45:00,0.03,0.77,0,0.03,36.39495798319337
2025-04-26 21:00:00,0.05,0.77,0,0.05,37.00000000000009
2025-04-26 21:15:00,0.01,0.76,0,0.01,37.63025210084043
2025-04-26 21:30:00,0.09,0.76,0,0.09,38.193277310924465
2025-04-26 21:45:00,0.01,0.76,0,0.01,38.8235294117648
2025-04-26 22:00:00,0.08,0.77,0,0.08,39.40336134453791
2025-04-26 22:15:00,0.13,0.76,0,0.13,39.9327731092438
2025-04-26 22:30:00,0.04,0.76,0,0.04,40.53781512605052
2025-04-26 22:45:00,0.03,0.76,0,0.03,41.15126050420178
2025-04-26 23:00:00,0.02,0.77,0,0.02,41.78151260504212
2025-04-26 23:15:00,0.07,0.77,0,0.07,42.36974789915976
2025-04-26 23:30:00,0.01,0.76,0,0.01,43.0000000000001
2025-04-26 23:45:00,0.02,0.77,0,0.02,43.63025210084044
2025-04-27,0.06,0.77,0,0.06,44.22689075630262
2025-04-27 00:15:00,0.0,0.77,0,0.0,44.873949579832036
2025-04-27 00:30:00,0.03,0.77,0,0.03,45.49579831932783
2025-04-27 00:45:00,0.02,0.76,0,0.02,46.11764705882363
2025-04-27 01:00:00,0.04,0.76,0,0.04,46.72268907563035
2025-04-27 01:15:00,0.07,0.76,0,0.07,47.30252100840346
2025-04-27 01:30:00,0.06,0.77,0,0.06,47.899159663865646
2025-04-27 01:45:00,0.0,0.76,0,0.0,48.53781512605052
2025-04-27 02:00:00,0.0,0.77,0,0.0,49.18487394957993
2025-04-27 02:15:00,0.12,0.78,0,0.12,49.739495798319425
2025-04-27 02:30:00,0.0,0.77,0,0.0,50.38655462184884
2025-04-27 02:45:00,0.07,0.76,0,0.07,50.96638655462195
2025-04-27 03:00:00,0.08,0.76,0,0.08,51.53781512605052
2025-04-27 03:15:00,0.04,0.77,0,0.04,52.15126050420178
2025-04-27 03:30:00,0.08,0.76,0,0.08,52.72268907563035
2025-04-27 03:45:00,0.07,0.77,0,0.07,53.310924369747994
2025-04-27 04:00:00,0.03,0.78,0,0.03,53.94117647058833
2025-04-27 04:15:00,0.06,0.77,0,0.06,54.53781512605052
2025-04-27 04:30:00,0.0,0.76,0,0.0,55.17647058823539
2025-04-27 04:45:00,0.1,0.76,0,0.1,55.73109243697488
2025-04-27 05:00:00,0.04,0.77,0,0.04,56.344537815126145
2025-04-27 05:15:00,0.11,0.76,0,0.11,56.890756302521105
2025-04-27 05:30:00,0.09,0.76,0,0.09,57.45378151260514
2025-04-27 05:45:00,0.08,0.77,0,0.08,58.03361344537825
2025-04-27 06:00:00,0.0,0.76,0,0.0,58.67226890756312
2025-04-27 06:15:00,0.07,0.76,0,0.07,59.25210084033623
2025-04-27 06:30:00,0.11,0.77,0,0.11,59.80672268907573
2025-04-27 06:45:00,0.0,0.76,0,0.0,60.4453781512606
2025-04-27 07:00:00,0.02,0.77,0,0.02,61.075630252100936
2025-04-27 07:15:00,0.07,0.76,0,0.07,61.65546218487405
2025-04-27 07:30:00,0.0,0.77,0,0.0,62.30252100840346
2025-04-27 07:45:00,0.02,0.76,0,0.02,62.924369747899256
2025-04-27 08:00:00,0.54,0.8,0,0.54,63.14285714285724
2025-04-27 08:15:00,0.6,0.81,0,0.6,63.319327731092535
2025-04-27 08:30:00,0.42,0.8,0,0.42,63.63865546218497
2025-04-27 08:45:00,0.53,0.81,0,0.53,63.87394957983203
2025-04-27 09:00:00,0.89,0.79,0,0.89,63.78991596638665
2025-04-27 09:15:00,0.41,0.79,0,0.41,64.10924369747909
2025-04-27 09:30:00,0.6,0.8,0,0.6,64.27731092436984
2025-04-27 09:45:00,0.65,0.8,0,0.65,64.40336134453791
2025-04-27 10:00:00,0.92,0.81,0,0.92,64.310924369748
2025-04-27 10:15:00,0.03,0.76,0,0.03,64.92436974789925
2025-04-27 10:30:00,0.0,0.77,0,0.0,65.57142857142865
2025-04-27 10:45:00,0.04,0.77,0,0.04,66.18487394957991
2025-04-27 11:00:00,1.09,0.86,0,1.09,65.99159663865554
2025-04-27 11:15:00,0.92,0.82,0,0.92,65.90756302521015
2025-04-27 11:30:00,0.6,0.83,0,0.6,66.10084033613452
2025-04-27 11:45:00,0.99,0.83,0,0.99,65.96638655462192
2025-04-27 12:00:00,1.01,0.82,0,1.01,65.8067226890757
2025-04-27 12:15:00,0.45,0.82,0,0.45,66.1176470588236
2025-04-27 12:30:00,0.58,0.81,0,0.58,66.31092436974797
2025-04-27 12:45:00,0.76,0.83,0,0.76,66.36974789915973
2025-04-27 13:00:00,0.47,0.84,0,0.47,66.68067226890763
2025-04-27 13:15:00,0.58,0.82,0,0.58,66.88235294117653
2025-04-27 13:30:00,0.55,0.84,0,0.55,67.12605042016813
2025-04-27 13:45:00,0.85,0.82,0,0.85,67.10084033613451
2025-04-27 14:00:00,0.82,0.81,0,0.82,67.09243697478998
2025-04-27 14:15:00,0.48,0.83,0,0.48,67.3865546218488
2025-04-27 14:30:00,1.32,0.84,0,1.32,66.98319327731099
2025-04-27 14:45:00,1.39,0.83,0,1.39,66.51260504201687
2025-04-27 15:00:00,0.72,0.83,0,0.72,66.60504201680679
2025-04-27 15:15:00,0.74,0.82,0,0.74,66.6722689075631
2025-04-27 15:30:00,1.0,0.83,0,1.0,66.52941176470596
2025-04-27 15:45:00,0.87,0.8,0,0.87,66.47058823529419
2025-04-27 16:00:00,0.36,0.84,0,0.36,66.873949579832
2025-04-27 16:15:00,0.07,0.76,0,0.07,67.4537815126051
2025-04-27 16:30:00,0.12,0.77,0,0.12,68.00000000000006
2025-04-27 16:45:00,0.0,0.77,0,0.0,68.64705882352946
2025-04-27 17:00:00,0.39,0.81,0,0.39,69.00000000000006
2025-04-27 17:15:00,0.04,0.8,0,0.04,69.63865546218493
2025-04-27 17:30:00,0.67,0.81,0,0.67,69.75630252100846
2025-04-27 17:45:00,0.31,0.8,0,0.31,70.16806722689081
2025-04-27 18:00:00,0.39,0.79,0,0.39,70.50420168067232
2025-04-27 18:15:00,0.58,0.8,0,0.58,70.68907563025216
2025-04-27 18:30:00,0.75,0.8,0,0.75,70.73109243697485
2025-04-27 18:45:00,0.46,0.8,0,0.46,71.01680672268914
2025-04-27 19:00:00,0.48,0.8,0,0.48,71.28571428571435
2025-04-27 19:15:00,0.09,0.76,0,0.09,71.84873949579838
2025-04-27 19:30:00,0.05,0.77,0,0.05,72.4537815126051
2025-04-27 19:45:00,0.11,0.75,0,0.11,72.99159663865552
2025-04-27 20:00:00,0.06,0.76,0,0.06,73.57983193277317
2025-04-27 20:15:00,0.0,0.78,0,0.0,74.23529411764713
2025-04-27 20:30:00,0.02,0.76,0,0.02,74.85714285714293
2025-04-27 20:45:00,0.01,0.77,0,0.01,75.4957983193278
2025-04-27 21:00:00,0.0,0.75,0,0.0,76.12605042016814
2025-04-27 21:15:00,0.08,0.77,0,0.08,76.70588235294125
2025-04-27 21:30:00,0.0,0.76,0,0.0,77.34453781512612
2025-04-27 21:45:00,0.14,0.76,0,0.14,77.86554621848747
2025-04-27 22:00:00,0.11,0.76,0,0.11,78.41176470588242
2025-04-27 22:15:00,0.07,0.77,0,0.07,79.00000000000007
2025-04-27 22:30:00,0.07,0.76,0,0.07,79.57983193277317
2025-04-27 22:45:00,0.0,0.77,0,0.0,80.22689075630258
2025-04-27 23:00:00,0.11,0.76,0,0.11,80.77310924369753
2025-04-27 23:15:00,0.0,0.75,0,0.0,81.40336134453787
2025-04-27 23:30:00,0.01,0.76,0,0.01,82.03361344537821
