iter,fitness,timestep,solution
1,576.626015751856,14:06:33.736,576.626015751856
2,575.626015751856,14:07:43.329,575.626015751856
3,574.626015751856,14:08:50.590,574.626015751856
4,570.626015751856,14:09:54.853,570.626015751856
5,554.626015751856,14:10:58.094,554.626015751856
6,490.626015751856,14:11:54.665,490.626015751856
7,173234.62601575186,14:12:50.939,234.62601575185602
8,490.562809428605,14:13:44.142,490.562809428605
9,490.4996343299201,14:14:37.322,490.4996343299201
10,43362.562825040884,14:15:28.469,362.5628250408881
11,490.436134562355,14:16:18.598,490.436134562355
12,490.37269784278675,14:17:06.750,490.37269784278675
13,426.4677614418374,14:17:57.911,426.4677614418374
14,426.45192530473264,14:18:47.044,426.45192530473264
15,426.4360970170979,14:19:35.186,426.4360970170979
16,21394.499461028994,14:20:23.351,394.499461028993
17,426.42799927104215,14:21:10.482,426.42799927104215
18,426.4199056316794,14:21:58.647,426.4199056316794
19,9410.459683330337,14:22:46.826,410.4596833303362
20,426.4199056316794,14:23:34.963,426.4199056316794
21,425.4199056316794,14:24:23.107,425.4199056316794
22,421.4199056316794,14:25:11.239,421.4199056316794
23,13405.41990563168,14:25:55.362,405.4199056316794
24,421.41662273177377,14:26:39.472,421.41662273177377
25,7413.416623405381,14:27:47.646,413.4166234053812
26,421.4118182884101,14:28:31.772,421.4118182884101
27,4417.413459691914,14:29:38.950,417.4134596919135
28,421.4096302459352,14:30:22.069,421.4096302459352
29,1419.411212213679,14:31:25.272,419.41121221367905
30,421.40829933976306,14:32:07.386,421.40829933976306
31,420.40942330072494,14:33:05.542,420.40942330072494
32,1419.7505475095852,14:33:57.764,419.7505475095852
33,420.40925720163835,14:34:31.876,420.40925720163835
34,1419.4092572016384,14:35:05.963,419.40925720163835
35,420.40909050662896,14:35:40.077,420.40909050662896
36,419.90909053441624,14:36:31.229,419.90909053441624
37,1419.579186376356,14:37:24.386,419.5791863763559
38,419.9090307560864,14:37:56.525,419.9090307560864
39,1419.7440994992699,14:38:47.695,419.7440994992698
40,419.90900808933355,14:39:21.813,419.90900808933355
41,1419.8265515280013,14:40:13.999,419.82655152800123
42,419.9090024236606,14:40:50.101,419.9090024236606
43,1419.8677764093104,14:41:41.277,419.8677764093104
44,419.90900129061964,14:42:15.413,419.90900129061964
45,2418.9090012906195,14:42:49.546,418.90900129061964
46,419.9089179500629,14:43:23.689,419.9089179500629
47,1419.4089179570085,14:44:16.880,419.40891795700855
48,419.90879296707465,14:44:50.997,419.90879296707465
49,1419.658834637353,14:45:42.242,419.658834637353
50,419.9087409075302,14:46:16.345,419.9087409075302
51,1419.7837825677918,14:47:07.543,419.78378256779183
52,419.90872789617777,14:47:41.663,419.90872789617777
53,1419.8462539310126,14:48:32.832,419.8462539310126
54,419.9087246437812,14:49:06.971,419.9087246437812
55,1419.8774889621777,14:49:58.140,419.8774889621776
56,419.90872383073724,14:50:32.269,419.90872383073724
57,419.8931063151556,14:51:23.426,419.8931063151556
