iter,fitness,timestep,solution
1,535.1978441734748,14:06:33.699,535.1978441734748
2,534.1978441734748,14:07:43.329,534.1978441734748
3,533.1978441734748,14:08:50.333,533.1978441734748
4,529.1978441734748,14:09:54.704,529.1978441734748
5,513.1978441734748,14:10:55.162,513.1978441734748
6,449.1978441734748,14:11:51.703,449.1978441734748
7,202193.19784417347,14:12:46.852,193.19784417347478
8,449.14371394410364,14:13:38.995,449.14371394410364
9,449.08960661576714,14:14:29.166,449.08960661576714
10,89321.14372539462,14:15:20.355,321.14372539462096
11,449.0589304738044,14:16:09.519,449.0589304738044
12,449.0282690447239,14:16:55.660,449.0282690447239
13,27385.085997219674,14:17:48.878,385.08599721967244
14,449.00301533267043,14:18:37.055,449.00301533267043
15,448.9777815704211,14:19:23.195,448.9777815704211
16,4417.031889395047,14:20:11.371,417.03188939504673
17,448.93519777969567,14:20:55.534,448.93519777969567
18,448.89272752316253,14:21:41.697,448.89272752316253
19,432.96230845910463,14:22:27.855,432.96230845910463
20,432.95172677512824,14:23:13.982,432.95172677512824
21,432.941159149163,14:24:03.144,432.941159149163
22,424.98652427210493,14:24:51.281,424.98652427210493
