iter,fitness,timestep,solution
1,440.22540236551964,14:06:33.728,440.22540236551964
2,439.22540236551964,14:07:43.366,439.22540236551964
3,438.22540236551964,14:08:48.585,438.22540236551964
4,434.22540236551964,14:09:48.790,434.22540236551964
5,4418.22540236552,14:10:48.715,418.22540236551964
6,434.2147280087554,14:11:46.090,434.2147280087554
7,434.204067895107,14:12:39.251,434.204067895107
8,426.21473513031333,14:13:28.686,426.21473513031333
9,420.94087092986814,14:14:44.921,420.94087092986814
10,2419.1485572028955,14:15:59.150,419.1485572028955
11,420.9405636519194,14:16:47.357,420.9405636519194
12,419.9405636519194,14:17:38.508,419.9405636519194
13,5415.94056365192,14:18:24.671,415.9405636519194
14,419.94003024034333,14:19:12.793,419.94003024034333
15,4417.940030311476,14:20:25.156,417.94003031147577
16,419.93933037823194,14:21:12.353,419.93933037823194
17,2418.9395970623445,14:22:24.565,418.9395970623448
18,419.9390805448521,14:23:12.691,419.9390805448521
19,1419.4392971763577,14:24:24.926,419.4392971763576
20,419.93895567013055,14:25:13.040,419.93895567013055
21,1419.6891056165923,14:26:19.228,419.6891056165924
22,419.9389036556756,14:27:03.341,419.9389036556756
23,1419.8139994359915,14:28:12.561,419.81399943599143
24,419.9388906555909,14:28:56.675,419.9388906555909
25,1419.8764437459456,14:30:02.852,419.87644374594555
