iter,fitness,timestep,solution
1,-91.93041145397669,15:21:29.053,0.244135,0.244135
2,-55.61369379712613,15:22:46.155,0.244135,-1.54947
3,-59.47551973928858,15:23:39.509,0.244135,-0.20307903578252734
4,-118.69284272098548,15:24:31.832,0.244135,0.17385149009734058
5,-159.85647739649485,15:25:19.152,0.244135,0.10870408779659024
6,-69.43629518270546,15:26:06.453,0.244135,-0.047187473992968576
7,-176.86667290193012,15:26:51.741,0.244135,0.08078441963398572
8,-157.21813762686568,15:27:41.159,0.244135,-0.003677030159804112
9,-173.068000708482,15:28:26.461,0.244135,0.06292745518785944
10,-176.86667290193012,15:29:11.732,0.244135,0.08078441963398572
11,-48.67567335320467,15:30:01.059,-1.54947,-1.54947
12,-57.907234135038415,15:30:48.346,-0.23109867433526526,-0.35116787640888014
13,-183.87304966137992,15:31:40.676,0.1577176185258569,0.002237405056407085
14,-161.98581444090064,15:32:29.958,0.09148139587415358,-0.02309040970948577
15,-183.87304966137992,15:33:19.269,0.1541009282379812,0.0008544327489643101
16,-183.87304966137992,15:34:08.617,0.15696460664665263,0.0019494637362431737
17,-183.87304966137992,15:34:57.911,0.15755870565906174,0.00217663897565896
18,-183.87304966137992,15:35:54.509,0.15768408213694926,0.00222458120546625
19,-183.87304966137992,15:36:51.039,0.1577105411292707,0.0022346987579108246
20,-183.87304966137992,15:37:44.447,0.15771612493802378,0.0022368339290924624
21,-183.87304966137992,15:38:46.076,0.15771730332455539,0.0022372845277920956
22,-183.87304966137992,15:39:45.600,0.1577175520069296,0.00223737962048998
23,-49.71203383115787,15:46:23.695,-1.54947,2.03774
24,-87.34868751254254,15:47:09.064,-0.2951518899786518,0.5421997675574537
25,-230.83251230047836,15:47:54.356,0.06870322676270561,0.10837045303251372
26,-219.94181860423893,15:48:39.721,0.12252957488571575,0.04419257938126753
27,-216.3759860842505,15:49:27.018,0.03332720474884557,0.09105524207190101
28,-213.30066069759883,15:50:14.307,0.07992477286239452,0.06657510647283046
29,-219.62609391161652,15:51:00.643,0.11611695285367316,0.0475614645665943
30,-219.61119944284252,15:51:45.923,0.12139997675076519,0.04478601626296622
31,-219.94181860423893,15:52:31.268,0.12241494292945923,0.0442528015333401
32,-219.94181860423893,15:53:14.543,0.12250538337785494,0.04420528844349446
33,-219.94181860423893,15:53:55.895,0.12252446959857166,0.04419526145517437
34,-219.94181860423893,15:54:35.217,0.12252849748463049,0.04419314539631358
35,-219.94181860423893,15:55:42.726,0.12252952690222067,0.04419260458950293
36,-48.67567335320467,16:01:04.090,-1.54947,-1.54947
37,-48.67567335320467,16:01:47.405,-0.305893980184152,-0.3641583544920297
38,-167.1713803037488,16:02:28.708,0.05428081134959031,-0.02085857384285826
39,-216.78043193742957,16:03:12.016,0.115817778873653,0.03779524632835932
40,-219.61119944284252,16:03:55.292,0.12168107256139847,0.04338383132708522
41,-219.94181860423893,16:04:34.580,0.12242606480149092,0.044093918980693564
42,-219.94181860423893,16:05:15.842,0.12250750344726284,0.04417154204007208
43,-219.94181860423893,16:06:03.139,0.1225249170102483,0.04418813973789477
44,-219.94181860423893,16:06:44.479,0.12252859190475071,0.04419164245520381
45,-219.94181860423893,16:07:25.772,0.12252936744101604,0.04419238165582537
