Time,Player,Sell,Buy,Total Costs,Total Revenue
2012-04-15 03:30:00,prosumer_s1_0,0.7193727158055596,0.0,0.26047726565111007,3.3874538227637787
2012-04-15 03:30:00,prosumer_s1_1,0,-1.249629195582107,12.744208706324912,0.0
2012-04-15 03:30:00,prosumer_s1_2,0,-0.9998079112184856,0.5985522494848038,0.0
2012-04-15 03:30:00,prosumer_s1_3,0,-0.864658649158831,6.774367319374264,0.0
2012-04-15 03:30:00,prosumer_s1_4,1.4717848031740268,0.0,0.0,10.526463520154337
2012-04-15 03:30:00,prosumer_s1_5,0,-4.0,37.39070044294482,0.0
2012-04-15 03:45:00,prosumer_s1_0,0.0577081527429776,0.0,0.26047726565111007,3.4026431470368204
2012-04-15 03:45:00,prosumer_s1_1,0,-0.981753535133859,13.26102208857853,0.0
2012-04-15 03:45:00,prosumer_s1_2,0,-0.849110984361491,1.0455401176534957,0.0
2012-04-15 03:45:00,prosumer_s1_3,0,-0.8509021501875584,7.222298090660305,0.0
2012-04-15 03:45:00,prosumer_s1_4,1.647732379250217,0.0,0.0,10.96016205725866
2012-04-15 03:45:00,prosumer_s1_5,0,-4.0,39.49637509043423,0.0
2012-04-15 04:00:00,prosumer_s1_0,0.4090872288400979,0.0,0.26047726565111007,3.51891035499259
2012-04-15 04:00:00,prosumer_s1_1,0,-0.8315252904720342,13.7336798351521,0.0
2012-04-15 04:00:00,prosumer_s1_2,0,-0.9801788080732504,1.6026958794464714,0.0
2012-04-15 04:00:00,prosumer_s1_3,0,-0.5,7.506509378031526,0.0
2012-04-15 04:00:00,prosumer_s1_4,1.890054320143008,0.0,0.0,11.497336828788043
2012-04-15 04:00:00,prosumer_s1_5,0,-4.0,41.770065389403996,0.0
2012-04-15 04:15:00,prosumer_s1_0,0.0,-0.1405989304797232,0.3394142485196129,3.51891035499259
2012-04-15 04:15:00,prosumer_s1_1,0,-0.5680162543047735,14.052583323123892,0.0
2012-04-15 04:15:00,prosumer_s1_2,0,-1.4401200880123506,2.4112278812771124,0.0
2012-04-15 04:15:00,prosumer_s1_3,0,-0.5,7.787226246215267,0.0
2012-04-15 04:15:00,prosumer_s1_4,1.7106654803211143,0.0,0.0,11.97754948493382
2012-04-15 04:15:00,prosumer_s1_5,0,-4.0,44.01580033487392,0.0
2012-04-15 04:30:00,prosumer_s1_0,0.4552963150023026,0.0,0.3394142485196129,3.6782836536912003
2012-04-15 04:30:00,prosumer_s1_1,0,-0.9789489255319632,14.737931806643687,0.0
