iter,fitness,timestep,solution
1,-16.277122221703628,12:28:38.391,-0.20591594026955273,0.9905350317957522
2,-14.619093470594127,12:30:23.952,2.03774,0.9905350317957522
3,-14.619093470594127,12:31:19.446,0.43288868877015796,0.9905350317957522
4,-18.37030675615926,12:32:11.041,-0.0728105861130452,0.9905350317957522
5,-16.277122221703628,12:33:02.494,-0.17042873023783706,0.9905350317957522
6,-17.729057047913514,12:33:54.901,-0.0871726122990412,0.9905350317957522
7,-18.37030675615926,12:34:46.332,-0.07372751351895204,0.9905350317957522
8,-18.37030675615926,12:35:37.856,-0.07454568842689849,0.9905350317957522
9,-16.277122221703628,12:36:30.293,-0.17089132575571406,0.9905350317957522
10,-17.729057047913514,12:37:23.720,-0.08857688025174765,0.9905350317957522
11,-18.37030675615926,12:38:21.105,-0.07542652481765459,0.9905350317957522
12,-18.37030675615926,12:39:16.538,-0.07473157691006614,0.9905350317957522
13,-18.37030675615926,12:40:14.012,-0.07458491765100528,0.9905350317957522
14,-18.37030675615926,12:41:07.377,-0.07455396721855785,0.9905350317957522
15,-18.37030675615926,12:42:04.850,-0.07454743555274408,0.9905350317957522
16,-18.37030675615926,12:42:56.351,-0.07454605713393277,0.9905350317957522
17,-14.549523529112557,12:50:59.171,-1.54947,0.9905350317957522
18,-14.549523529112557,12:51:51.557,-0.4783232829697628,0.9905350317957522
19,-16.277122221703628,12:52:53.966,-0.1495330777640964,0.9905350317957522
20,-17.729057047913514,12:54:01.411,-0.08412026879820478,0.9905350317957522
21,-18.37030675615926,12:55:03.836,-0.07499513418585158,0.9905350317957522
22,-18.37030675615926,12:55:57.307,-0.07464053781240833,0.9905350317957522
23,-18.37030675615926,12:56:48.795,-0.07456570509354266,0.9905350317957522
24,-18.37030675615926,12:57:40.234,-0.07454991267085527,0.9905350317957522
25,-18.37030675615926,12:58:31.612,-0.074546579895859,0.9905350317957522
26,-18.37030675615926,12:59:59.240,-0.07454572812965828,0.9905350317957522
