iter,fitness,timestep,solution
1,-15.076403172344465,11:01:57.815,-0.20426624999999987,-0.20426624999999987
2,-11.924338342064909,11:03:27.487,2.03774,-0.20426624999999987
3,-13.69587509037238,11:04:29.920,0.4867034314608134,-0.20426624999999987
4,-37.3524323055225,11:05:29.308,0.0021300946421571876,-0.20426624999999987
5,-20.582778052351603,11:06:27.718,-0.07719333747648857,-0.20426624999999987
6,-37.3524323055225,11:07:26.095,0.00042549898761407197,-0.20426624999999987
7,-37.3524323055225,11:08:23.440,0.0017691370381384798,-0.20426624999999987
8,-37.3524323055225,11:09:22.847,0.002053919472508157,-0.20426624999999987
9,-37.3524323055225,11:10:24.375,0.0021140189135773024,-0.20426624999999987
10,-37.3524323055225,11:11:21.721,0.0021267020793238303,-0.20426624999999987
11,-37.3524323055225,11:12:20.146,0.0021293786881323934,-0.20426624999999987
12,-37.3524323055225,11:13:20.546,0.002129943549844115,-0.20426624999999987
13,-37.3524323055225,11:14:17.948,0.0021300627561892764,-0.20426624999999987
14,-37.3524323055225,11:16:32.974,0.0021300943424677954,-0.20426624999999987
15,-12.76851297688603,11:22:44.956,-1.54947,-0.20426624999999987
16,-15.076403172344465,11:23:46.347,-0.20703215762553664,-0.20426624999999987
17,-37.34511645610233,11:24:39.805,-0.004670374417583772,-0.20426624999999987
18,-37.3524323055225,11:25:41.215,0.0006765517068975642,-0.20426624999999987
19,-37.3524323055225,11:26:40.577,0.0018222988468017257,-0.20426624999999987
20,-37.3524323055225,11:27:39.096,0.0020651385457419575,-0.20426624999999987
21,-37.3524323055225,11:28:36.580,0.0021163865456686583,-0.20426624999999987
22,-37.3524323055225,11:29:36.946,0.0021272017357218155,-0.20426624999999987
23,-37.3524323055225,11:30:37.406,0.002129484133787117,-0.20426624999999987
24,-37.3524323055225,11:31:33.837,0.002129965802708655,-0.20426624999999987
25,-37.3524323055225,11:32:28.211,0.0021300674523522436,-0.20426624999999987
