iter,fitness,timestep,solution
1,-88.00582236116247,18:07:24.978,-0.4975397781872126,0.29216194442089227
2,-48.67567335320467,18:08:47.963,-0.4975397781872126,-1.54947
3,-51.07405190754412,18:09:37.249,-0.4975397781872126,-0.10023858766137356
4,-97.2402948950537,18:10:24.525,-0.4975397781872126,0.23592556153981395
5,-87.89204124312552,18:11:09.795,-0.4975397781872126,0.18299884354981855
6,-98.37035198383415,18:11:55.070,-0.4975397781872126,0.23023121346802058
7,-98.37035198383415,18:12:40.382,-0.4975397781872126,0.22569438003612027
8,-106.46788111595163,18:13:25.682,-0.4975397781872126,0.20434661179296942
9,-100.29136379193237,18:14:11.019,-0.4975397781872126,0.20357296721997115
10,-106.46788111595163,18:14:56.292,-0.4975397781872126,0.20434661179296942
11,-48.67567335320467,18:15:41.588,-0.4975397781872126,-1.54947
12,-48.67567335320467,18:16:26.876,-0.4975397781872126,-0.24171839173308685
13,-78.77826457793964,18:17:12.149,-0.4975397781872126,0.135275650257264
14,-100.1581652603202,18:17:57.417,-0.4975397781872126,0.19889500918188846
15,-106.46788111595163,18:18:42.704,-0.4975397781872126,0.20419971743655263
16,-106.46788111595163,18:19:28.027,-0.4975397781872126,0.20431561174643778
17,-106.46788111595163,18:20:13.330,-0.4975397781872126,0.20434006965678117
18,-106.46788111595163,18:20:58.604,-0.4975397781872126,0.20434523116452868
