iter,fitness,timestep,solution
1,576.626015751856,00:03:38.877,576.626015751856
2,575.6260157543808,00:04:55.208,575.6260157543808
3,574.6260157569055,00:06:13.755,574.6260157569055
4,570.6260157670046,00:07:30.406,570.6260157670046
5,554.6260158074007,00:08:47.791,554.6260158074007
6,490.62601596898514,00:10:10.128,490.62601596898514
7,173234.62601661534,00:11:26.526,234.626016615323
8,490.5628635888904,00:12:35.001,490.5628635888904
9,490.49974236678884,00:13:36.202,490.49974236678884
10,43362.56287949106,00:14:34.368,362.5628794910559
11,490.4362696327548,00:15:32.528,490.4362696327548
12,490.37285987959854,00:16:28.684,490.37285987959854
13,426.46786968532723,00:17:17.886,426.46786968532723
14,426.4520368953767,00:18:01.037,426.4520368953767
15,426.4362119507364,00:18:48.163,426.4362119507364
16,21394.499545720897,00:19:37.326,394.4995457208962
17,426.42811505152326,00:20:21.622,426.42811505152326
18,426.42002225792186,00:21:02.734,426.42002225792186
19,9410.459783989409,00:21:42.843,410.45978398940906
20,426.42002225792186,00:22:22.956,426.42002225792186
21,425.4200222604466,00:23:03.101,425.4200222604466
22,421.42002227054564,00:23:43.219,421.42002227054564
23,13405.420022310942,00:24:21.321,405.42002231094176
24,421.4167395457708,00:24:55.471,421.4167395457708
25,426.4047647518541,00:25:46.596,426.4047647518541
26,423.0696454504176,00:26:18.677,423.0696454504176
27,421.9630093428803,00:26:48.750,421.9630093428803
28,421.5958130409364,00:27:18.825,421.5958130409364
29,421.4739725165159,00:27:48.901,421.4739725165159
30,421.4335442419497,00:28:18.975,421.4335442419497
31,421.4201296172542,00:28:49.048,421.4201296172542
32,421.41567848298325,00:29:19.121,421.41567848298325
