iter,grad
1,[0.99999888]
2,[0.99999888]
3,[0.99999888]
4,[1.00000179]
4,[-3.16562073]
5,[1.00000179]
6,[0.99999888]
7,[1.00000179]
8,[0.99999888]
9,[0.99999888]
9,[-80.20707755]
9,[-104.52130518]
9,[-104.92542933]
9,[-104.92617148]
9,[-104.92617148]
