generation,solution,fitness
12,"[35.70258451511569, 10.980716809899542, 43.402389512397846, 63.9280671037155, 71.70160981316994]",[1191.2370440753718]
12,"[35.65576955189783, 10.283791552638966, 45.13636422374997, 63.782622758220846, 72.17519705749967]",[1191.2370440753718]
12,"[35.51151972035026, 11.618772561439581, 47.65943383248319, 64.05645465235906, 72.58746004701366]",[1191.2717035452667]
12,"[35.332231795171936, 11.641860938401429, 43.50763084063716, 64.24176895863143, 31.317505470695274]",[1192.754134048832]
13,"[35.560050878402365, 9.913046590616668, 42.546676053261564, 63.35247823646872, 72.25795533677403]",[1191.310813161612]
13,"[42.60972777627838, 40.960608489476805, 16.62285314150649, 52.710936853127855, 19.208431501289407]",[1194.0253982065738]
13,"[35.67758929175315, 12.74891409790268, 49.111591492538686, 63.81256844499182, 72.95651337036368]",[1191.3058632240609]
13,"[35.54904150199565, 10.729691361600365, 42.45664274158199, 63.83358963409189, 72.22864451487077]",[1191.2370440753716]
13,"[35.48170300303576, 10.88231258437492, 44.726515015262486, 63.96601010752554, 72.25526635800298]",[1191.2370440753716]
13,"[35.70258451511569, 10.980716809899542, 43.402389512397846, 63.9280671037155, 71.70160981316994]",[1191.2370440753718]
13,"[35.398547734896134, 10.500035605627932, 48.581608668348764, 63.85411589547846, 72.20272691459775]",[1191.2370440753716]
13,"[35.51151972035026, 11.618772561439581, 47.65943383248319, 64.05645465235906, 72.58746004701366]",[1191.2717035452667]
13,"[35.332231795171936, 11.641860938401429, 43.50763084063716, 64.24176895863143, 31.317505470695274]",[1192.754134048832]
14,"[35.560050878402365, 9.913046590616668, 42.546676053261564, 63.35247823646872, 72.25795533677403]",[1191.310813161612]
14,"[42.60972777627838, 40.960608489476805, 16.62285314150649, 52.710936853127855, 19.208431501289407]",[1194.0253982065738]
14,"[35.67758929175315, 12.74891409790268, 49.111591492538686, 63.81256844499182, 72.95651337036368]",[1191.3058632240609]
14,"[35.54904150199565, 10.729691361600365, 42.45664274158199, 63.83358963409189, 72.22864451487077]",[1191.2370440753716]
14,"[35.48170300303576, 10.88231258437492, 44.726515015262486, 63.96601010752554, 72.25526635800298]",[1191.2370440753716]
