Player_id,Received_supply_bids,Accepted_supply_bids,Received_demand_bids,Accepted_demand_bids,Total_costs,Total_revenue
prosumer_s1_0,"[['2012-04-15 00:00:00', 15.445045635219273, 0.07], ['2012-04-15 00:15:00', 6.542737492813075, 0.07], ['2012-04-15 00:30:00', 22.31157883369289, 0.07], ['2012-04-15 00:45:00', 14.174742086337815, 0.07], ['2012-04-15 01:00:00', 6.123544783644661, 0.07], ['2012-04-15 01:15:00', 14.065875110213852, 0.07], ['2012-04-15 01:30:00', 12.362553856278339, 0.07], ['2012-04-15 01:45:00', 3.7875721042837824, 0.07], ['2012-04-15 02:00:00', 47.729463258393814, 0.07], ['2012-04-15 02:15:00', 42.64109965269652, 0.07], ['2012-04-15 02:30:00', 32.63653474281306, 0.07], ['2012-04-15 02:45:00', 35.94026505684714, 0.07], ['2012-04-15 03:00:00', 40.140282356278334, 0.07], ['2012-04-15 03:15:00', 30.17372827923427, 0.07], ['2012-04-15 03:30:00', 20.528285535471575, 0.07], ['2012-04-15 03:45:00', 20.368279837626396, 0.07], ['2012-04-15 04:00:00', 10.159545973221043, 0.07], ['2012-04-15 04:15:00', 0.8737552937429456, 0.07], ['2012-04-15 04:30:00', 31.996631063847836, 0.07], ['2012-04-15 04:45:00', 26.52686158684638, 0.07], ['2012-04-15 05:00:00', 17.113508696698553, 0.07], ['2012-04-15 05:15:00', 28.29242531487518, 0.07], ['2012-04-15 05:30:00', 34.47570338895911, 0.07], ['2012-04-15 05:45:00', 25.908831283644666, 0.07], ['2012-04-15 06:00:00', 13.039900001539294, 0.07], ['2012-04-15 06:15:00', 20.484512331903396, 0.07], ['2012-04-15 07:30:00', 14.883329893243129, 0.07], ['2012-04-15 07:45:00', 9.862747102429964, 0.1], ['2012-04-15 07:45:00', 20.40309948170849, 0.07], ['2012-04-15 08:15:00', 55.23834702978925, 0.1], ['2012-04-15 08:15:00', 24.375959660780847, 0.07], ['2012-04-15 08:30:00', 48.22764710352057, 0.1], ['2012-04-15 08:30:00', 20.099336276233473, 0.07], ['2012-04-15 08:45:00', 42.77120349267484, 0.1], ['2012-04-15 08:45:00', 23.77937206440127, 0.07], ['2012-04-15 09:15:00', 32.526536874605235, 0.1], ['2012-04-15 09:15:00', 22.04816995297663, 0.07], ['2012-04-15 09:30:00', 132.7067159165802, 0.1], ['2012-04-15 09:30:00', 14.096514675359368, 0.07], ['2012-04-15 09:45:00', 105.4149256332785, 0.1], ['2012-04-15 09:45:00', 26.862081812539593, 0.07], ['2012-04-15 10:00:00', 100.3548327393866, 0.1], ['2012-04-15 10:00:00', 20.942021788019733, 0.07], ['2012-04-15 10:15:00', 75.69556319881264, 0.1], ['2012-04-15 10:15:00', 13.106638635857076, 0.07], ['2012-04-15 10:30:00', 86.14311750640132, 0.1], ['2012-04-15 10:30:00', 8.206125648932222, 0.07], ['2012-04-15 10:45:00', 108.56075649988519, 0.1], ['2012-04-15 10:45:00', 5.6581975830893025, 0.07], ['2012-04-15 11:00:00', 131.45578332929432, 0.1], ['2012-04-15 11:00:00', 7.4410960104775645, 0.07], ['2012-04-15 11:15:00', 163.5345713222389, 0.1], ['2012-04-15 11:15:00', 11.895903988778628, 0.07], ['2012-04-15 11:30:00', 147.0302022393937, 0.1], ['2012-04-15 11:30:00', 8.889631939040312, 0.07], ['2012-04-15 11:45:00', 208.26903530271736, 0.1], ['2012-04-15 11:45:00', 18.62566696121645, 0.07], ['2012-04-15 12:00:00', 7.684199229792625, 0.1], ['2012-04-15 12:00:00', 14.948166759929393, 0.07], ['2012-04-15 12:30:00', 4.137033175719026, 0.07], ['2012-04-15 14:00:00', 8.543471544952837, 0.1], ['2012-04-15 14:00:00', 16.55304271892661, 0.07], ['2012-04-15 14:15:00', 109.99528645258337, 0.1], ['2012-04-15 14:15:00', 21.254195894353657, 0.07], ['2012-04-15 14:30:00', 43.24970165109383, 0.1], ['2012-04-15 14:30:00', 15.0102781768926, 0.07], ['2012-04-15 14:45:00', 68.78155098487045, 0.1], ['2012-04-15 14:45:00', 14.579093098345654, 0.07], ['2012-04-15 15:00:00', 46.75493502900534, 0.1], ['2012-04-15 15:00:00', 13.859271201630529, 0.07], ['2012-04-15 15:15:00', 58.04323755665571, 0.1], ['2012-04-15 15:15:00', 16.09265371679481, 0.07]]",[],"[['2012-04-15 06:30:00', 0.7682884085608706, 0.12], ['2012-04-15 06:45:00', 47.869293370707965, 0.12], ['2012-04-15 07:00:00', 137.30595481701226, 0.12], ['2012-04-15 07:15:00', 6.598973324221063, 0.12], ['2012-04-15 08:00:00', 28.704184501195755, 0.12], ['2012-04-15 09:00:00', 7.477249093538532, 0.12], ['2012-04-15 12:15:00', 70.80983543361171, 0.12], ['2012-04-15 12:45:00', 73.10611457169429, 0.12], ['2012-04-15 13:00:00', 77.57278934903275, 0.12], ['2012-04-15 13:15:00', 199.90050518604946, 0.12], ['2012-04-15 13:30:00', 21.193585323449156, 0.12], ['2012-04-15 13:45:00', 105.47633423483725, 0.12], ['2012-04-15 15:30:00', 46.70037064985968, 0.12], ['2012-04-15 15:45:00', 168.67529355408104, 0.12], ['2012-04-15 16:00:00', 71.94541279073786, 0.12], ['2012-04-15 16:15:00', 181.89240972732284, 0.12], ['2012-04-15 16:30:00', 148.8292313829142, 0.12], ['2012-04-15 16:45:00', 39.485956975695984, 0.12], ['2012-04-15 17:00:00', 77.27004456274189, 0.12], ['2012-04-15 17:15:00', 64.98287232309607, 0.12], ['2012-04-15 17:30:00', 65.80851648312307, 0.12], ['2012-04-15 17:45:00', 93.00034912488651, 0.12], ['2012-04-15 18:00:00', 62.55644293991071, 0.12], ['2012-04-15 18:15:00', 100.14702377641655, 0.12], ['2012-04-15 18:30:00', 160.79535790110467, 0.12], ['2012-04-15 18:45:00', 104.31036779581183, 0.12], ['2012-04-15 19:00:00', 36.924279045335574, 0.12], ['2012-04-15 19:15:00', 54.87412959900419, 0.12], ['2012-04-15 19:30:00', 155.61568079429654, 0.12], ['2012-04-15 19:45:00', 187.39542396954465, 0.12], ['2012-04-15 20:00:00', 166.69217468559873, 0.12], ['2012-04-15 20:15:00', 138.62889973940182, 0.12], ['2012-04-15 20:30:00', 134.85766356075771, 0.12], ['2012-04-15 20:45:00', 145.39056403053806, 0.12], ['2012-04-15 21:00:00', 136.47762533382968, 0.12], ['2012-04-15 21:15:00', 123.07498657580798, 0.12], ['2012-04-15 21:30:00', 116.93911702163916, 0.12], ['2012-04-15 21:45:00', 61.198037497857584, 0.12], ['2012-04-15 22:00:00', 15.823306789118968, 0.12], ['2012-04-15 22:15:00', 15.735745157164747, 0.12], ['2012-04-15 22:30:00', 11.874558373281857, 0.12], ['2012-04-15 22:45:00', 26.136356787916018, 0.12], ['2012-04-15 23:00:00', 50.82963161442695, 0.12], ['2012-04-15 23:15:00', 50.59790374912035, 0.12], ['2012-04-15 23:30:00', 52.25395575407932, 0.12], ['2012-04-15 23:45:00', 49.96390325177774, 0.12]]",[],0,0
prosumer_s1_1,"[['2012-04-15 07:45:00', 9.862747102429964, 0.27], ['2012-04-15 08:15:00', 55.23834702978925, 0.27], ['2012-04-15 08:30:00', 48.22764710352057, 0.27], ['2012-04-15 08:45:00', 42.77120349267484, 0.27], ['2012-04-15 09:15:00', 32.526536874605235, 0.27], ['2012-04-15 09:30:00', 132.7067159165802, 0.27], ['2012-04-15 09:45:00', 105.4149256332785, 0.27], ['2012-04-15 10:00:00', 100.3548327393866, 0.27], ['2012-04-15 10:15:00', 75.69556319881264, 0.27], ['2012-04-15 10:30:00', 86.14311750640132, 0.27], ['2012-04-15 10:45:00', 108.56075649988519, 0.27], ['2012-04-15 11:00:00', 131.45578332929432, 0.27], ['2012-04-15 11:15:00', 163.5345713222389, 0.27], ['2012-04-15 11:30:00', 147.0302022393937, 0.27], ['2012-04-15 11:45:00', 208.26903530271736, 0.27], ['2012-04-15 12:00:00', 7.684199229792625, 0.27], ['2012-04-15 14:00:00', 8.543471544952837, 0.27], ['2012-04-15 14:15:00', 109.99528645258337, 0.27], ['2012-04-15 14:30:00', 43.24970165109383, 0.27], ['2012-04-15 14:45:00', 68.78155098487045, 0.27], ['2012-04-15 15:00:00', 46.75493502900534, 0.27], ['2012-04-15 15:15:00', 58.04323755665571, 0.27]]",[],"[['2012-04-15 00:00:00', 67.6969475, 0.2], ['2012-04-15 00:15:00', 77.77300774999999, 0.2], ['2012-04-15 00:30:00', 67.42285724999999, 0.2], ['2012-04-15 00:45:00', 72.922606, 0.2], ['2012-04-15 01:00:00', 76.4356795, 0.2], ['2012-04-15 01:15:00', 63.74248374999999, 0.2], ['2012-04-15 01:30:00', 73.13793874999999, 0.2], ['2012-04-15 01:45:00', 76.6581375, 0.2], ['2012-04-15 02:00:00', 43.44673825, 0.2], ['2012-04-15 02:15:00', 45.869702, 0.2], ['2012-04-15 02:30:00', 51.6792105, 0.2], ['2012-04-15 02:45:00', 47.59176025000001, 0.2], ['2012-04-15 03:00:00', 45.360210249999994, 0.2], ['2012-04-15 03:15:00', 50.844773, 0.2], ['2012-04-15 03:30:00', 57.466514999999994, 0.2], ['2012-04-15 03:45:00', 57.0680875, 0.2], ['2012-04-15 04:00:00', 64.706025, 0.2], ['2012-04-15 04:15:00', 73.267899, 0.2], ['2012-04-15 04:30:00', 44.883975, 0.2], ['2012-04-15 04:45:00', 50.53870175, 0.2], ['2012-04-15 05:00:00', 54.88442525, 0.2], ['2012-04-15 05:15:00', 50.263486750000006, 0.2], ['2012-04-15 05:30:00', 44.83253475, 0.2], ['2012-04-15 05:45:00', 56.650393, 0.2], ['2012-04-15 06:00:00', 58.4286395, 0.2], ['2012-04-15 06:15:00', 40.933919050417884, 0.2], ['2012-04-15 06:30:00', 47.47701250423018, 0.2], ['2012-04-15 06:45:00', 86.48002745671903, 0.2], ['2012-04-15 07:00:00', 167.0133581025579, 0.2], ['2012-04-15 07:15:00', 29.214531933597108, 0.2], ['2012-04-15 07:30:00', 5.291662525604515, 0.2], ['2012-04-15 08:00:00', 54.481063606524614, 0.2], ['2012-04-15 09:00:00', 28.497025833697734, 0.2], ['2012-04-15 12:15:00', 82.97405808416681, 0.2], ['2012-04-15 12:30:00', 12.086277445993858, 0.2], ['2012-04-15 12:45:00', 91.73178153291073, 0.2], ['2012-04-15 13:00:00', 92.95935246352053, 0.2], ['2012-04-15 13:15:00', 214.41868293256167, 0.2], ['2012-04-15 13:30:00', 38.693581599763746, 0.2], ['2012-04-15 13:45:00', 124.9772190069782, 0.2], ['2012-04-15 15:30:00', 64.8984243927697, 0.2], ['2012-04-15 15:45:00', 187.6623800324419, 0.2], ['2012-04-15 16:00:00', 96.14991263903124, 0.2], ['2012-04-15 16:15:00', 210.05855525976247, 0.2], ['2012-04-15 16:30:00', 174.60611048824308, 0.2], ['2012-04-15 16:45:00', 63.34995306072496, 0.2], ['2012-04-15 17:00:00', 95.89571152395834, 0.2], ['2012-04-15 17:15:00', 82.2087222447677, 0.2], ['2012-04-15 17:30:00', 85.16166791015908, 0.2], ['2012-04-15 17:45:00', 113.47986463026979, 0.2], ['2012-04-15 18:00:00', 88.06666679996763, 0.2], ['2012-04-15 18:15:00', 128.59799335300394, 0.2], ['2012-04-15 18:30:00', 183.24782417029684, 0.2], ['2012-04-15 18:45:00', 115.94192814085434, 0.2], ['2012-04-15 19:00:00', 51.02079372069494, 0.2], ['2012-04-15 19:15:00', 60.499933, 0.2], ['2012-04-15 19:30:00', 168.38434275, 0.2], ['2012-04-15 19:45:00', 204.826613, 0.2], ['2012-04-15 20:00:00', 190.47154675, 0.2], ['2012-04-15 20:15:00', 158.65276925, 0.2], ['2012-04-15 20:30:00', 152.91464775, 0.2], ['2012-04-15 20:45:00', 163.1676, 0.2], ['2012-04-15 21:00:00', 160.08835, 0.2], ['2012-04-15 21:15:00', 148.49673575, 0.2], ['2012-04-15 21:30:00', 135.9262035, 0.2], ['2012-04-15 21:45:00', 74.134952, 0.2], ['2012-04-15 22:00:00', 24.80095425, 0.2], ['2012-04-15 22:15:00', 24.19391875, 0.2], ['2012-04-15 22:30:00', 24.7552255, 0.2], ['2012-04-15 22:45:00', 42.099057, 0.2], ['2012-04-15 23:00:00', 64.45433625, 0.2], ['2012-04-15 23:15:00', 59.7981275, 0.2], ['2012-04-15 23:30:00', 61.275828, 0.2], ['2012-04-15 23:45:00', 60.4298405, 0.2]]",[],0,0
prosumer_s1_3,"[['2012-04-15 07:45:00', 9.862747102429964, 0], ['2012-04-15 08:15:00', 55.23834702978925, 0], ['2012-04-15 08:30:00', 48.22764710352057, 0], ['2012-04-15 08:45:00', 42.77120349267484, 0], ['2012-04-15 09:15:00', 32.526536874605235, 0], ['2012-04-15 09:30:00', 132.7067159165802, 0], ['2012-04-15 09:45:00', 105.4149256332785, 0], ['2012-04-15 10:00:00', 100.3548327393866, 0], ['2012-04-15 10:15:00', 75.69556319881264, 0], ['2012-04-15 10:30:00', 86.14311750640132, 0], ['2012-04-15 10:45:00', 108.56075649988519, 0], ['2012-04-15 11:00:00', 131.45578332929432, 0], ['2012-04-15 11:15:00', 163.5345713222389, 0], ['2012-04-15 11:30:00', 147.0302022393937, 0], ['2012-04-15 11:45:00', 208.26903530271736, 0], ['2012-04-15 12:00:00', 7.684199229792625, 0], ['2012-04-15 14:00:00', 8.543471544952837, 0], ['2012-04-15 14:15:00', 109.99528645258337, 0], ['2012-04-15 14:30:00', 43.24970165109383, 0], ['2012-04-15 14:45:00', 68.78155098487045, 0], ['2012-04-15 15:00:00', 46.75493502900534, 0], ['2012-04-15 15:15:00', 58.04323755665571, 0]]",[],"[['2012-04-15 00:00:00', 67.6969475, 0.5], ['2012-04-15 00:15:00', 77.77300774999999, 0.5], ['2012-04-15 00:30:00', 67.42285724999999, 0.5], ['2012-04-15 00:45:00', 72.922606, 0.5], ['2012-04-15 01:00:00', 76.4356795, 0.5], ['2012-04-15 01:15:00', 63.74248374999999, 0.5], ['2012-04-15 01:30:00', 73.13793874999999, 0.5], ['2012-04-15 01:45:00', 76.6581375, 0.5], ['2012-04-15 02:00:00', 43.44673825, 0.5], ['2012-04-15 02:15:00', 45.869702, 0.5], ['2012-04-15 02:30:00', 51.6792105, 0.5], ['2012-04-15 02:45:00', 47.59176025000001, 0.5], ['2012-04-15 03:00:00', 45.360210249999994, 0.5], ['2012-04-15 03:15:00', 50.844773, 0.5], ['2012-04-15 03:30:00', 57.466514999999994, 0.5], ['2012-04-15 03:45:00', 57.0680875, 0.5], ['2012-04-15 04:00:00', 64.706025, 0.5], ['2012-04-15 04:15:00', 73.267899, 0.5], ['2012-04-15 04:30:00', 44.883975, 0.5], ['2012-04-15 04:45:00', 50.53870175, 0.5], ['2012-04-15 05:00:00', 54.88442525, 0.5], ['2012-04-15 05:15:00', 50.263486750000006, 0.5], ['2012-04-15 05:30:00', 44.83253475, 0.5], ['2012-04-15 05:45:00', 56.650393, 0.5], ['2012-04-15 06:00:00', 58.4286395, 0.5], ['2012-04-15 06:15:00', 40.933919050417884, 0.5], ['2012-04-15 06:30:00', 47.47701250423018, 0.5], ['2012-04-15 06:45:00', 86.48002745671903, 0.5], ['2012-04-15 07:00:00', 167.0133581025579, 0.5], ['2012-04-15 07:15:00', 29.214531933597108, 0.5], ['2012-04-15 07:30:00', 5.291662525604515, 0.5], ['2012-04-15 08:00:00', 54.481063606524614, 0.5], ['2012-04-15 09:00:00', 28.497025833697734, 0.5], ['2012-04-15 12:15:00', 82.97405808416681, 0.5], ['2012-04-15 12:30:00', 12.086277445993858, 0.5], ['2012-04-15 12:45:00', 91.73178153291073, 0.5], ['2012-04-15 13:00:00', 92.95935246352053, 0.5], ['2012-04-15 13:15:00', 214.41868293256167, 0.5], ['2012-04-15 13:30:00', 38.693581599763746, 0.5], ['2012-04-15 13:45:00', 124.9772190069782, 0.5], ['2012-04-15 15:30:00', 64.8984243927697, 0.5], ['2012-04-15 15:45:00', 187.6623800324419, 0.5], ['2012-04-15 16:00:00', 96.14991263903124, 0.5], ['2012-04-15 16:15:00', 210.05855525976247, 0.5], ['2012-04-15 16:30:00', 174.60611048824308, 0.5], ['2012-04-15 16:45:00', 63.34995306072496, 0.5], ['2012-04-15 17:00:00', 95.89571152395834, 0.5], ['2012-04-15 17:15:00', 82.2087222447677, 0.5], ['2012-04-15 17:30:00', 85.16166791015908, 0.5], ['2012-04-15 17:45:00', 113.47986463026979, 0.5], ['2012-04-15 18:00:00', 88.06666679996763, 0.5], ['2012-04-15 18:15:00', 128.59799335300394, 0.5], ['2012-04-15 18:30:00', 183.24782417029684, 0.5], ['2012-04-15 18:45:00', 115.94192814085434, 0.5], ['2012-04-15 19:00:00', 51.02079372069494, 0.5], ['2012-04-15 19:15:00', 60.499933, 0.5], ['2012-04-15 19:30:00', 168.38434275, 0.5], ['2012-04-15 19:45:00', 204.826613, 0.5], ['2012-04-15 20:00:00', 190.47154675, 0.5], ['2012-04-15 20:15:00', 158.65276925, 0.5], ['2012-04-15 20:30:00', 152.91464775, 0.5], ['2012-04-15 20:45:00', 163.1676, 0.5], ['2012-04-15 21:00:00', 160.08835, 0.5], ['2012-04-15 21:15:00', 148.49673575, 0.5], ['2012-04-15 21:30:00', 135.9262035, 0.5], ['2012-04-15 21:45:00', 74.134952, 0.5], ['2012-04-15 22:00:00', 24.80095425, 0.5], ['2012-04-15 22:15:00', 24.19391875, 0.5], ['2012-04-15 22:30:00', 24.7552255, 0.5], ['2012-04-15 22:45:00', 42.099057, 0.5], ['2012-04-15 23:00:00', 64.45433625, 0.5], ['2012-04-15 23:15:00', 59.7981275, 0.5], ['2012-04-15 23:30:00', 61.275828, 0.5], ['2012-04-15 23:45:00', 60.4298405, 0.5]]",[],0,0
prosumer_s1_4,"[['2012-04-15 00:00:00', 15.445045635219273, 0.1], ['2012-04-15 00:15:00', 6.542737492813075, 0.1], ['2012-04-15 00:30:00', 22.31157883369289, 0.1], ['2012-04-15 00:45:00', 14.174742086337815, 0.1], ['2012-04-15 01:00:00', 6.123544783644661, 0.1], ['2012-04-15 01:15:00', 14.065875110213852, 0.1], ['2012-04-15 01:30:00', 12.362553856278339, 0.1], ['2012-04-15 01:45:00', 3.7875721042837824, 0.1], ['2012-04-15 02:00:00', 47.729463258393814, 0.1], ['2012-04-15 02:15:00', 42.64109965269652, 0.1], ['2012-04-15 02:30:00', 32.63653474281306, 0.1], ['2012-04-15 02:45:00', 35.94026505684714, 0.1], ['2012-04-15 03:00:00', 40.140282356278334, 0.1], ['2012-04-15 03:15:00', 30.17372827923427, 0.1], ['2012-04-15 03:30:00', 20.528285535471575, 0.1], ['2012-04-15 03:45:00', 20.368279837626396, 0.1], ['2012-04-15 04:00:00', 10.159545973221043, 0.1], ['2012-04-15 04:15:00', 0.8737552937429456, 0.1], ['2012-04-15 04:30:00', 31.996631063847836, 0.1], ['2012-04-15 04:45:00', 26.52686158684638, 0.1], ['2012-04-15 05:00:00', 17.113508696698553, 0.1], ['2012-04-15 05:15:00', 28.29242531487518, 0.1], ['2012-04-15 05:30:00', 34.47570338895911, 0.1], ['2012-04-15 05:45:00', 25.908831283644666, 0.1], ['2012-04-15 06:00:00', 13.039900001539294, 0.1], ['2012-04-15 06:15:00', 20.484512331903396, 0.1], ['2012-04-15 07:30:00', 14.883329893243129, 0.1], ['2012-04-15 07:45:00', 9.862747102429964, 0.37], ['2012-04-15 07:45:00', 20.40309948170849, 0.1], ['2012-04-15 08:15:00', 55.23834702978925, 0.37], ['2012-04-15 08:15:00', 24.375959660780847, 0.1], ['2012-04-15 08:30:00', 48.22764710352057, 0.37], ['2012-04-15 08:30:00', 20.099336276233473, 0.1], ['2012-04-15 08:45:00', 42.77120349267484, 0.37], ['2012-04-15 08:45:00', 23.77937206440127, 0.1], ['2012-04-15 09:15:00', 32.526536874605235, 0.37], ['2012-04-15 09:15:00', 22.04816995297663, 0.1], ['2012-04-15 09:30:00', 132.7067159165802, 0.37], ['2012-04-15 09:30:00', 14.096514675359368, 0.1], ['2012-04-15 09:45:00', 105.4149256332785, 0.37], ['2012-04-15 09:45:00', 26.862081812539593, 0.1], ['2012-04-15 10:00:00', 100.3548327393866, 0.37], ['2012-04-15 10:00:00', 20.942021788019733, 0.1], ['2012-04-15 10:15:00', 75.69556319881264, 0.37], ['2012-04-15 10:15:00', 13.106638635857076, 0.1], ['2012-04-15 10:30:00', 86.14311750640132, 0.37], ['2012-04-15 10:30:00', 8.206125648932222, 0.1], ['2012-04-15 10:45:00', 108.56075649988519, 0.37], ['2012-04-15 10:45:00', 5.6581975830893025, 0.1], ['2012-04-15 11:00:00', 131.45578332929432, 0.37], ['2012-04-15 11:00:00', 7.4410960104775645, 0.1], ['2012-04-15 11:15:00', 163.5345713222389, 0.37], ['2012-04-15 11:15:00', 11.895903988778628, 0.1], ['2012-04-15 11:30:00', 147.0302022393937, 0.37], ['2012-04-15 11:30:00', 8.889631939040312, 0.1], ['2012-04-15 11:45:00', 208.26903530271736, 0.37], ['2012-04-15 11:45:00', 18.62566696121645, 0.1], ['2012-04-15 12:00:00', 7.684199229792625, 0.37], ['2012-04-15 12:00:00', 14.948166759929393, 0.1], ['2012-04-15 12:30:00', 4.137033175719026, 0.1], ['2012-04-15 14:00:00', 8.543471544952837, 0.37], ['2012-04-15 14:00:00', 16.55304271892661, 0.1], ['2012-04-15 14:15:00', 109.99528645258337, 0.37], ['2012-04-15 14:15:00', 21.254195894353657, 0.1], ['2012-04-15 14:30:00', 43.24970165109383, 0.37], ['2012-04-15 14:30:00', 15.0102781768926, 0.1], ['2012-04-15 14:45:00', 68.78155098487045, 0.37], ['2012-04-15 14:45:00', 14.579093098345654, 0.1], ['2012-04-15 15:00:00', 46.75493502900534, 0.37], ['2012-04-15 15:00:00', 13.859271201630529, 0.1], ['2012-04-15 15:15:00', 58.04323755665571, 0.37], ['2012-04-15 15:15:00', 16.09265371679481, 0.1]]",[],"[['2012-04-15 06:30:00', 0.7682884085608706, 0.44], ['2012-04-15 06:45:00', 47.869293370707965, 0.44], ['2012-04-15 07:00:00', 137.30595481701226, 0.44], ['2012-04-15 07:15:00', 6.598973324221063, 0.44], ['2012-04-15 08:00:00', 28.704184501195755, 0.44], ['2012-04-15 09:00:00', 7.477249093538532, 0.44], ['2012-04-15 12:15:00', 70.80983543361171, 0.44], ['2012-04-15 12:45:00', 73.10611457169429, 0.44], ['2012-04-15 13:00:00', 77.57278934903275, 0.44], ['2012-04-15 13:15:00', 199.90050518604946, 0.44], ['2012-04-15 13:30:00', 21.193585323449156, 0.44], ['2012-04-15 13:45:00', 105.47633423483725, 0.44], ['2012-04-15 15:30:00', 46.70037064985968, 0.44], ['2012-04-15 15:45:00', 168.67529355408104, 0.44], ['2012-04-15 16:00:00', 71.94541279073786, 0.44], ['2012-04-15 16:15:00', 181.89240972732284, 0.44], ['2012-04-15 16:30:00', 148.8292313829142, 0.44], ['2012-04-15 16:45:00', 39.485956975695984, 0.44], ['2012-04-15 17:00:00', 77.27004456274189, 0.44], ['2012-04-15 17:15:00', 64.98287232309607, 0.44], ['2012-04-15 17:30:00', 65.80851648312307, 0.44], ['2012-04-15 17:45:00', 93.00034912488651, 0.44], ['2012-04-15 18:00:00', 62.55644293991071, 0.44], ['2012-04-15 18:15:00', 100.14702377641655, 0.44], ['2012-04-15 18:30:00', 160.79535790110467, 0.44], ['2012-04-15 18:45:00', 104.31036779581183, 0.44], ['2012-04-15 19:00:00', 36.924279045335574, 0.44], ['2012-04-15 19:15:00', 54.87412959900419, 0.44], ['2012-04-15 19:30:00', 155.61568079429654, 0.44], ['2012-04-15 19:45:00', 187.39542396954465, 0.44], ['2012-04-15 20:00:00', 166.69217468559873, 0.44], ['2012-04-15 20:15:00', 138.62889973940182, 0.44], ['2012-04-15 20:30:00', 134.85766356075771, 0.44], ['2012-04-15 20:45:00', 145.39056403053806, 0.44], ['2012-04-15 21:00:00', 136.47762533382968, 0.44], ['2012-04-15 21:15:00', 123.07498657580798, 0.44], ['2012-04-15 21:30:00', 116.93911702163916, 0.44], ['2012-04-15 21:45:00', 61.198037497857584, 0.44], ['2012-04-15 22:00:00', 15.823306789118968, 0.44], ['2012-04-15 22:15:00', 15.735745157164747, 0.44], ['2012-04-15 22:30:00', 11.874558373281857, 0.44], ['2012-04-15 22:45:00', 26.136356787916018, 0.44], ['2012-04-15 23:00:00', 50.82963161442695, 0.44], ['2012-04-15 23:15:00', 50.59790374912035, 0.44], ['2012-04-15 23:30:00', 52.25395575407932, 0.44], ['2012-04-15 23:45:00', 49.96390325177774, 0.44]]",[],0,0
