iter,grad
1,[-0.17589014  0.          0.          0.         -0.68010403]
2,[-0.17589014  0.          0.          0.         -0.68010403]
3,[-0.17589014  0.          0.          0.         -0.68010403]
4,[-0.17589014  0.          0.          0.         -0.68010403]
5,[-0.17589014  0.          0.          0.         -0.68010403]
6,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
7,[-0.17589014  0.          0.          0.         -0.68010403]
