date,H2demand-0.time-based_0-tot_dem,CSVprod-0.time-based_0-production,H2_controller-0.time-based_0-dump,H2Buffer1-0.time-based_0-h2_out,H2Buffer1-0.time-based_0-soc
2025-04-01 22:45:00,0.07,0.77,0,0.07,46.763999999999974
2025-04-01 23:00:00,0.0,0.7,0,0.0,46.903999999999975
2025-04-01 23:15:00,0.3,0.77,0,0.3,46.997999999999976
2025-04-01 23:30:00,0.66,0.75,0,0.66,47.01599999999998
2025-04-01 23:45:00,0.29,0.77,0,0.29,47.11199999999997
2025-04-02,0.06,0.77,0,0.06,47.25399999999998
2025-04-02 00:15:00,0.11,0.74,0,0.11,47.379999999999974
2025-04-02 00:30:00,0.05,0.74,0,0.05,47.51799999999997
2025-04-02 00:45:00,0.02,0.76,0,0.02,47.665999999999976
2025-04-02 01:00:00,0.12,0.78,0,0.12,47.79799999999997
2025-04-02 01:15:00,0.02,0.73,0,0.02,47.939999999999976
2025-04-02 01:30:00,0.01,0.75,0,0.01,48.08799999999998
2025-04-02 01:45:00,0.03,0.75,0,0.03,48.23199999999998
2025-04-02 02:00:00,0.03,0.73,0,0.03,48.37199999999998
2025-04-02 02:15:00,0.06,0.76,0,0.06,48.51199999999998
2025-04-02 02:30:00,0.0,0.74,0,0.0,48.65999999999998
2025-04-02 02:45:00,0.0,0.74,0,0.0,48.807999999999986
2025-04-02 03:00:00,0.06,0.75,0,0.06,48.945999999999984
2025-04-02 03:15:00,0.11,0.74,0,0.11,49.07199999999998
2025-04-02 03:30:00,0.05,0.74,0,0.05,49.20999999999998
2025-04-02 03:45:00,0.03,0.74,0,0.03,49.35199999999998
2025-04-02 04:00:00,0.08,0.73,0,0.08,49.481999999999985
2025-04-02 04:15:00,0.04,0.74,0,0.04,49.621999999999986
2025-04-02 04:30:00,0.05,0.76,0,0.05,49.76399999999999
2025-04-02 04:45:00,0.08,0.76,0,0.08,49.89999999999999
2025-04-02 05:00:00,0.04,0.76,0,0.04,50.04399999999999
2025-04-02 05:15:00,0.59,0.77,0,0.59,50.07999999999999
2025-04-02 05:30:00,0.56,0.77,0,0.56,50.12199999999999
2025-04-02 05:45:00,0.73,0.78,0,0.73,50.13199999999999
2025-04-02 06:00:00,1.35,0.82,0,1.35,50.02599999999999
2025-04-02 06:15:00,0.76,0.83,0,0.76,50.03999999999999
2025-04-02 06:30:00,1.26,0.88,0,1.26,49.96399999999999
2025-04-02 06:45:00,0.82,0.87,0,0.82,49.97399999999999
2025-04-02 07:00:00,1.08,0.82,0,1.08,49.92199999999999
2025-04-02 07:15:00,0.32,0.87,0,0.32,50.03199999999999
2025-04-02 07:30:00,0.97,0.85,0,0.97,50.00799999999999
2025-04-02 07:45:00,0.98,0.8,0,0.98,49.97199999999999
2025-04-02 08:00:00,1.3,0.8,0,1.3,49.871999999999986
2025-04-02 08:15:00,0.8,0.81,0,0.8,49.87399999999999
2025-04-02 08:30:00,0.57,0.86,0,0.57,49.93199999999999
2025-04-02 08:45:00,0.92,0.8,0,0.92,49.90799999999999
2025-04-02 09:00:00,1.3,0.84,0,1.3,49.81599999999999
2025-04-02 09:15:00,0.95,0.77,0,0.95,49.77999999999999
2025-04-02 09:30:00,0.37,0.77,0,0.37,49.859999999999985
2025-04-02 09:45:00,0.94,0.77,0,0.94,49.825999999999986
2025-04-02 10:00:00,1.9,0.85,0,1.9,49.615999999999985
2025-04-02 10:15:00,1.82,0.88,0,1.82,49.42799999999998
2025-04-02 10:30:00,1.74,0.83,0,1.74,49.24599999999998
2025-04-02 10:45:00,1.33,0.9,0,1.33,49.15999999999998
2025-04-02 11:00:00,1.69,0.88,0,1.69,48.99799999999998
2025-04-02 11:15:00,1.59,0.87,0,1.59,48.853999999999985
2025-04-02 11:30:00,1.53,0.87,0,1.53,48.72199999999999
2025-04-02 11:45:00,2.14,0.86,0,2.14,48.46599999999999
2025-04-02 12:00:00,1.59,0.88,0,1.59,48.323999999999984
2025-04-02 12:15:00,1.04,0.87,0,1.04,48.289999999999985
2025-04-02 12:30:00,1.64,0.85,0,1.64,48.131999999999984
2025-04-02 12:45:00,0.77,0.85,0,0.77,48.14799999999998
2025-04-02 13:00:00,1.06,0.85,0,1.06,48.10599999999998
2025-04-02 13:15:00,1.81,0.87,0,1.81,47.91799999999998
2025-04-02 13:30:00,1.83,0.87,0,1.83,47.72599999999998
2025-04-02 13:45:00,1.7,0.85,0,1.7,47.555999999999976
2025-04-02 14:00:00,1.75,0.86,0,1.75,47.37799999999998
2025-04-02 14:15:00,1.2,0.88,0,1.2,47.31399999999998
2025-04-02 14:30:00,2.03,0.89,0,2.03,47.08599999999998
2025-04-02 14:45:00,1.88,0.86,0,1.88,46.88199999999998
2025-04-02 15:00:00,1.86,0.88,0,1.86,46.68599999999998
2025-04-02 15:15:00,1.6,0.88,0,1.6,46.54199999999998
2025-04-02 15:30:00,1.98,0.86,0,1.98,46.317999999999984
2025-04-02 15:45:00,1.73,0.87,0,1.73,46.14599999999999
2025-04-02 16:00:00,1.36,0.85,0,1.36,46.04399999999999
2025-04-02 16:15:00,0.45,0.76,0,0.45,46.10599999999999
2025-04-02 16:30:00,0.52,0.77,0,0.52,46.155999999999985
2025-04-02 16:45:00,0.61,0.76,0,0.61,46.185999999999986
2025-04-02 17:00:00,2.41,0.8,0,2.41,45.86399999999998
2025-04-02 17:15:00,2.51,0.83,0,2.51,45.527999999999984
2025-04-02 17:30:00,1.64,0.83,0,1.64,45.365999999999985
2025-04-02 17:45:00,1.95,0.85,0,1.95,45.14599999999999
2025-04-02 18:00:00,1.52,0.81,0,1.52,45.003999999999984
2025-04-02 18:15:00,1.91,0.84,0,1.91,44.789999999999985
2025-04-02 18:30:00,1.98,0.84,0,1.98,44.56199999999998
2025-04-02 18:45:00,1.24,0.83,0,1.24,44.47999999999998
2025-04-02 19:00:00,2.27,0.84,0,2.27,44.19399999999998
2025-04-02 19:15:00,1.87,0.81,0,1.87,43.98199999999998
2025-04-02 19:30:00,2.02,0.84,0,2.02,43.74599999999998
2025-04-02 19:45:00,1.55,0.84,0,1.55,43.60399999999998
2025-04-02 20:00:00,2.49,0.8,0,2.49,43.26599999999998
2025-04-02 20:15:00,0.72,0.75,0,0.72,43.27199999999998
2025-04-02 20:30:00,0.46,0.77,0,0.46,43.333999999999975
2025-04-02 20:45:00,0.59,0.77,0,0.59,43.369999999999976
2025-04-02 21:00:00,0.0,0.71,0,0.0,43.51199999999998
2025-04-02 21:15:00,0.05,0.75,0,0.05,43.65199999999998
2025-04-02 21:30:00,0.02,0.75,0,0.02,43.79799999999998
2025-04-02 21:45:00,0.02,0.74,0,0.02,43.94199999999998
2025-04-02 22:00:00,0.06,0.73,0,0.06,44.07599999999998
2025-04-02 22:15:00,0.05,0.75,0,0.05,44.21599999999998
2025-04-02 22:30:00,0.06,0.77,0,0.06,44.35799999999998
2025-04-02 22:45:00,0.0,0.72,0,0.0,44.50199999999998
2025-04-02 23:00:00,0.0,0.71,0,0.0,44.643999999999984
2025-04-02 23:15:00,0.5,0.78,0,0.5,44.69999999999998
2025-04-02 23:30:00,0.55,0.77,0,0.55,44.74399999999998
2025-04-02 23:45:00,0.27,0.78,0,0.27,44.845999999999975
2025-04-03,0.07,0.76,0,0.07,44.98399999999997
2025-04-03 00:15:00,0.0,0.73,0,0.0,45.129999999999974
2025-04-03 00:30:00,0.0,0.74,0,0.0,45.27799999999998
2025-04-03 00:45:00,0.03,0.77,0,0.03,45.42599999999998
2025-04-03 01:00:00,0.05,0.74,0,0.05,45.56399999999998
2025-04-03 01:15:00,0.09,0.75,0,0.09,45.69599999999998
2025-04-03 01:30:00,0.05,0.72,0,0.05,45.82999999999998
2025-04-03 01:45:00,0.08,0.74,0,0.08,45.961999999999975
2025-04-03 02:00:00,0.08,0.72,0,0.08,46.089999999999975
2025-04-03 02:15:00,0.0,0.76,0,0.0,46.241999999999976
2025-04-03 02:30:00,0.02,0.73,0,0.02,46.38399999999998
2025-04-03 02:45:00,0.06,0.73,0,0.06,46.51799999999998
2025-04-03 03:00:00,0.05,0.75,0,0.05,46.65799999999998
2025-04-03 03:15:00,0.1,0.75,0,0.1,46.78799999999998
2025-04-03 03:30:00,0.11,0.74,0,0.11,46.91399999999998
2025-04-03 03:45:00,0.05,0.75,0,0.05,47.05399999999998
2025-04-03 04:00:00,0.01,0.75,0,0.01,47.201999999999984
2025-04-03 04:15:00,0.03,0.75,0,0.03,47.34599999999998
2025-04-03 04:30:00,0.03,0.74,0,0.03,47.487999999999985
2025-04-03 04:45:00,0.09,0.77,0,0.09,47.62399999999999
2025-04-03 05:00:00,0.09,0.74,0,0.09,47.75399999999999
2025-04-03 05:15:00,0.58,0.76,0,0.58,47.78999999999999
2025-04-03 05:30:00,0.43,0.75,0,0.43,47.85399999999999
2025-04-03 05:45:00,0.77,0.77,0,0.77,47.85399999999999
2025-04-03 06:00:00,1.57,0.85,0,1.57,47.709999999999994
2025-04-03 06:15:00,1.59,0.81,0,1.59,47.553999999999995
2025-04-03 06:30:00,1.01,0.83,0,1.01,47.517999999999994
2025-04-03 06:45:00,1.02,0.83,0,1.02,47.48
2025-04-03 07:00:00,1.01,0.86,0,1.01,47.449999999999996
2025-04-03 07:15:00,0.75,0.84,0,0.75,47.467999999999996
2025-04-03 07:30:00,1.19,0.8,0,1.19,47.38999999999999
2025-04-03 07:45:00,1.24,0.85,0,1.24,47.31199999999999
2025-04-03 08:00:00,1.56,0.85,0,1.56,47.16999999999999
2025-04-03 08:15:00,0.83,0.84,0,0.83,47.17199999999999
2025-04-03 08:30:00,0.34,0.81,0,0.34,47.26599999999999
2025-04-03 08:45:00,1.24,0.86,0,1.24,47.18999999999999
2025-04-03 09:00:00,1.28,0.84,0,1.28,47.10199999999999
2025-04-03 09:15:00,0.74,0.76,0,0.74,47.10599999999999
2025-04-03 09:30:00,0.39,0.77,0,0.39,47.18199999999999
2025-04-03 09:45:00,0.82,0.76,0,0.82,47.16999999999999
2025-04-03 10:00:00,1.72,0.85,0,1.72,46.99599999999999
2025-04-03 10:15:00,1.76,0.85,0,1.76,46.813999999999986
2025-04-03 10:30:00,1.3,0.85,0,1.3,46.72399999999998
2025-04-03 10:45:00,1.34,0.85,0,1.34,46.62599999999998
2025-04-03 11:00:00,1.4,0.84,0,1.4,46.51399999999998
2025-04-03 11:15:00,1.03,0.85,0,1.03,46.47799999999998
2025-04-03 11:30:00,1.23,0.87,0,1.23,46.40599999999998
2025-04-03 11:45:00,0.89,0.85,0,0.89,46.397999999999975
2025-04-03 12:00:00,0.72,0.89,0,0.72,46.431999999999974
2025-04-03 12:15:00,1.26,0.85,0,1.26,46.34999999999997
2025-04-03 12:30:00,1.87,0.89,0,1.87,46.153999999999975
2025-04-03 12:45:00,1.3,0.87,0,1.3,46.06799999999998
2025-04-03 13:00:00,1.63,0.86,0,1.63,45.91399999999997
2025-04-03 13:15:00,0.93,0.84,0,0.93,45.89599999999997
2025-04-03 13:30:00,2.42,0.86,0,2.42,45.583999999999975
2025-04-03 13:45:00,0.93,0.85,0,0.93,45.56799999999998
2025-04-03 14:00:00,1.27,0.86,0,1.27,45.485999999999976
2025-04-03 14:15:00,1.96,0.85,0,1.96,45.263999999999974
2025-04-03 14:30:00,2.8,0.84,0,2.8,44.87199999999997
2025-04-03 14:45:00,1.34,0.87,0,1.34,44.77799999999997
2025-04-03 15:00:00,2.05,0.86,0,2.05,44.53999999999997
2025-04-03 15:15:00,1.89,0.85,0,1.89,44.33199999999997
2025-04-03 15:30:00,1.38,0.85,0,1.38,44.22599999999997
2025-04-03 15:45:00,1.34,0.85,0,1.34,44.12799999999997
2025-04-03 16:00:00,1.31,0.89,0,1.31,44.04399999999997
2025-04-03 16:15:00,0.98,0.77,0,0.98,44.00199999999997
2025-04-03 16:30:00,0.46,0.78,0,0.46,44.06599999999997
2025-04-03 16:45:00,0.35,0.77,0,0.35,44.14999999999997
2025-04-03 17:00:00,2.32,0.82,0,2.32,43.84999999999997
2025-04-03 17:15:00,1.69,0.82,0,1.69,43.67599999999997
2025-04-03 17:30:00,1.53,0.85,0,1.53,43.53999999999997
2025-04-03 17:45:00,1.63,0.83,0,1.63,43.379999999999974
2025-04-03 18:00:00,2.07,0.82,0,2.07,43.129999999999974
2025-04-03 18:15:00,2.29,0.83,0,2.29,42.83799999999997
2025-04-03 18:30:00,2.27,0.81,0,2.27,42.54599999999997
2025-04-03 18:45:00,2.42,0.83,0,2.42,42.22799999999997
2025-04-03 19:00:00,1.83,0.84,0,1.83,42.02999999999997
2025-04-03 19:15:00,0.99,0.86,0,0.99,42.00399999999997
2025-04-03 19:30:00,1.64,0.83,0,1.64,41.84199999999997
2025-04-03 19:45:00,1.72,0.83,0,1.72,41.66399999999997
2025-04-03 20:00:00,3.02,0.78,0,3.02,41.21599999999997
2025-04-03 20:15:00,0.78,0.76,0,0.78,41.211999999999975
2025-04-03 20:30:00,0.32,0.77,0,0.32,41.30199999999998
2025-04-03 20:45:00,0.3,0.76,0,0.3,41.39399999999998
2025-04-03 21:00:00,0.0,0.74,0,0.0,41.54199999999998
2025-04-03 21:15:00,0.09,0.75,0,0.09,41.67399999999998
2025-04-03 21:30:00,0.06,0.74,0,0.06,41.80999999999998
2025-04-03 21:45:00,0.03,0.77,0,0.03,41.957999999999984
2025-04-03 22:00:00,0.07,0.77,0,0.07,42.097999999999985
2025-04-03 22:15:00,0.04,0.75,0,0.04,42.23999999999999
2025-04-03 22:30:00,0.0,0.77,0,0.0,42.39399999999999
2025-04-03 22:45:00,0.0,0.73,0,0.0,42.53999999999999
2025-04-03 23:00:00,0.0,0.76,0,0.0,42.69199999999999
2025-04-03 23:15:00,0.46,0.77,0,0.46,42.75399999999999
2025-04-03 23:30:00,0.45,0.77,0,0.45,42.81799999999999
2025-04-03 23:45:00,0.68,0.77,0,0.68,42.83599999999999
2025-04-04,0.03,0.79,0,0.03,42.98799999999999
2025-04-04 00:15:00,0.01,0.76,0,0.01,43.13799999999999
2025-04-04 00:30:00,0.05,0.73,0,0.05,43.273999999999994
2025-04-04 00:45:00,0.06,0.78,0,0.06,43.41799999999999
2025-04-04 01:00:00,0.08,0.75,0,0.08,43.55199999999999
2025-04-04 01:15:00,0.03,0.76,0,0.03,43.69799999999999
2025-04-04 01:30:00,0.01,0.71,0,0.01,43.837999999999994
2025-04-04 01:45:00,0.07,0.74,0,0.07,43.971999999999994
2025-04-04 02:00:00,0.02,0.76,0,0.02,44.12
2025-04-04 02:15:00,0.03,0.73,0,0.03,44.26
2025-04-04 02:30:00,0.03,0.73,0,0.03,44.4
2025-04-04 02:45:00,0.05,0.75,0,0.05,44.54
2025-04-04 03:00:00,0.04,0.76,0,0.04,44.684
2025-04-04 03:15:00,0.0,0.75,0,0.0,44.833999999999996
2025-04-04 03:30:00,0.07,0.76,0,0.07,44.971999999999994
2025-04-04 03:45:00,0.0,0.75,0,0.0,45.12199999999999
2025-04-04 04:00:00,0.0,0.77,0,0.0,45.275999999999996
2025-04-04 04:15:00,0.13,0.74,0,0.13,45.397999999999996
2025-04-04 04:30:00,0.0,0.76,0,0.0,45.55
2025-04-04 04:45:00,0.04,0.75,0,0.04,45.692
2025-04-04 05:00:00,0.15,0.73,0,0.15,45.808
2025-04-04 05:15:00,0.68,0.76,0,0.68,45.824
