iter,grad
1,[1.]
2,[1.]
3,[1.]
4,[1.]
5,[1.]
6,[1.]
7,[-1.01]
8,[1.]
9,[1.]
10,[0.14]
11,[1.]
12,[1.]
13,[0.74]
14,[1.]
15,[1.]
16,[0.99]
17,[1.]
18,[1.]
19,[1.]
20,[1.]
21,[1.]
22,[1.]
