iter,grad
1,[1.]
2,[1.]
3,[1.]
4,[1.]
5,[1.]
6,[0.76]
7,[1.]
8,[1.]
9,[1.]
10,[1.]
11,[1.]
12,[0.87]
13,[1.]
13,[0.99999997]
14,[0.93]
15,[1.]
15,[0.99999998]
16,[0.96]
17,[1.]
18,[1.]
19,[0.95]
20,[1.]
20,[0.99999999]
21,[0.96]
22,[1.]
22,[1.]
23,[0.98]
24,[1.]
24,[1.]
25,[0.99]
26,[1.]
26,[1.]
27,[0.99]
28,[1.]
28,[1.]
29,[0.99]
30,[1.]
30,[1.]
31,[0.99]
