iter,fitness,timestep,solution
1,180225.0,00:36:12.634,225.0
2,179225.8,00:37:18.055,225.8
3,112289.0,00:38:27.308,288.9999999999998
4,104300.31940298507,00:39:45.504,300.31940298507436
5,100305.9791044776,00:40:50.675,305.97910447761166
