iter,fitness,timestep,solution
1,304100.0,00:36:12.656,100.0
2,301102.04,00:37:18.071,102.04
3,166238.72,00:38:28.364,238.71999999999858
4,100305.54133333333,00:39:45.610,305.54133333333124
