date,CSV_test-0.time-based_0-h_flow,compressor1-0.time-based_0-power_req,compressor1-0.time-based_0-flow_from_c,compressor1-0.time-based_0-volume_flow_out
2012-01-01 00:00:00,0.0,0.0,0.0,0.0
2012-01-01 00:15:00,1.0,5.756793977476723,1.0,0.0377668036590965
2012-01-01 00:30:00,2.0,10.0,1.737077970676854,0.075533607318193
2012-01-01 00:45:00,3.0,10.0,1.737077970676854,0.1133004109772896
2012-01-01 01:00:00,2.0,10.0,1.737077970676854,0.075533607318193
2012-01-01 01:15:00,4.0,10.0,1.737077970676854,0.1510672146363861
2012-01-01 01:30:00,5.0,10.0,1.737077970676854,0.1888340182954826
2012-01-01 01:45:00,1.0,5.756793977476723,1.0,0.037766803659096536
