iter,fitness,timestep,solution
1,575.3571532049581,10:27:48.580,575.3571532049581
2,574.3571532049581,10:29:13.838,574.3571532049581
3,573.3571532049581,10:30:42.362,573.3571532049581
4,569.3571532049581,10:32:03.649,569.3571532049581
5,553.3571532049581,10:33:17.866,553.3571532049581
6,489.3571532049581,10:34:32.086,489.3571532049581
7,174233.35715320497,10:35:38.257,233.35715320495808
8,489.29431022561613,10:36:52.531,489.29431022561613
9,489.231498112881,10:38:02.780,489.231498112881
10,44361.29432565892,10:39:10.985,361.29432565891955
11,489.16944186993555,10:40:16.187,489.16944186993555
12,489.107445840889,10:41:20.370,489.107445840889
13,425.2008857499043,10:42:31.558,425.2008857499043
14,425.1854088255801,10:43:39.817,425.1854088255801
15,425.1699393984735,10:44:50.305,425.1699393984735
16,22393.232132528698,10:45:57.284,393.2321325286965
17,425.16220925402627,10:47:02.492,425.16220925402627
18,425.15448285174665,10:48:08.672,425.15448285174665
19,10409.193307690222,10:49:17.891,409.19330769022156
20,425.15448285174665,10:50:26.856,425.15448285174665
21,424.15448285174665,10:51:40.516,424.15448285174665
22,420.15448285174665,10:52:57.743,420.15448285174665
23,13404.154482851747,10:54:01.938,404.15448285174665
24,420.151199951841,10:55:04.150,420.151199951841
25,8412.151200625449,10:56:42.432,412.15120062544844
26,420.1465859016205,10:57:45.749,420.1465859016205
27,5416.148227237059,10:59:09.093,416.14822723705873
28,420.14472122974144,11:00:03.347,420.14472122974144
29,4418.146207994978,11:01:23.794,418.14620799497766
30,420.144022407622,11:02:12.933,420.144022407622
31,2419.1450320425224,11:03:34.348,419.1450320425226
32,420.1437729454063,11:04:24.483,420.1437729454063
33,1419.6443609285584,11:05:36.702,419.6443609285584
34,420.1436898145942,11:06:27.847,420.1436898145942
35,2419.1436898145944,11:07:18.017,419.1436898145942
36,420.1436064740375,11:08:09.294,420.1436064740375
37,1419.6436064809832,11:09:25.576,419.6436064809831
38,420.1434814910492,11:10:18.735,420.1434814910492
39,419.89352316132755,11:11:33.080,419.89352316132755
40,1419.7285746128434,11:12:48.343,419.7285746128435
41,419.8935082169353,11:13:40.543,419.8935082169353
42,1419.8110391479013,11:14:50.944,419.81103914790134
43,419.8935025495434,11:15:44.154,419.8935025495434
44,1419.85227028203,11:16:58.464,419.8522702820301
45,419.89350113282234,11:17:48.628,419.89350113282234
46,1419.87288556576,11:27:33.736,419.87288556576
47,419.89350084948984,11:28:13.868,419.89350084948984
48,3418.89350084949,11:29:12.111,418.89350084948984
49,419.8934452906623,11:30:14.302,419.8934452906623
50,1419.3934452937492,11:31:44.652,419.3934452937491
51,419.8933480770571,11:32:44.841,419.8933480770571
52,1419.6433758584003,11:34:15.213,419.6433758584003
53,419.8932960117275,11:35:17.424,419.8932960117275
54,1419.7683307298357,11:36:47.690,419.7683307298358
55,419.89328299892935,11:37:45.928,419.89328299892935
56,1419.8308055632658,11:39:12.216,419.8308055632658
57,419.89327974617146,11:40:02.379,419.89327974617146
58,1419.8620423294633,11:41:30.753,419.86204232946324
59,419.89327893303715,11:42:31.086,419.89327893303715
60,1419.8776605499393,12:47:33.833,419.8776605499393
61,419.8932787297605,12:48:24.269,419.8932787297605
