iter,fitness,timestep,solution
1,465.99697090570254,10:27:48.390,465.99697090570254
2,464.99697090570254,10:29:13.602,464.99697090570254
3,463.99697090570254,10:30:42.200,463.99697090570254
4,459.99697090570254,10:32:03.435,459.99697090570254
5,443.99697090570254,10:33:17.623,443.99697090570254
6,31379.996970905704,10:34:30.882,379.99697090570254
7,443.974937116464,10:35:37.172,443.974937116464
8,443.95291850033885,10:36:52.447,443.95291850033885
9,8411.97494470302,10:38:02.679,411.9749447030207
10,443.93159803997634,10:39:10.850,443.93159803997634
11,443.91030601082275,10:40:16.008,443.91030601082275
12,427.9426253569217,10:41:20.188,427.9426253569217
13,427.93731149697436,10:42:31.361,427.93731149697436
14,427.93200117390364,10:43:39.563,427.93200117390364
15,419.95347293846214,10:44:50.267,419.95347293846214
16,6414.68719331297,10:46:29.374,414.68719331296955
17,419.9513763781117,10:47:36.620,419.9513763781117
18,4417.318899898831,10:49:17.956,417.31889989883086
19,419.9506064846922,10:50:26.854,419.9506064846922
20,2418.9506064846923,10:51:40.516,418.9506064846922
21,419.95052314413545,10:52:57.759,419.95052314413545
22,1419.4505231510811,10:54:34.083,419.4505231510811
23,419.9503981611472,10:55:35.250,419.9503981611472
24,1419.7004398314255,10:57:13.647,419.7004398314255
25,419.95034610160275,10:58:17.378,419.95034610160275
26,1419.8253877618645,10:59:37.451,419.82538776186436
27,419.9503330902503,11:00:31.974,419.9503330902503
28,1419.887859125085,11:01:48.271,419.88785912508513
29,419.95032983785376,11:02:38.454,419.95032983785376
30,419.91909415625014,11:03:59.993,419.91909415625014
31,419.8984789803954,11:05:12.218,419.8984789803954
32,419.89146986949964,11:06:26.479,419.89146986949964
