iter,grad
1,[-1.1  0.  -1.1  0.   0. ]
2,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
3,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
4,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
5,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
6,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
7,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
8,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
9,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
10,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
11,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
12,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
13,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
14,[-0.17589014  0.         -0.38530937  0.24501327  0.        ]
