Column1;Column2;Column3;Column4;Column5;Column6
Time;Player;Sell;Buy;Total Costs;Total Revenue
2012-04-15 04:45:00;prosumer_s1_0;0.0857649314533515;0.0;-5.426614520705353;0.6264945236812142
2012-04-15 04:45:00;prosumer_s1_1;0.0;-1.395606463557547;-1.197621008072907;0.0
2012-04-15 04:45:00;prosumer_s1_2;0;0.0;-11.84805422909095;0.0
2012-04-15 04:45:00;prosumer_s1_3;0.0;-1.56694245901994;0.44824505091231637;0.0
2012-04-15 04:45:00;prosumer_s1_4;1.950963778305553;0.0;-1.9799745689631105;3.082869523963532
2012-04-15 04:45:00;prosumer_s1_5;0.0;-3.368707845108438;-2.5138807027268153;0.0
2012-04-15 05:00:00;prosumer_s1_0;0.2643298367686024;0.0;-5.426614520705353;0.7941340176086991
2012-04-15 05:00:00;prosumer_s1_1;0.0;-1.5886973637060722;-0.19006005577389518;0.0
2012-04-15 05:00:00;prosumer_s1_2;0;0.0;-11.84805422909095;0.0
2012-04-15 05:00:00;prosumer_s1_3;0.0;-1.689763194860711;1.519902531228164;0.0
2012-04-15 05:00:00;prosumer_s1_4;1.492956753354648;0.0;-1.9799745689631105;4.029711233728938
2012-04-15 05:00:00;prosumer_s1_5;0.0;-3.939485790007312;-0.015436288563014156;0.0
2012-04-15 05:15:00;prosumer_s1_0;0.3317443508207445;0.0;-5.426614520705353;1.025452103594025
2012-04-15 05:15:00;prosumer_s1_1;0.0;-1.641143942784606;0.9542737504601537;0.0
2012-04-15 05:15:00;prosumer_s1_2;0;0.0;-11.84805422909095;0.0
2012-04-15 05:15:00;prosumer_s1_3;0.0;-2.086639208524109;2.974870450541862;0.0
2012-04-15 05:15:00;prosumer_s1_4;0.8104992804869935;0.0;-1.9799745689631105;4.5948546696032695
2012-04-15 05:15:00;prosumer_s1_5;0.0;-3.306225957780544;2.2899228185225637;0.0
2012-04-15 05:30:00;prosumer_s1_0;0.0;-0.4156786942345154;-5.221792632240489;1.025452103594025
2012-04-15 05:30:00;prosumer_s1_1;0.0;-1.939845991946344;1.9101151849920082;0.0
2012-04-15 05:30:00;prosumer_s1_2;0;0.0;-11.84805422909095;0.0
2012-04-15 05:30:00;prosumer_s1_3;0.0;-2.1404289423405465;4.029547305949092;0.0
2012-04-15 05:30:00;prosumer_s1_4;0.2228831015873504;0.0;-1.9799745689631105;4.7046782867556844
2012-04-15 05:30:00;prosumer_s1_5;0.0;-3.325693528105274;3.9286279971372666;0.0
2012-04-15 05:45:00;prosumer_s1_0;0.0;-0.3060525119164827;-5.109392233734418;1.025452103594025
2012-04-15 05:45:00;prosumer_s1_1;0.0;-1.28510265104569;2.382080107593791;0.0
2012-04-15 05:45:00;prosumer_s1_2;0;-0.9264583374937287;-11.507804493248285;0.0
2012-04-15 05:45:00;prosumer_s1_3;0.0;-2.305546244521425;4.876278852230603;0.0
2012-04-15 05:45:00;prosumer_s1_4;0.6707193459558949;0.0;-1.9799745689631105;4.9510056940986
2012-04-15 05:45:00;prosumer_s1_5;0.0;-3.525618715048224;5.22344157690629;0.0
2012-04-15 06:00:00;prosumer_s1_0;0.0;-0.4281750595159797;-4.96991413401569;1.025452103594025
2012-04-15 06:00:00;prosumer_s1_1;0.0;-1.917516048879304;3.006711292278351;0.0
2012-04-15 06:00:00;prosumer_s1_2;0;-0.3750481845602795;-11.385632482238208;0.0
2012-04-15 06:00:00;prosumer_s1_3;0.0;-1.6913872670500982;5.427248547110263;0.0
