date,H2demand1-0.time-based_0-tot_dem,H2demand2-0.time-based_0-tot_dem,compressor1-0.time-based_0-flow_from_c,H2valve1-0.time-based_0-out2,H2valve1-0.time-based_0-out1,H2_controller-0.time-based_0-desired_out,H2_controller-0.time-based_0-dump,H2Buffer1-0.time-based_0-soc,H2Buffer1-0.time-based_0-h2_out,H2Buffer1-0.time-based_0-free_capacity
2012-01-24 13:45:00,183.75,185.0,200.0,100.33898305084745,99.66101694915255,368.75,0,25.50433635412359,200.0,195283.5715067476
2012-01-24 14:00:00,183.75,0.0,183.75,100.33898305084745,99.66101694915255,183.75,0,25.47238788153983,183.75,195367.3215067476
2012-01-24 14:15:00,0.0,191.0,191.0,0.0,183.75,191.0,0,25.43767372028464,191.0,195458.3215067476
2012-01-24 14:30:00,0.0,191.0,191.0,191.0,0.0,191.0,0,25.402959559029448,191.0,195549.3215067476
2012-01-24 14:45:00,151.4,0.0,151.4,191.0,0.0,151.4,0,25.38335178003476,151.4,195600.7215067476
2012-01-24 15:00:00,151.4,0.0,151.4,0.0,151.4,151.4,0,25.363744001040068,151.4,195652.1215067476
2012-01-24 15:15:00,151.4,0.0,151.4,0.0,151.4,151.4,0,25.34413622204538,151.4,195703.5215067476
2012-01-24 15:30:00,151.4,209.0,200.0,0.0,151.4,360.4,0,25.30598879209462,200.0,195803.5215067476
2012-01-24 15:45:00,151.4,164.5,200.0,115.98224195338514,84.01775804661487,315.9,0,25.267841362143862,200.0,195903.5215067476
2012-01-24 16:00:00,0.0,164.5,164.5,104.14688192465972,95.8531180753403,164.5,0,25.243236269825623,164.5,195968.0215067476
2012-01-24 16:15:00,202.5,0.0,200.0,164.5,0.0,202.5,0,25.205088839874865,200.0,196068.0215067476
2012-01-24 16:30:00,202.5,0.0,200.0,0.0,200.0,202.5,0,25.166941409924107,200.0,196168.0215067476
2012-01-24 16:45:00,0.0,0.0,0.0,0.0,200.0,0.0,0,25.205088839874865,0.0,196068.0215067476
2012-01-24 17:00:00,145.0,190.5,200.0,0.0,0.0,335.5,0,25.166941409924107,200.0,196168.0215067476
2012-01-24 17:15:00,145.0,190.5,200.0,113.56184798807747,86.43815201192251,335.5,0,25.12879397997335,200.0,196268.0215067476
2012-01-24 17:30:00,145.0,0.0,145.0,113.56184798807747,86.43815201192251,145.0,0,25.111627636495506,145.0,196313.02150674755
2012-01-24 17:45:00,175.0,0.0,175.0,0.0,145.0,175.0,0,25.08301706403244,175.0,196388.0215067476
2012-01-24 18:00:00,175.0,204.0,200.0,0.0,175.0,379.0,0,25.04486963408168,200.0,196488.0215067476
2012-01-24 18:15:00,175.0,0.0,175.0,107.65171503957784,92.34828496042216,175.0,0,25.01625906161861,175.0,196563.0215067476
2012-01-24 18:30:00,175.0,192.5,200.0,0.0,175.0,367.5,0,24.97811163166785,200.0,196663.0215067476
2012-01-24 18:45:00,0.0,192.5,192.5,104.76190476190476,95.23809523809524,192.5,0,24.9428252589634,192.5,196755.5215067476
2012-01-24 19:00:00,0.0,164.5,164.5,192.5,0.0,164.5,0,24.91822016664516,164.5,196820.0215067476
2012-01-24 19:15:00,0.0,164.5,164.5,164.5,0.0,164.5,0,24.89361507432692,164.5,196884.5215067476
2012-01-24 19:30:00,156.6,164.0,200.0,164.5,0.0,320.6,0,24.85546764437616,200.0,196984.5215067476
2012-01-24 19:45:00,156.6,164.0,200.0,102.3081721771678,97.69182782283218,320.6,0,24.817320214425404,200.0,197084.5215067476
2012-01-24 20:00:00,156.6,164.0,200.0,102.3081721771678,97.69182782283218,320.6,0,24.77917278447465,200.0,197184.5215067476
2012-01-24 20:15:00,156.6,164.0,200.0,102.3081721771678,97.69182782283218,320.6,0,24.741025354523888,200.0,197284.5215067476
2012-01-24 20:30:00,156.6,0.0,156.6,102.3081721771678,97.69182782283218,156.6,0,24.71943390917176,156.6,197341.1215067476
2012-01-24 20:45:00,271.0,195.5,200.0,0.0,156.6,466.5,0,24.681286479221,200.0,197441.1215067476
2012-01-24 21:00:00,0.0,195.5,195.5,83.81564844587352,116.18435155412648,195.5,0,24.644855683618022,195.5,197536.6215067476
2012-01-24 21:15:00,173.0,0.0,173.0,195.5,0.0,173.0,0,24.61700805975397,173.0,197609.6215067476
2012-01-24 21:30:00,173.0,0.0,173.0,0.0,173.0,173.0,0,24.58916043588992,173.0,197682.6215067476
2012-01-24 21:45:00,173.0,0.0,173.0,0.0,173.0,173.0,0,24.56131281202586,173.0,197755.6215067476
2012-01-24 22:00:00,0.0,205.0,200.0,0.0,173.0,205.0,0,24.523165382075103,200.0,197855.6215067476
2012-01-24 22:15:00,0.0,205.0,200.0,200.0,0.0,205.0,0,24.485017952124345,200.0,197955.6215067476
2012-01-24 22:30:00,182.5,205.0,200.0,200.0,0.0,387.5,0,24.446870522173587,200.0,198055.6215067476
2012-01-24 22:45:00,182.5,0.0,182.5,105.80645161290325,94.19354838709675,182.5,0,24.41539889246421,182.5,198138.1215067476
2012-01-24 23:00:00,301.0,169.5,200.0,0.0,182.5,470.5,0,24.377251462513453,200.0,198238.1215067476
2012-01-24 23:15:00,0.0,169.5,169.5,72.0510095642933,127.94899043570668,169.5,0,24.350738998697675,169.5,198307.6215067476
2012-01-24 23:30:00,0.0,0.0,0.0,169.5,0.0,0.0,0,24.38888642864844,0.0,198207.6215067476
2012-01-24 23:45:00,206.5,0.0,200.0,0.0,0.0,206.5,0,24.350738998697675,200.0,198307.6215067476
2012-01-25 00:00:00,206.5,179.0,200.0,0.0,200.0,385.5,0,24.31259156874692,200.0,198407.6215067476
2012-01-25 00:15:00,150.0,179.0,200.0,92.86640726329442,107.13359273670558,329.0,0,24.27444413879616,200.0,198507.6215067476
2012-01-25 00:30:00,150.0,142.5,200.0,108.8145896656535,91.1854103343465,292.5,0,24.2362967088454,200.0,198607.6215067476
2012-01-25 00:45:00,150.0,142.5,200.0,97.43589743589745,102.56410256410255,292.5,0,24.198149278894643,200.0,198707.6215067476
2012-01-25 01:00:00,150.0,142.5,200.0,97.43589743589745,102.56410256410255,292.5,0,24.160001848943885,200.0,198807.6215067476
2012-01-25 01:15:00,0.0,142.5,142.5,97.43589743589745,102.56410256410255,142.5,0,24.14378919121481,142.5,198850.1215067476
2012-01-25 01:30:00,165.5,0.0,165.5,142.5,0.0,165.5,0,24.118802624597063,165.5,198915.6215067476
2012-01-25 01:45:00,165.5,0.0,165.5,0.0,165.5,165.5,0,24.09381605797932,165.5,198981.1215067476
2012-01-25 02:00:00,165.5,0.0,165.5,0.0,165.5,165.5,0,24.06882949136157,165.5,199046.6215067476
2012-01-25 02:15:00,165.5,205.0,200.0,0.0,165.5,370.5,0,24.030682061410808,200.0,199146.6215067476
2012-01-25 02:30:00,0.0,205.0,200.0,110.6612685560054,89.3387314439946,205.0,0,23.99253463146005,200.0,199246.6215067476
2012-01-25 02:45:00,291.0,0.0,200.0,200.0,0.0,291.0,0,23.95438720150929,200.0,199346.6215067476
2012-01-25 03:00:00,0.0,166.0,166.0,0.0,200.0,166.0,0,23.929209897741792,166.0,199412.6215067476
2012-01-25 03:15:00,147.0,166.0,200.0,166.0,0.0,313.0,0,23.89106246779104,200.0,199512.6215067476
2012-01-25 03:30:00,147.0,166.0,200.0,106.0702875399361,93.9297124600639,313.0,0,23.85291503784028,200.0,199612.6215067476
2012-01-25 03:45:00,147.0,166.0,200.0,106.0702875399361,93.9297124600639,313.0,0,23.81476760788952,200.0,199712.6215067476
2012-01-25 04:00:00,0.0,173.75,173.75,106.0702875399361,93.9297124600639,173.75,0,23.78663387830084,173.75,199786.3715067476
2012-01-25 04:15:00,141.33333333333334,173.75,200.0,173.75,0.0,315.08333333333337,0,23.748486448350075,200.0,199886.3715067476
2012-01-25 04:30:00,141.33333333333334,173.75,200.0,110.28828352287752,89.71171647712245,315.08333333333337,0,23.71033901839932,200.0,199986.3715067476
2012-01-25 04:45:00,141.33333333333334,173.75,200.0,110.28828352287752,89.71171647712245,315.08333333333337,0,23.67219158844856,200.0,200086.3715067476
2012-01-25 05:00:00,157.6,231.0,200.0,110.28828352287752,89.71171647712245,388.6,0,23.6340441584978,200.0,200186.3715067476
2012-01-25 05:15:00,157.6,224.0,200.0,118.88831703551207,81.1116829644879,381.6,0,23.595896728547043,200.0,200286.3715067476
2012-01-25 05:30:00,157.6,0.0,157.6,117.40041928721176,82.59958071278825,157.6,0,23.573923808895405,157.6,200343.9715067476
2012-01-25 05:45:00,157.6,0.0,157.6,0.0,157.6,157.6,0,23.551950889243766,157.6,200401.5715067476
2012-01-25 06:00:00,157.6,0.0,157.6,0.0,157.6,157.6,0,23.529977969592128,157.6,200459.1715067476
2012-01-25 06:15:00,0.0,216.0,200.0,0.0,157.6,216.0,0,23.49183053964137,200.0,200559.1715067476
2012-01-25 06:30:00,151.0,216.0,200.0,200.0,0.0,367.0,0,23.45368310969061,200.0,200659.1715067476
2012-01-25 06:45:00,151.0,0.0,151.0,117.71117166212537,82.28882833787466,151.0,0,23.43422792041573,151.0,200710.1715067476
2012-01-25 07:00:00,0.0,0.0,0.0,0.0,151.0,0.0,0,23.472375350366484,0.0,200610.1715067476
2012-01-25 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0,23.51052278031724,0.0,200510.1715067476
2012-01-25 07:30:00,289.0,179.75,200.0,0.0,0.0,468.75,0,23.472375350366484,200.0,200610.1715067476
2012-01-25 07:45:00,0.0,179.75,179.75,76.69333333333334,123.30666666666669,179.75,0,23.441952774980752,179.75,200689.9215067476
2012-01-25 08:00:00,171.0,179.75,200.0,179.75,0.0,350.75,0,23.40380534503,200.0,200789.9215067476
2012-01-25 08:15:00,171.0,179.75,200.0,102.49465431218816,97.50534568781184,350.75,0,23.36565791507924,200.0,200889.9215067476
2012-01-25 08:30:00,0.0,233.0,200.0,102.49465431218816,97.50534568781184,233.0,0,23.32751048512848,200.0,200989.9215067476
2012-01-25 08:45:00,0.0,0.0,0.0,200.0,0.0,0.0,0,23.36565791507924,0.0,200889.9215067476
2012-01-25 09:00:00,156.75,162.75,200.0,0.0,0.0,319.5,0,23.32751048512848,200.0,200989.9215067476
2012-01-25 09:15:00,156.75,162.75,200.0,101.87793427230048,98.12206572769952,319.5,0,23.28936305517772,200.0,201089.9215067476
2012-01-25 09:30:00,156.75,162.75,200.0,101.87793427230048,98.12206572769952,319.5,0,23.25121562522696,200.0,201189.9215067476
