iter,fitness,timestep,solution
1,-20.582778052351603,13:09:53.520,-0.07533904208277886,-0.13826610903548553
2,-19.977331531067524,13:11:33.164,2.03774,0.5090106083205229
3,-42.563198199420256,13:12:55.867,0.626624745364838,0.07675888860683397
4,-13.09628045178752,13:14:04.386,0.7277526783563554,-0.26445672442306706
5,-38.15401828200301,13:15:10.822,0.6414446293634741,0.026755139355370404
6,-41.535654126563905,13:16:13.322,0.6286653261710518,0.06987376784808513
7,-42.563198199420256,13:17:15.791,0.6268029987858057,0.07615744399592471
8,-42.563198199420256,13:18:22.227,0.6266623633134047,0.07663196194076455
9,-42.563198199420256,13:19:39.810,0.6266326841188136,0.07673210246848094
10,-42.563198199420256,13:20:59.424,0.6266264207303772,0.0767532357583815
11,-42.563198199420256,13:22:14.932,0.6266250989278404,0.07675769565041729
12,-42.563198199420256,13:23:29.424,0.626624819979478,0.0767586368496846
13,-12.676826604831769,13:34:09.046,0.626624745364838,-1.54947
14,-13.09628045178752,13:35:17.493,0.626624745364838,-0.347697773598343
15,-37.80482338726666,13:36:23.958,0.626624745364838,0.007633039222785798
16,-41.82648286067222,13:37:26.438,0.626624745364838,0.06524388976824
17,-42.746423380517776,13:38:32.910,0.626624745364838,0.07524122639992067
18,-42.746423380517776,13:39:37.349,0.626624745364838,0.07410480530805366
19,-41.535654126563905,13:40:33.733,0.626624745364838,0.06967434753814683
20,-42.746423380517776,13:41:32.096,0.626624745364838,0.07384503472910696
21,-42.50149981207764,13:42:30.482,0.626624745364838,0.0736110676601138
22,-42.746423380517776,13:43:26.848,0.626624745364838,0.07384503472910696
23,-12.676826604831769,13:44:23.265,0.626624745364838,-1.54947
24,-13.09628045178752,13:45:22.693,0.626624745364838,-0.3493404680223925
25,-37.80482338726666,13:46:18.043,0.626624745364838,0.005167209306764314
26,-41.762448582670736,13:47:12.399,0.626624745364838,0.06265227600861441
27,-42.50149981207764,13:48:08.748,0.626624745364838,0.07255351556190892
28,-42.746423380517776,13:49:01.119,0.626624745364838,0.07374899692795803
29,-42.746423380517776,13:49:56.535,0.626624745364838,0.0738247672635825
30,-42.746423380517776,13:50:53.902,0.626624745364838,0.07384075755747381
31,-42.746423380517776,13:51:50.360,0.626624745364838,0.07384413209048363
32,-42.746423380517776,13:53:25.991,0.626624745364838,0.07384499452889133
