iter,fitness,timestep,solution
1,-111.04738877869451,16:47:47.955,0.022557773864476438,0.21897393297887713
2,-48.67567335320467,16:49:21.522,-1.54947,-1.54947
3,-48.67567335320467,16:50:14.896,-0.39599616378260927,-0.251875999803684
4,-122.66266151172769,16:51:09.252,-0.058367388254436006,0.1279376202916559
5,-130.8797087820979,16:51:54.564,0.00301446022701932,0.196988790599679
6,-167.8065489268567,16:52:41.848,-0.024149487686412327,0.16643085792068313
7,-158.13749804288128,16:53:27.138,-0.026661723639357968,0.16360473200671366
8,-60.564523376319336,16:54:12.544,-0.17538475936803186,-0.04018607574659036
9,-130.14503875706424,16:54:59.899,-0.03847640549871194,0.14741542046079661
10,-158.13749804288128,16:55:45.209,-0.026918786692468527,0.1632524860551685
11,-158.13749804288128,16:56:30.472,-0.026715973283812547,0.1635303953122698
12,-158.13749804288128,16:57:15.784,-0.02667317228546963,0.16358904426320206
13,-158.13749804288128,16:58:01.052,-0.026664139719667947,0.16360142132282696
14,-158.13749804288128,16:58:46.350,-0.026662233520090353,0.16360403333212165
15,-158.13749804288128,16:59:31.644,-0.02666183124271875,0.16360458456098878
16,-43.621159426097186,17:06:17.421,2.03774,-1.54947
17,-52.38512180715008,17:07:02.697,0.5873133097453381,-0.34588191670625923
18,-219.61119944284252,17:07:48.023,0.12217628438122387,0.040096488537133226
19,-205.4080707911356,17:08:33.332,0.050310828415996024,0.038996236263728334
20,-219.15980910597779,17:09:20.634,0.10969020989231866,0.039905328101875324
21,-219.61119944284252,17:10:05.929,0.11968089266462528,0.04005828436278621
22,-219.61119944284252,17:10:53.229,0.12164962821252047,0.04008842548877242
23,-219.61119944284252,17:11:38.564,0.12206513280602692,0.040094786818669736
24,-219.61119944284252,17:12:27.845,0.12215282736022441,0.040096129412706405
25,-219.61119944284252,17:13:12.159,0.1221713340974947,0.04009641274883057
26,-219.61119944284252,17:13:59.489,0.1221752396914911,0.040096472543047636
27,-48.67567335320467,17:20:56.374,-1.54947,-1.54947
28,-57.907234135038415,17:21:52.779,-0.2717982855996765,-0.33453346735050177
29,-194.0918350785793,17:22:38.148,0.07286399298866303,-0.006794511432760442
30,-216.78043193742957,17:23:25.433,0.11696628871410356,0.035142309776197776
31,-219.61119944284252,17:24:14.738,0.12168658625892426,0.03963083516776917
32,-219.61119944284252,17:25:03.028,0.12207245828371847,0.0399977604229549
33,-219.61119944284252,17:25:57.362,0.12215428058933021,0.04007556515726411
34,-219.61119944284252,17:26:46.667,0.12217162113306823,0.04009205425993882
35,-219.61119944284252,17:27:36.017,0.1221753002664264,0.04009555274352812
36,-219.61119944284252,17:28:24.424,0.12217607669724433,0.04009629105068099
