iter,grad
1,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
2,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
3,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
4,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
5,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
6,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
7,"[ 2.27373675e-13 -1.15343813e-01 -1.15343813e-01  2.27373675e-13
 -1.15343813e-01]"
