iter,grad
1,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
2,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
3,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
4,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
5,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
6,"[2.27373675e-13 0.00000000e+00 0.00000000e+00 1.38567130e-01
 0.00000000e+00]"
