iter,grad
1,[1.00000034]
2,[1.00000034]
3,[0.99999888]
4,[1.00000034]
4,[-3.165628]
5,[1.00000034]
6,[1.00000034]
7,[1.00000034]
8,[0.99999888]
9,[1.00000034]
9,[-80.20740206]
9,[-104.52175193]
9,[-104.92588044]
9,[-104.92662259]
9,[-104.92662259]
