iter,grad
1,[1.00000034]
2,[1.00000034]
3,[1.00000034]
4,[0.99999888]
5,[0.99999888]
6,[0.99999888]
7,[0.99999888]
7,[0.10064541]
8,[0.99999888]
9,[1.00000034]
10,[0.99999888]
11,[1.00000034]
11,[-2.83182017]
12,[1.00000034]
13,[1.00000034]
14,[1.00000034]
15,[0.99999888]
15,[-121.59705948]
15,[-156.63549711]
15,[-156.99762444]
15,[-156.99798096]
