iter,fitness,timestep,solution
1,150251.1662863159,00:38:08.589,251.16628631591988
2,151250.1662845222,00:39:21.884,250.1662845221926
3,150251.16611962058,00:40:31.178,251.16611962056936
4,150250.66620207138,00:41:37.687,250.66620207138098
5,150251.0462262173,00:43:19.262,251.04622621728674
6,150250.75338249726,00:44:31.780,250.75338249726425
7,150250.68618030704,00:45:32.181,250.68618030704707
8,150250.6707586577,00:46:32.696,250.6707586576984
9,150250.66721968577,00:47:28.848,250.6672196857658
