iter,fitness,timestep,solution
1,-80.73906991141834,21:04:54.453,1.4024683367200907,-0.01704278735516329
2,-50.658144959179594,21:06:11.898,1.4024683367200907,2.03774
3,-79.9093261242701,21:06:57.165,1.4024683367200907,0.6445167917372061
4,-104.12026685361575,21:07:42.443,1.4024683367200907,0.20281174084032758
5,-119.71842080137925,21:08:29.715,1.4024683367200907,0.15771535174583298
6,-75.4168164710147,21:09:16.990,1.4024683367200907,-0.02267020463214539
7,-147.88151963164879,21:10:02.261,1.4024683367200907,0.10450256208073612
8,-163.74840212847525,21:10:51.535,1.4024683367200907,0.08602827447862776
9,-163.8995465288412,21:11:38.838,1.4024683367200907,0.07480749385041971
10,-145.52992613478213,21:12:25.159,1.4024683367200907,0.026068644609137187
11,-58.15599221167652,21:13:10.433,1.4024683367200907,-0.04845193012781114
12,-145.52992613478213,21:13:56.703,1.4024683367200907,0.025164802494460844
13,-145.52992613478213,21:14:43.980,1.4024683367200907,0.025877901082321752
14,-145.52992613478213,21:15:31.247,1.4024683367200907,0.026028390794415338
15,-145.52992613478213,21:16:18.520,1.4024683367200907,0.02606014959163011
16,-145.52992613478213,21:17:03.828,1.4024683367200907,0.026066851851781293
17,-145.52992613478213,21:17:49.109,1.4024683367200907,0.026068266272196234
18,-145.52992613478213,21:18:34.420,1.4024683367200907,0.026068564766295946
19,-43.621159426097186,21:25:20.150,1.4024683367200907,-1.54947
20,-49.415455931336304,21:26:01.421,1.4024683367200907,-0.14673341057036893
21,-145.7721353126836,21:26:42.679,1.4024683367200907,0.02280066182563014
22,-145.7721353126836,21:27:23.965,1.4024683367200907,0.02081946778111699
23,-144.13314655583673,21:28:07.333,1.4024683367200907,0.005299355807427862
24,-144.13314655583673,21:28:50.595,1.4024683367200907,0.01977376815626055
25,-145.7721353126836,21:29:31.872,1.4024683367200907,0.02081430850553104
26,-145.7721353126836,21:30:13.234,1.4024683367200907,0.02081837898650876
27,-145.7721353126836,21:30:56.509,1.4024683367200907,0.020819238005893945
28,-145.7721353126836,21:32:07.948,1.4024683367200907,0.02081945754777079
29,-43.621159426097186,21:38:51.643,1.4024683367200907,-1.54947
30,-49.415455931336304,21:39:32.999,1.4024683367200907,-0.11896610344349764
31,-144.13314655583673,21:40:14.279,1.4024683367200907,0.019006832263886404
32,-145.7721353126836,21:40:59.553,1.4024683367200907,0.020804193592863545
33,-145.7721353126836,21:41:44.810,1.4024683367200907,0.020816244372416085
34,-145.7721353126836,21:42:28.088,1.4024683367200907,0.020818787524760327
35,-145.7721353126836,21:43:09.378,1.4024683367200907,0.020819324222309
