iter,fitness,timestep,solution
1,-24.666147896715366,14:07:11.257,-0.05352449451087948,0.38337877638418205
2,-20.109573185544562,14:08:40.719,-1.54947,0.38337877638418205
3,-20.109573185544562,14:09:47.037,-0.46663435636938744,0.38337877638418205
4,-22.477308502801918,14:10:49.384,-0.13222096057791616,0.38337877638418205
5,-24.140828853108534,14:11:40.679,-0.06496620620362088,0.38337877638418205
6,-24.666147896715366,14:12:29.977,-0.0543451186824179,0.38337877638418205
7,-24.666147896715366,14:13:19.298,-0.053697676028013494,0.38337877638418205
8,-24.666147896715366,14:14:04.659,-0.05356104210345236,0.38337877638418205
9,-24.666147896715366,14:14:49.991,-0.05353220738084954,0.38337877638418205
10,-24.666147896715366,14:15:35.296,-0.05352612220668617,0.38337877638418205
11,-24.666147896715366,14:16:20.598,-0.053524838013836146,0.38337877638418205
