date,GPController-0.gpctrl_0-demand[0],GPController-0.gpctrl_1-demand[0],GPController-0.gpctrl_2-demand[0],GPController-0.gpctrl_3-demand[0],GPController-0.gpctrl_4-demand[0],GPController-0.gpctrl_5-demand[0],GPController-0.gpctrl_0-generator[0],GPController-0.gpctrl_1-generator[0],GPController-0.gpctrl_2-generator[0],GPController-0.gpctrl_3-generator[0],GPController-0.gpctrl_4-generator[0],GPController-0.gpctrl_5-generator[0],GPController-0.gpctrl_0-generator[1],GPController-0.gpctrl_2-generator[1],GPController-0.gpctrl_4-generator[1],GPController-0.gpctrl_0-net,GPController-0.gpctrl_1-net,GPController-0.gpctrl_2-net,GPController-0.gpctrl_3-net,GPController-0.gpctrl_4-net,GPController-0.gpctrl_5-net,GPController-0.gpctrl_0-excess,GPController-0.gpctrl_1-excess,GPController-0.gpctrl_2-excess,GPController-0.gpctrl_3-excess,GPController-0.gpctrl_4-excess,GPController-0.gpctrl_5-excess,GPController-0.gpctrl_0-deficit,GPController-0.gpctrl_1-deficit,GPController-0.gpctrl_2-deficit,GPController-0.gpctrl_3-deficit,GPController-0.gpctrl_4-deficit,GPController-0.gpctrl_5-deficit,Battery-0.Battery_0-soc,Battery-0.Battery_0-flow2b,GPController-0.gpctrl_2-storage[0],GPController-0.gpctrl_2-flow2b[0],RTprice-0.rtprice_0-buy_price,RTprice-0.rtprice_0-sell_price,Prosumer-0.prosumer_s1_0-rt_buy,Prosumer-0.prosumer_s1_1-rt_buy,Prosumer-0.prosumer_s1_2-rt_buy,Prosumer-0.prosumer_s1_3-rt_buy,Prosumer-0.prosumer_s1_4-rt_buy,Prosumer-0.prosumer_s1_5-rt_buy,Prosumer-0.prosumer_s1_0-rt_sell,Prosumer-0.prosumer_s1_1-rt_sell,Prosumer-0.prosumer_s1_2-rt_sell,Prosumer-0.prosumer_s1_3-rt_sell,Prosumer-0.prosumer_s1_4-rt_sell,Prosumer-0.prosumer_s1_5-rt_sell,Emarket-0.emarket_0-market_price,Emarket-0.emarket_0-market_quantity,Prosumer-0.prosumer_s1_0-p2em,Prosumer-0.prosumer_s1_1-p2em,Prosumer-0.prosumer_s1_2-p2em,Prosumer-0.prosumer_s1_3-p2em,Prosumer-0.prosumer_s1_4-p2em,Prosumer-0.prosumer_s1_5-p2em,P2Ptrading-0.p2ptrading_0-quantity_traded,Prosumer-0.prosumer_s1_0-p2p2p,Prosumer-0.prosumer_s1_1-p2p2p,Prosumer-0.prosumer_s1_2-p2p2p,Prosumer-0.prosumer_s1_3-p2p2p,Prosumer-0.prosumer_s1_4-p2p2p,Prosumer-0.prosumer_s1_5-p2p2p,Wind-0.wind_0-wind_gen,Wind-0.wind_1-wind_gen,Wind-0.wind_2-wind_gen,PV-0.pv_0-pv_gen,PV-0.pv_1-pv_gen,PV-0.pv_2-pv_gen,PV-0.pv_3-pv_gen,PV-0.pv_4-pv_gen,PV-0.pv_5-pv_gen,Load-0.load_0-load_dem,Load-0.load_1-load_dem,Load-0.load_2-load_dem,Load-0.load_3-load_dem,Load-0.load_4-load_dem,Load-0.load_5-load_dem
2012-04-15 02:30:00,51.6792105,51.6792105,51.6792105,51.6792105,51.6792105,51.6792105,84.31574524281307,0.0,84.31574524281307,0.0,84.31574524281307,0.0,0.0,0.0,0.0,32.63653474281306,-51.6792105,32.63653474281306,-51.6792105,32.63653474281306,-51.6792105,32.63653474281306,0,0,0,32.63653474281306,0,0,-51.6792105,0,-51.6792105,0,-51.6792105,20,,20,32.63653474281306,0.604564640012164,0.302282320006082,0.0,-38.08535,0,-0.0,0.0,-51.6792105,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,65.27306948562612,13.59385898562612,-13.59385898562612,0,-19.04267575718694,32.63653474281306,0,51.6792105,51.6792105,51.6792105,51.6792105,51.6792105,51.6792105,84.31574524281307,84.31574524281307,84.31574524281307,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 02:45:00,47.59176025000001,47.59176025000001,47.59176025000001,47.59176025000001,47.59176025000001,47.59176025000001,83.53202530684715,0.0,83.53202530684715,0.0,83.53202530684715,0.0,0.0,0.0,0.0,35.94026505684714,-47.59176025000001,35.94026505684714,-47.59176025000001,35.94026505684714,-47.59176025000001,35.94026505684714,0,0,0,35.94026505684714,0,0,-47.59176025000001,0,-47.59176025000001,0,-47.59176025000001,20,,20,35.94026505684714,0.5849777980847424,0.2924888990423712,0.0,-23.30299,0,-0.0,0.0,-47.59176025000001,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,71.88053011369428,24.28876986369427,-24.28876986369427,0,-11.651495193152869,35.94026505684714,0,47.59176025000001,47.59176025000001,47.59176025000001,47.59176025000001,47.59176025000001,47.59176025000001,83.53202530684715,83.53202530684715,83.53202530684715,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 03:00:00,45.360210249999994,45.360210249999994,45.360210249999994,45.360210249999994,45.360210249999994,45.360210249999994,85.50049260627833,0.0,85.50049260627833,0.0,85.50049260627833,0.0,0.0,0.0,0.0,40.140282356278334,-45.360210249999994,40.140282356278334,-45.360210249999994,40.140282356278334,-45.360210249999994,40.140282356278334,0,0,0,40.140282356278334,0,0,-45.360210249999994,0,-45.360210249999994,0,-45.360210249999994,20,,20,40.140282356278334,0.6449116231964049,0.32245581159820247,0.0,-10.43986,0,-0.0,0.0,-45.36021025,-0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,80.28056471255665,34.92035446255665,-34.92035446255665,0,-5.219927893721675,40.14028235627833,0,45.360210249999994,45.360210249999994,45.360210249999994,45.360210249999994,45.360210249999994,45.360210249999994,85.50049260627833,85.50049260627833,85.50049260627833,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 03:15:00,50.844773,50.844773,50.844773,50.844773,50.844773,50.844773,81.01850127923427,0.0,81.01850127923427,0.0,81.01850127923427,0.0,0.0,0.0,0.0,30.17372827923427,-50.844773,30.17372827923427,-50.844773,30.17372827923427,-50.844773,30.17372827923427,0,0,0,30.17372827923427,0,0,-50.844773,0,-50.844773,0,-50.844773,20,,20,30.17372827923427,0.5737825919532591,0.28689129597662955,0.0,-41.34209,0,0.0,0.0,-50.844773,-0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,60.34745655846854,9.502683558468533,-9.502683558468533,0,-20.671044720765735,30.17372827923427,0,50.844773,50.844773,50.844773,50.844773,50.844773,50.844773,81.01850127923427,81.01850127923427,81.01850127923427,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 03:30:00,57.466514999999994,57.466514999999994,57.466514999999994,57.466514999999994,57.466514999999994,57.466514999999994,77.99480053547157,0.0,77.99480053547157,0.0,77.99480053547157,0.0,0.0,0.0,0.0,20.528285535471575,-57.466514999999994,20.528285535471575,-57.466514999999994,20.528285535471575,-57.466514999999994,20.528285535471575,0,0,0,20.528285535471575,0,0,-57.466514999999994,0,-57.466514999999994,0,-57.466514999999994,20,,20,20.528285535471575,0.598667246746764,0.299333623373382,0.0,-57.466515,0,-16.40994,0.0,-57.466515,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,41.056571070943136,20.528285535471568,0,0,-20.528285535471568,20.528285535471568,0,57.466514999999994,57.466514999999994,57.466514999999994,57.466514999999994,57.466514999999994,57.466514999999994,77.99480053547157,77.99480053547157,77.99480053547157,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 03:45:00,57.068087500000004,57.068087500000004,57.068087500000004,57.068087500000004,57.068087500000004,57.068087500000004,77.4363673376264,0.0,77.4363673376264,0.0,77.4363673376264,0.0,0.0,0.0,0.0,20.36827983762639,-57.068087500000004,20.36827983762639,-57.068087500000004,20.36827983762639,-57.068087500000004,20.36827983762639,0,0,0,20.36827983762639,0,0,-57.068087500000004,0,-57.068087500000004,0,-57.068087500000004,20,,20,20.36827983762639,0.5264186618723522,0.2632093309361761,0.0,-57.0680875,0,-16.33153,0.0,-57.0680875,-0.0,0.0,0,0.0,-0.0,0.0,0,0,0,0,0,0,0,0,40.73655967525279,20.368279837626396,0,0,-20.368279837626396,20.368279837626396,0,57.068087500000004,57.068087500000004,57.068087500000004,57.068087500000004,57.068087500000004,57.068087500000004,77.4363673376264,77.4363673376264,77.4363673376264,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 04:00:00,64.706025,64.706025,64.706025,64.706025,64.706025,64.706025,74.86557097322104,0.0,74.86557097322104,0.0,74.86557097322104,0.0,0.0,0.0,0.0,10.159545973221043,-64.706025,10.159545973221043,-64.706025,10.159545973221043,-64.706025,10.159545973221043,0,0,0,10.159545973221043,0,0,-64.706025,0,-64.706025,0,-64.706025,20,,20,10.159545973221043,0.5684225747424427,0.28421128737122137,0.0,-64.706025,0,-44.38693,0.0,-64.706025,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,20.319091946442086,10.159545973221043,0,0,-10.159545973221043,10.159545973221043,0,64.706025,64.706025,64.706025,64.706025,64.706025,64.706025,74.86557097322104,74.86557097322104,74.86557097322104,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 04:15:00,73.267899,73.267899,73.267899,73.267899,73.267899,73.267899,74.14165429374296,0.0,74.14165429374296,0.0,74.14165429374296,0.0,0.0,0.0,0.0,0.8737552937429598,-73.267899,0.8737552937429598,-73.267899,0.8737552937429598,-73.267899,0.8737552937429598,0,0,0,0.8737552937429598,0,0,-73.267899,0,-73.267899,0,-73.267899,20,,20,0.8737552937429598,0.561433736367482,0.280716868183741,0.0,-73.267899,0,-71.52038,0.0,-73.267899,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.7475105874859196,0.8737552937429598,0,0,-0.8737552937429598,0.8737552937429598,0,73.267899,73.267899,73.267899,73.267899,73.267899,73.267899,74.14165429374296,74.14165429374296,74.14165429374296,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 04:30:00,44.883975,44.883975,44.883975,44.883975,44.883975,44.883975,76.88060606384784,0.0,76.88060606384784,0.0,76.88060606384784,0.0,0.0,0.0,0.0,31.996631063847836,-44.883975,31.996631063847836,-44.883975,31.996631063847836,-44.883975,31.996631063847836,0,0,0,31.996631063847836,0,0,-44.883975,0,-44.883975,0,-44.883975,20,,20,31.996631063847836,0.7000860470298524,0.3500430235149262,0.0,-25.77469,0,0.0,0.0,-44.883975,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,63.99326212769567,19.109287127695673,-19.109287127695673,0,-12.887343936152163,31.996631063847836,0,44.883975,44.883975,44.883975,44.883975,44.883975,44.883975,76.88060606384784,76.88060606384784,76.88060606384784,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 04:45:00,50.53870175,50.53870175,50.53870175,50.53870175,50.53870175,50.53870175,77.06556333684638,0.0,77.06556333684638,0.0,77.06556333684638,0.0,0.0,0.0,0.0,26.52686158684638,-50.53870175,26.52686158684638,-50.53870175,26.52686158684638,-50.53870175,26.52686158684638,0,0,0,26.52686158684638,0,0,-50.53870175,0,-50.53870175,0,-50.53870175,20,,20,26.52686158684638,0.7319735490175062,0.3659867745087531,0.0,-48.02368,0,0.0,0.0,-50.53870175,-0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,53.05372317369276,2.515021423692758,-2.515021423692758,0,-24.01184016315362,26.52686158684638,0,50.53870175,50.53870175,50.53870175,50.53870175,50.53870175,50.53870175,77.06556333684638,77.06556333684638,77.06556333684638,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 05:00:00,54.88442525,54.88442525,54.88442525,54.88442525,54.88442525,54.88442525,71.99793394669855,0.0,71.99793394669855,0.0,71.99793394669855,0.0,0.0,0.0,0.0,17.113508696698553,-54.88442525,17.113508696698553,-54.88442525,17.113508696698553,-54.88442525,17.113508696698553,0,0,0,17.113508696698553,0,0,-54.88442525,0,-54.88442525,0,-54.88442525,20,,20,17.113508696698553,0.632069657281931,0.3160348286409655,0.0,-54.88442525,0,-20.65741,0.0,-54.88442525,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,34.227017393397105,17.113508696698553,0,0,-17.113508696698553,17.113508696698553,0,54.88442525,54.88442525,54.88442525,54.88442525,54.88442525,54.88442525,71.99793394669855,71.99793394669855,71.99793394669855,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 05:15:00,50.263486750000006,50.263486750000006,50.263486750000006,50.263486750000006,50.263486750000006,50.263486750000006,78.55591206487519,0.0,78.55591206487519,0.0,78.55591206487519,0.0,0.0,0.0,0.0,28.29242531487518,-50.263486750000006,28.29242531487518,-50.263486750000006,28.29242531487518,-50.263486750000006,28.29242531487518,0,0,0,28.29242531487518,0,0,-50.263486750000006,0,-50.263486750000006,0,-50.263486750000006,20,,20,28.29242531487518,0.7571949804689077,0.3785974902344538,0.0,-43.94212,0,0.0,0.0,-50.263486750000006,-0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,56.58485062975036,6.321363879750358,-6.321363879750358,0,-21.971061435124824,28.29242531487518,0,50.263486750000006,50.263486750000006,50.263486750000006,50.263486750000006,50.263486750000006,50.263486750000006,78.55591206487519,78.55591206487519,78.55591206487519,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 05:30:00,44.83253475,44.83253475,44.83253475,44.83253475,44.83253475,44.83253475,79.30823813895911,0.0,79.30823813895911,0.0,79.30823813895911,0.0,0.0,0.0,0.0,34.47570338895911,-44.83253475,34.47570338895911,-44.83253475,34.47570338895911,-44.83253475,34.47570338895911,0,0,0,34.47570338895911,0,0,-44.83253475,0,-44.83253475,0,-44.83253475,20,,20,34.47570338895911,0.8769324046031647,0.43846620230158234,0.0,-20.71366,0,0.0,0.0,-44.83253475,-0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,68.95140677791822,24.118872027918222,-24.118872027918222,0,-10.35683136104089,34.47570338895911,0,44.83253475,44.83253475,44.83253475,44.83253475,44.83253475,44.83253475,79.30823813895911,79.30823813895911,79.30823813895911,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 05:45:00,56.650393,56.650393,56.650393,56.650393,56.650393,56.650393,82.55922428364467,0.0,82.55922428364467,0.0,82.55922428364467,0.0,0.0,0.0,0.0,25.908831283644666,-56.650393,25.908831283644666,-56.650393,25.908831283644666,-56.650393,25.908831283644666,0,0,0,25.908831283644666,0,0,-56.650393,0,-56.650393,0,-56.650393,20,,20,25.908831283644666,0.8811793434535115,0.4405896717267557,0.0,-56.650393,0,-4.83273,0.0,-56.650393,-0.0,0.0,0,0.0,-0.0,0.0,0,0,0,0,0,0,0,0,51.81766256728933,25.908831283644666,0,0,-25.908831283644666,25.908831283644666,0,56.650393,56.650393,56.650393,56.650393,56.650393,56.650393,82.55922428364467,82.55922428364467,82.55922428364467,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 06:00:00,58.428639499999996,58.428639499999996,58.428639499999996,58.428639499999996,58.428639499999996,58.428639499999996,71.4685395015393,0.0,71.4685395015393,0.0,71.4685395015393,0.0,0.0,0.0,0.0,13.039900001539301,-58.428639499999996,13.039900001539301,-58.428639499999996,13.039900001539301,-58.428639499999996,13.039900001539301,0,0,0,13.039900001539301,0,0,-58.428639499999996,0,-58.428639499999996,0,-58.428639499999996,20,,20,13.039900001539301,0.909632086630921,0.4548160433154605,0.0,-58.4286395,0,-32.34884,0.0,-58.4286395,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,26.07980000307859,13.039900001539294,0,0,-13.039900001539294,13.039900001539294,0,58.428639499999996,58.428639499999996,58.428639499999996,58.428639499999996,58.428639499999996,58.428639499999996,71.4685395015393,71.4685395015393,71.4685395015393,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 06:15:00,60.530814,60.530814,60.530814,60.530814,60.530814,60.530814,61.41843138232128,19.596894949582115,61.41843138232128,19.596894949582115,61.41843138232128,19.596894949582115,19.596894949582115,19.596894949582115,19.596894949582115,20.484512331903396,-40.933919050417884,20.484512331903396,-40.933919050417884,20.484512331903396,-40.933919050417884,20.484512331903396,0,0,0,20.484512331903396,0,0,-40.933919050417884,0,-40.933919050417884,0,-40.933919050417884,20,,20,20.484512331903396,0.8816550517927529,0.44082752589637647,0.0,-40.89881,0,-0.0,0.0,-40.933919050417884,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,40.96902466380679,0.035105613388907386,-0.035105613388907386,0,-20.44940671851449,20.484512331903396,0,60.530814,60.530814,60.530814,60.530814,60.530814,60.530814,61.41843138232128,61.41843138232128,61.41843138232128,19.596894949582115,19.596894949582115,19.596894949582115,19.596894949582115,19.596894949582115,19.596894949582115
2012-04-15 06:30:00,61.26690425,61.26690425,61.26690425,61.26690425,61.26690425,61.26690425,46.70872409566931,13.789891745769825,46.70872409566931,13.789891745769825,46.70872409566931,13.789891745769825,13.789891745769825,13.789891745769825,13.789891745769825,-0.7682884085608706,-47.477012504230174,-0.7682884085608706,-47.477012504230174,-0.7682884085608706,-47.477012504230174,0,0,0,0,0,0,-0.7682884085608706,-47.477012504230174,0,-47.477012504230174,-0.7682884085608706,-47.477012504230174,20,,20,-0.7682884085608706,0.8017413571734634,0.4008706785867317,-0.7682884085608706,-47.477012504230174,0,-47.477012504230174,-0.7682884085608706,-47.477012504230174,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.26690425,61.26690425,61.26690425,61.26690425,61.26690425,61.26690425,46.70872409566931,46.70872409566931,46.70872409566931,13.789891745769825,13.789891745769825,13.789891745769825,13.789891745769825,13.789891745769825,13.789891745769825
2012-04-15 06:45:00,103.89071225,103.89071225,103.89071225,103.89071225,103.89071225,103.89071225,38.610734086011064,17.41068479328098,38.610734086011064,17.41068479328098,38.610734086011064,17.41068479328098,17.41068479328098,17.41068479328098,17.41068479328098,-47.869293370707965,-86.48002745671903,-47.869293370707965,-86.48002745671903,-47.869293370707965,-86.48002745671903,0,0,0,0,0,0,-47.869293370707965,-86.48002745671903,0,-86.48002745671903,-47.869293370707965,-86.48002745671903,20,,20,-47.869293370707965,0.7457515047045742,0.3728757523522871,-47.869293370707965,-86.48002745671903,0,-86.48002745671903,-47.869293370707965,-86.48002745671903,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.89071225,103.89071225,103.89071225,103.89071225,103.89071225,103.89071225,38.610734086011064,38.610734086011064,38.610734086011064,17.41068479328098,17.41068479328098,17.41068479328098,17.41068479328098,17.41068479328098,17.41068479328098
2012-04-15 07:00:00,187.31044574999999,187.31044574999999,187.31044574999999,187.31044574999999,187.31044574999999,187.31044574999999,29.70740328554564,20.2970876474421,29.70740328554564,20.2970876474421,29.70740328554564,20.2970876474421,20.2970876474421,20.2970876474421,20.2970876474421,-137.30595481701224,-167.01335810255787,-137.30595481701224,-167.01335810255787,-137.30595481701224,-167.01335810255787,0,0,0,0,0,0,-137.30595481701224,-167.01335810255787,0,-167.01335810255787,-137.30595481701224,-167.01335810255787,20,,20,-137.30595481701224,0.8746244227137616,0.4373122113568808,-137.30595481701224,-167.01335810255787,0,-167.01335810255787,-137.30595481701224,-167.01335810255787,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.31044574999999,187.31044574999999,187.31044574999999,187.31044574999999,187.31044574999999,187.31044574999999,29.70740328554564,29.70740328554564,29.70740328554564,20.2970876474421,20.2970876474421,20.2970876474421,20.2970876474421,20.2970876474421,20.2970876474421
2012-04-15 07:15:00,63.96897575,63.96897575,63.96897575,63.96897575,63.96897575,63.96897575,22.61555860937605,34.75444381640289,22.61555860937605,34.75444381640289,22.61555860937605,34.75444381640289,34.75444381640289,34.75444381640289,34.75444381640289,-6.598973324221063,-29.214531933597108,-6.598973324221063,-29.214531933597108,-6.598973324221063,-29.214531933597108,0,0,0,0,0,0,-6.598973324221063,-29.214531933597108,0,-29.214531933597108,-6.598973324221063,-29.214531933597108,20,,20,-6.598973324221063,0.7298493389416427,0.36492466947082136,-6.598973324221063,-29.214531933597108,0,-29.214531933597108,-6.598973324221063,-29.214531933597108,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.96897575,63.96897575,63.96897575,63.96897575,63.96897575,63.96897575,22.61555860937605,22.61555860937605,22.61555860937605,34.75444381640289,34.75444381640289,34.75444381640289,34.75444381640289,34.75444381640289,34.75444381640289
2012-04-15 07:30:00,54.27129025,54.27129025,54.27129025,54.27129025,54.27129025,54.27129025,20.174992418847644,48.979627724395485,20.174992418847644,48.979627724395485,20.174992418847644,48.979627724395485,48.979627724395485,48.979627724395485,48.979627724395485,14.883329893243136,-5.291662525604515,14.883329893243136,-5.291662525604515,14.883329893243136,-5.291662525604515,14.883329893243136,0,0,0,14.883329893243136,0,0,-5.291662525604515,0,-5.291662525604515,0,-5.291662525604515,20,,20,14.883329893243136,0.6465343996509437,0.32326719982547186,0.0,0.0,0,0.0,0.0,-0.0,13.89167,0.0,0,0.0,1e-05,0.0,0,0,0,0,0,0,0,0,15.874987576813545,0.9916576835704163,-5.291662525604515,0,-5.291662525604515,4.300004842034099,-0.9916576835704163,54.27129025,54.27129025,54.27129025,54.27129025,54.27129025,54.27129025,20.174992418847644,20.174992418847644,20.174992418847644,48.979627724395485,48.979627724395485,48.979627724395485,48.979627724395485,48.979627724395485,48.979627724395485
2012-04-15 07:45:00,58.750407749999994,58.750407749999994,58.750407749999994,58.750407749999994,58.750407749999994,58.750407749999994,20.40309948170849,68.61315485242996,20.40309948170849,68.61315485242996,20.40309948170849,68.61315485242996,68.61315485242996,68.61315485242996,68.61315485242996,30.26584658413846,9.862747102429964,30.26584658413846,9.862747102429964,30.26584658413846,9.862747102429964,30.26584658413846,9.862747102429964,0,9.862747102429964,30.26584658413846,9.862747102429964,0,0,0,0,0,0,20,,20,30.26584658413846,0.5048587262613435,0.25242936313067177,0.0,0.0,0,0.0,0.0,0.0,30.26584658413846,9.862747102429964,0,9.862747102429964,30.26584658413846,9.862747102429964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.750407749999994,58.750407749999994,58.750407749999994,58.750407749999994,58.750407749999994,58.750407749999994,20.40309948170849,20.40309948170849,20.40309948170849,68.61315485242996,68.61315485242996,68.61315485242996,68.61315485242996,68.61315485242996,68.61315485242996
2012-04-15 08:00:00,117.98514925,117.98514925,117.98514925,117.98514925,117.98514925,117.98514925,25.776879105328852,63.50408564347539,25.776879105328852,63.50408564347539,25.776879105328852,63.50408564347539,63.50408564347539,63.50408564347539,63.50408564347539,-28.704184501195755,-54.481063606524614,-28.704184501195755,-54.481063606524614,-28.704184501195755,-54.481063606524614,0,0,0,0,0,0,-28.704184501195755,-54.481063606524614,0,-54.481063606524614,-28.704184501195755,-54.481063606524614,20,,20,-28.704184501195755,0.521978362289613,0.2609891811448065,-28.704184501195755,-54.48106360652461,0,-54.48106360652461,-28.704184501195755,-54.48106360652461,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.98514925,117.98514925,117.98514925,117.98514925,117.98514925,117.98514925,25.776879105328852,25.776879105328852,25.776879105328852,63.50408564347539,63.50408564347539,63.50408564347539,63.50408564347539,63.50408564347539,63.50408564347539
2012-04-15 08:15:00,26.199364,26.199364,26.199364,26.199364,26.199364,26.199364,24.375959660780847,81.43771102978926,24.375959660780847,81.43771102978926,24.375959660780847,81.43771102978926,81.43771102978926,81.43771102978926,81.43771102978926,79.6143066905701,55.23834702978925,79.6143066905701,55.23834702978925,79.6143066905701,55.23834702978925,79.6143066905701,55.23834702978925,0,55.23834702978925,79.6143066905701,55.23834702978925,0,0,0,0,0,0,20,,20,79.6143066905701,0.41034824482504095,0.20517412241252048,0.0,0.0,0,0.0,0.0,0.0,79.6143066905701,55.23834702978925,0,55.23834702978925,79.6143066905701,55.23834702978925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.199364,26.199364,26.199364,26.199364,26.199364,26.199364,24.375959660780847,24.375959660780847,24.375959660780847,81.43771102978926,81.43771102978926,81.43771102978926,81.43771102978926,81.43771102978926,81.43771102978926
2012-04-15 08:30:00,51.82194224999999,51.82194224999999,51.82194224999999,51.82194224999999,51.82194224999999,51.82194224999999,20.099336276233473,100.04958935352056,20.099336276233473,100.04958935352056,20.099336276233473,100.04958935352056,100.04958935352056,100.04958935352056,100.04958935352056,68.32698337975404,48.22764710352057,68.32698337975404,48.22764710352057,68.32698337975404,48.22764710352057,68.32698337975404,48.22764710352057,0,48.22764710352057,68.32698337975404,48.22764710352057,0,0,0,0,0,0,20,,20,68.32698337975404,0.26131514476316886,0.13065757238158443,0.0,0.0,0,0.0,0.0,0.0,68.32698337975404,48.22764710352057,0,48.22764710352057,68.32698337975404,48.22764710352057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.82194224999999,51.82194224999999,51.82194224999999,51.82194224999999,51.82194224999999,51.82194224999999,20.099336276233473,20.099336276233473,20.099336276233473,100.04958935352056,100.04958935352056,100.04958935352056,100.04958935352056,100.04958935352056,100.04958935352056
2012-04-15 08:45:00,70.83373974999999,70.83373974999999,70.83373974999999,70.83373974999999,70.83373974999999,70.83373974999999,23.77937206440127,113.60494324267485,23.77937206440127,113.60494324267485,23.77937206440127,113.60494324267485,113.60494324267485,113.60494324267485,113.60494324267485,66.55057555707613,42.77120349267486,66.55057555707613,42.77120349267486,66.55057555707613,42.77120349267486,66.55057555707613,42.77120349267486,0,42.77120349267486,66.55057555707613,42.77120349267486,0,0,0,0,0,0,20,,20,66.55057555707613,0.2,0.1,0.0,0.0,0,0.0,0.0,0.0,66.55057555707613,42.77120349267486,0,42.77120349267486,66.55057555707613,42.77120349267486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.83373974999999,70.83373974999999,70.83373974999999,70.83373974999999,70.83373974999999,70.83373974999999,23.77937206440127,23.77937206440127,23.77937206440127,113.60494324267485,113.60494324267485,113.60494324267485,113.60494324267485,113.60494324267485,113.60494324267485
2012-04-15 09:00:00,119.65531849999999,119.65531849999999,119.65531849999999,119.65531849999999,119.65531849999999,119.65531849999999,21.019776740159205,91.15829266630229,21.019776740159205,91.15829266630229,21.019776740159205,91.15829266630229,91.15829266630229,91.15829266630229,91.15829266630229,-7.477249093538504,-28.497025833697705,-7.477249093538504,-28.497025833697705,-7.477249093538504,-28.497025833697705,0,0,0,0,0,0,-7.477249093538504,-28.497025833697705,0,-28.497025833697705,-7.477249093538504,-28.497025833697705,20,,20,-7.477249093538504,0.21347749101391078,0.10673874550695539,-7.477249093538504,-28.497025833697705,0,-28.497025833697705,-7.477249093538504,-28.497025833697705,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.65531849999999,119.65531849999999,119.65531849999999,119.65531849999999,119.65531849999999,119.65531849999999,21.019776740159205,21.019776740159205,21.019776740159205,91.15829266630229,91.15829266630229,91.15829266630229,91.15829266630229,91.15829266630229,91.15829266630229
