generation,solution,fitness
3,[437.48548220347504],[437.48548220347504]
3,[420.7576187652553],[420.7576187652553]
3,[453.6976457586658],[453.6976457586658]
3,[451.6241182220072],[451.6241182220072]
3,[391.57912712586904],[23391.579127125868]
3,[293.31540628436824],[109293.31540628437]
3,[344.6658399828232],[67344.66583998283]
3,[313.95244338686814],[94313.95244338686]
3,[430.6143849729918],[430.6143849729918]
3,[333.1527058086617],[79333.15270580866]
3,[442.6597557202814],[442.6597557202814]
3,[456.52190532244947],[456.52190532244947]
3,[507.6941122656922],[507.6941122656922]
3,[467.4989672158199],[467.4989672158199]
3,[475.19588825969436],[475.19588825969436]
3,[499.8802538064674],[499.8802538064674]
3,[434.5381126957732],[434.5381126957732]
3,[468.19319576411505],[468.19319576411505]
3,[421.09660878770444],[421.09660878770444]
3,[427.8555909105014],[427.8555909105014]
3,[372.12469239871604],[36372.12469239871]
3,[356.3766326686699],[54356.37663266867]
4,[450.69758548382356],[450.69758548382356]
4,[422.3686861507713],[422.3686861507713]
4,[437.07994603951266],[437.07994603951266]
4,[423.33611494903164],[423.33611494903164]
4,[456.8778924217787],[456.8778924217787]
4,[453.7770833113419],[453.7770833113419]
4,[435.6931208026165],[435.6931208026165]
4,[424.3405583114974],[424.3405583114974]
4,[437.48548220347504],[437.48548220347504]
4,[420.7576187652553],[420.7576187652553]
4,[435.40142760448225],[435.40142760448225]
4,[451.6241182220072],[451.6241182220072]
4,[455.07713383589635],[455.07713383589635]
4,[393.31540628436824],[21393.315406284368]
4,[444.6658399828232],[444.6658399828232]
4,[413.95244338686814],[7413.952443386868]
4,[430.6143849729918],[430.6143849729918]
4,[403.26715239680436],[14403.267152396804]
4,[442.6597557202814],[442.6597557202814]
4,[456.52190532244947],[456.52190532244947]
4,[497.6686227537873],[497.6686227537873]
4,[467.4989672158199],[467.4989672158199]
4,[432.1538261762956],[432.1538261762956]
4,[483.4165962787477],[483.4165962787477]
4,[424.9996350543069],[424.9996350543069]
4,[434.21461593233187],[434.21461593233187]
4,[421.09660878770444],[421.09660878770444]
4,[427.8555909105014],[427.8555909105014]
4,[452.7332590101175],[452.7332590101175]
4,[397.9941891875381],[18397.99418918754]
5,[450.69758548382356],[450.69758548382356]
5,[422.3686861507713],[422.3686861507713]
5,[437.07994603951266],[437.07994603951266]
5,[423.33611494903164],[423.33611494903164]
5,[456.8778924217787],[456.8778924217787]
5,[452.81376369528425],[452.81376369528425]
5,[435.6931208026165],[435.6931208026165]
5,[424.3405583114974],[424.3405583114974]
5,[437.48548220347504],[437.48548220347504]
5,[420.7576187652553],[420.7576187652553]
5,[434.8691308045665],[434.8691308045665]
5,[451.6241182220072],[451.6241182220072]
5,[440.9807389845513],[440.9807389845513]
5,[464.0526414248294],[464.0526414248294]
5,[444.6658399828232],[444.6658399828232]
5,[469.2955932444788],[469.2955932444788]
5,[421.6092309134655],[421.6092309134655]
5,[444.52592049876125],[444.52592049876125]
5,[420.5972186107173],[420.5972186107173]
5,[421.1264778397419],[421.1264778397419]
5,[497.6686227537873],[497.6686227537873]
5,[453.3252339345687],[453.3252339345687]
5,[432.1538261762956],[432.1538261762956]
5,[434.0032383655954],[434.0032383655954]
5,[424.9996350543069],[424.9996350543069]
5,[434.21461593233187],[434.21461593233187]
5,[421.09660878770444],[421.09660878770444]
5,[427.8555909105014],[427.8555909105014]
5,[452.7332590101175],[452.7332590101175]
5,[431.5180712535558],[431.5180712535558]
6,[450.69758548382356],[450.69758548382356]
