generation,solution,fitness
3,[437.48548220347504],[437.48548220347504]
3,[420.7576187652553],[420.7576187652553]
3,[448.28126885273446],[448.28126885273446]
3,[451.6241182220072],[451.6241182220072]
3,[391.57912712586904],[23391.579127125868]
3,[299.6121300617028],[105299.61213006171]
3,[344.6658399828232],[67344.66583998283]
3,[328.066409623807],[82328.0664096238]
3,[457.1087973594753],[457.1087973594753]
3,[333.1527058086617],[79333.15270580866]
3,[495.6323102256125],[495.6323102256125]
3,[445.4496806021315],[445.4496806021315]
3,[484.92855598028257],[484.92855598028257]
3,[467.4989672158199],[467.4989672158199]
3,[448.1278466868564],[448.1278466868564]
3,[490.4427018646119],[490.4427018646119]
3,[453.4582602313982],[453.4582602313982]
3,[475.8592413003613],[475.8592413003613]
3,[495.11315380503225],[495.11315380503225]
3,[427.8555909105014],[427.8555909105014]
3,[372.12469239871604],[36372.12469239871]
3,[375.01215433611236],[34375.01215433611]
4,[483.4915809666554],[483.4915809666554]
4,[439.41628281715776],[439.41628281715776]
4,[460.46636523678694],[460.46636523678694]
4,[437.0597839876334],[437.0597839876334]
4,[428.2877034099063],[428.2877034099063]
4,[459.3169848009086],[459.3169848009086]
4,[435.6931208026165],[435.6931208026165]
4,[466.4562027219795],[466.4562027219795]
4,[437.48548220347504],[437.48548220347504]
4,[420.7576187652553],[420.7576187652553]
4,[448.28126885273446],[448.28126885273446]
4,[451.6241182220072],[451.6241182220072]
4,[491.57912712586904],[491.57912712586904]
4,[399.6121300617028],[17399.6121300617]
4,[444.6658399828232],[444.6658399828232]
4,[428.066409623807],[428.066409623807]
4,[451.7074689382945],[451.7074689382945]
4,[433.1527058086617],[433.1527058086617]
4,[445.9496075379311],[445.9496075379311]
4,[445.4496806021315],[445.4496806021315]
4,[484.92855598028257],[484.92855598028257]
4,[467.4989672158199],[467.4989672158199]
4,[448.1278466868564],[448.1278466868564]
4,[463.9947549758809],[463.9947549758809]
4,[453.4582602313982],[453.4582602313982]
4,[474.2874944779317],[474.2874944779317]
4,[495.11315380503225],[495.11315380503225]
4,[427.8555909105014],[427.8555909105014]
4,[472.12469239871604],[472.12469239871604]
4,[475.01215433611236],[475.01215433611236]
5,[464.27009662880164],[464.27009662880164]
5,[439.41628281715776],[439.41628281715776]
5,[460.46636523678694],[460.46636523678694]
5,[437.0597839876334],[437.0597839876334]
5,[428.2877034099063],[428.2877034099063]
5,[440.45523490133286],[440.45523490133286]
5,[435.6931208026165],[435.6931208026165]
5,[466.4562027219795],[466.4562027219795]
5,[437.48548220347504],[437.48548220347504]
5,[420.7576187652553],[420.7576187652553]
5,[448.28126885273446],[448.28126885273446]
5,[451.6241182220072],[451.6241182220072]
5,[491.57912712586904],[491.57912712586904]
5,[499.6121300617028],[499.6121300617028]
5,[444.6658399828232],[444.6658399828232]
5,[428.066409623807],[428.066409623807]
5,[451.7074689382945],[451.7074689382945]
5,[433.1527058086617],[433.1527058086617]
5,[445.9496075379311],[445.9496075379311]
5,[445.4496806021315],[445.4496806021315]
5,[467.4046853447606],[467.4046853447606]
5,[467.4989672158199],[467.4989672158199]
5,[448.1278466868564],[448.1278466868564]
5,[461.201247963229],[461.201247963229]
5,[436.0682416907158],[436.0682416907158]
5,[474.2874944779317],[474.2874944779317]
5,[448.77360573345555],[448.77360573345555]
5,[427.8555909105014],[427.8555909105014]
5,[472.12469239871604],[472.12469239871604]
5,[475.01215433611236],[475.01215433611236]
6,[464.27009662880164],[464.27009662880164]
6,[439.41628281715776],[439.41628281715776]
6,[460.46636523678694],[460.46636523678694]
6,[437.0597839876334],[437.0597839876334]
6,[428.2877034099063],[428.2877034099063]
6,[440.45523490133286],[440.45523490133286]
6,[435.6931208026165],[435.6931208026165]
6,[466.4562027219795],[466.4562027219795]
6,[437.48548220347504],[437.48548220347504]
6,[420.7576187652553],[420.7576187652553]
6,[448.28126885273446],[448.28126885273446]
6,[451.6241182220072],[451.6241182220072]
6,[423.94345604119894],[423.94345604119894]
6,[476.6687072007202],[476.6687072007202]
6,[444.6658399828232],[444.6658399828232]
6,[428.066409623807],[428.066409623807]
6,[451.7074689382945],[451.7074689382945]
6,[433.1527058086617],[433.1527058086617]
6,[445.9496075379311],[445.9496075379311]
6,[445.4496806021315],[445.4496806021315]
6,[467.4046853447606],[467.4046853447606]
6,[467.4989672158199],[467.4989672158199]
6,[448.1278466868564],[448.1278466868564]
6,[461.201247963229],[461.201247963229]
6,[436.0682416907158],[436.0682416907158]
6,[474.2874944779317],[474.2874944779317]
6,[448.77360573345555],[448.77360573345555]
6,[427.8555909105014],[427.8555909105014]
6,[461.53308132304187],[461.53308132304187]
6,[475.01215433611236],[475.01215433611236]
