Column1;Column2;Column3;Column4;Column5;Column6;;;;;;;;;
Time;Player;Sell;Buy;Total Costs;Total Revenue;;;;;;;;;
2012-04-15 02:00:00;prosumer_s1_0;0.6314966710381502;0.0;0.0;3.291157133312809;;;;;;;;;
2012-04-15 02:00:00;prosumer_s1_1;0.0;-1.3517531798115066;-9.727156104542281;0.0;;;;;;;;;
2012-04-15 02:00:00;prosumer_s1_2;0;0.0;0.0;0.0;;;;;;;;;
2012-04-15 02:00:00;prosumer_s1_3;0.0;-0.5;-5.712252476652853;0.0;;;;;;;;;
2012-04-15 02:00:00;prosumer_s1_4;2.076041698624431;0.0;0.0;9.189104531875817;;;;;;;;;
2012-04-15 02:00:00;prosumer_s1_5;0.0;-3.645178398712861;-30.43142940234176;0.0;;;;;;;;;
2012-04-15 02:15:00;prosumer_s1_0;0.0;-0.1348864677208348;-0.09315083422712503;3.291157133312809;;;;;;;;;
2012-04-15 02:15:00;prosumer_s1_1;0.0;-1.9945192296575536;-11.104545054404642;0.0;;;;;;;;;
2012-04-15 02:15:00;prosumer_s1_2;0;0.0;0.0;0.0;;;;;;;;;
2012-04-15 02:15:00;prosumer_s1_3;0.0;-0.5;-6.057545951235911;0.0;;;;;;;;;
2012-04-15 02:15:00;prosumer_s1_4;1.947868699952794;0.0;0.0;9.8616908833141;;;;;;;;;
2012-04-15 02:15:00;prosumer_s1_5;0.0;-3.852978554541332;-33.09224610752493;0.0;;;;;;;;;
2012-04-15 02:30:00;prosumer_s1_0;0.0;-0.2815450524405429;-0.2633630175030477;3.291157133312809;;;;;;;;;
2012-04-15 02:30:00;prosumer_s1_1;0.0;-1.8457075276073265;-12.220394561400306;0.0;;;;;;;;;
2012-04-15 02:30:00;prosumer_s1_2;0;0.0;0.0;0.0;;;;;;;;;
2012-04-15 02:30:00;prosumer_s1_3;0.0;-0.5;-6.359828271241993;0.0;;;;;;;;;
2012-04-15 02:30:00;prosumer_s1_4;1.8000109107833304;0.0;0.0;10.405802357461946;;;;;;;;;
2012-04-15 02:30:00;prosumer_s1_5;0.0;-4.0;-35.510504667573585;0.0;;;;;;;;;
2012-04-15 02:45:00;prosumer_s1_0;0.1136412087136307;0.0;-0.2633630175030477;3.324395925335303;;;;;;;;;
2012-04-15 02:45:00;prosumer_s1_1;0.0;-1.165404898644914;-12.902130552886781;0.0;;;;;;;;;
2012-04-15 02:45:00;prosumer_s1_2;0;0.0;0.0;0.0;;;;;;;;;
2012-04-15 02:45:00;prosumer_s1_3;0.0;-0.5656960566441644;-6.690747904842918;0.0;;;;;;;;;
2012-04-15 02:45:00;prosumer_s1_4;1.432462952178842;0.0;0.0;10.82478186926372;;;;;;;;;
2012-04-15 02:45:00;prosumer_s1_5;0.0;-4.0;-37.85041585991255;0.0;;;;;;;;;
2012-04-15 03:00:00;prosumer_s1_0;0.7193727158055596;0.0;-0.2633630175030477;3.5563618382519877;;;;;;;;;
2012-04-15 03:00:00;prosumer_s1_1;0.0;-1.249629195582107;-13.708030945803255;0.0;;;;;;;;;
2012-04-15 03:00:00;prosumer_s1_2;0;-0.9998079112184856;-0.6447877429085206;0.0;;;;;;;;;
2012-04-15 03:00:00;prosumer_s1_3;0.0;-0.864658649158831;-7.248376317782751;0.0;;;;;;;;;
2012-04-15 03:00:00;prosumer_s1_4;1.4717848031740268;0.0;0.0;11.299367432469102;;;;;;;;;
2012-04-15 03:00:00;prosumer_s1_5;0.0;-4.0;-40.43006235269817;0.0;;;;;;;;;
