iter,grad
1,[0.99999888]
2,[0.99999888]
3,[1.00000179]
4,[0.99999888]
5,[0.99999888]
5,[0.51848183]
6,[0.99999888]
7,[0.99999888]
7,[-12.31310889]
7,[0.]
