iter,fitness,timestep,solution
1,8412.5,22:39:18.632,412.5
2,8411.500000025262,22:40:19.978,411.5000000252621
3,9410.500000050524,22:41:18.286,410.50000005052425
4,8411.499833330821,22:42:18.547,411.49983333082105
