iter,fitness,timestep,solution
1,241162.5,22:39:18.614,162.5
2,244161.50000111666,22:40:19.960,161.50000111665577
3,241162.49994444154,22:41:21.167,162.4999444415438
4,243161.9999727791,22:42:19.408,161.99997277909978
5,241162.49992360972,22:43:24.651,162.49992360972712
