iter,fitness,timestep,solution
1,575.3571532049581,16:14:22.862,575.3571532049581
2,574.3571532049581,16:15:38.357,574.3571532049581
3,573.3571532049581,16:16:50.028,573.3571532049581
4,569.3571532049581,16:17:57.274,569.3571532049581
5,553.3571532049581,16:19:09.533,553.3571532049581
6,489.3571532049581,16:20:18.767,489.3571532049581
7,174233.35715320497,16:21:36.279,233.35715320495808
8,489.29431022561613,16:22:49.327,489.29431022561613
9,489.231498112881,16:24:06.073,489.231498112881
10,44361.29432565892,16:25:18.326,361.29432565891955
11,489.16944186993555,16:26:30.751,489.16944186993555
12,489.107445840889,16:27:45.749,489.107445840889
13,425.2008857499043,16:28:54.357,425.2008857499043
14,425.1854088255801,16:30:04.991,425.1854088255801
15,425.1699393984735,16:31:24.229,425.1699393984735
16,22393.232132528698,16:32:43.078,393.2321325286965
17,425.16220925402627,16:34:12.273,425.16220925402627
18,425.15448285174665,16:35:43.706,425.15448285174665
19,10409.193307690222,16:37:11.801,409.19330769022156
20,425.15448285174665,16:38:28.872,425.15448285174665
21,424.15448285174665,16:40:00.275,424.15448285174665
22,420.15448285174665,16:41:43.809,420.15448285174665
23,13404.154482851747,16:43:04.751,404.15448285174665
24,420.151199951841,16:44:16.335,420.151199951841
25,8412.151200625449,16:46:10.796,412.15120062544844
26,420.1465859016205,16:47:26.027,420.1465859016205
27,5416.148227237059,16:49:11.353,416.14822723705873
28,420.14472122974144,16:50:31.654,420.14472122974144
29,4418.146207994978,16:52:36.778,418.14620799497766
30,420.144022407622,16:53:47.222,420.144022407622
31,2419.1450320425224,16:55:19.677,419.1450320425226
32,420.1437729454063,16:56:27.535,420.1437729454063
33,1419.6443609285584,16:57:56.923,419.6443609285584
34,420.1436898145942,16:59:06.183,420.1436898145942
35,2419.1436898145944,17:00:14.403,419.1436898145942
36,420.1436064740375,17:01:14.582,420.1436064740375
37,1419.6436064809832,17:02:17.780,419.6436064809831
38,420.1434814910492,17:03:00.890,420.1434814910492
39,419.89352316132755,17:04:08.095,419.89352316132755
40,1419.7285746128434,17:05:14.297,419.7285746128435
41,419.8935082169353,17:05:58.413,419.8935082169353
42,1419.8110391479013,17:07:03.625,419.81103914790134
43,419.8935025495434,17:07:46.751,419.8935025495434
44,1419.85227028203,17:08:53.995,419.8522702820301
45,419.89350113282234,17:09:39.096,419.89350113282234
46,1419.87288556576,17:10:45.282,419.87288556576
47,419.89350084948984,17:11:29.404,419.89350084948984
48,3418.89350084949,17:12:14.510,418.89350084948984
49,419.8934452906623,17:12:50.649,419.8934452906623
50,1419.3934452937492,17:13:42.832,419.3934452937491
51,419.8933480770571,17:14:22.014,419.8933480770571
52,1419.6433758584003,17:15:14.180,419.6433758584003
53,419.8932960117275,17:15:48.326,419.8932960117275
54,1419.7683307298357,17:16:39.498,419.7683307298358
55,419.89328299892935,17:17:13.601,419.89328299892935
56,1419.8308055632658,17:18:10.778,419.8308055632658
57,419.89327974617146,17:18:44.933,419.89327974617146
58,1419.8620423294633,17:19:37.175,419.86204232946324
59,419.89327893303715,17:20:16.298,419.89327893303715
60,1419.8776605499393,17:21:09.540,419.8776605499393
61,419.8932787297605,17:21:47.703,419.8932787297605
