generation,solution,fitness
12,"[-0.17890716344485783, 0.21600917179824888]",[-26.977055718386772]
13,"[0.02551131883339816, 0.13017142190384848]",[-54.55654065222212]
13,"[0.005187821429655046, 0.17539316667122953]",[-44.849302395927694]
13,"[-0.06828135354869133, 0.13017142190384848]",[-29.165367930719846]
13,"[-0.07683214067653316, 0.21581266875629657]",[-29.070240252842392]
13,"[-0.07710683018326792, 0.1317184149675832]",[-28.09511392465468]
13,"[-0.07710683018326792, 0.2420680519404484]",[-28.027849465629206]
13,"[-0.07683214067653316, 0.2420680519404484]",[-28.027849465629206]
13,"[-0.07710683018326792, 0.10794111523214917]",[-27.790897503494392]
13,"[-0.18263645403891166, 0.2151861508210749]",[-27.027371506437138]
14,"[0.02551131883339816, 0.13017142190384848]",[-54.55654065222212]
14,"[0.026996390239031977, 0.13017142190384848]",[-54.55654065222212]
14,"[0.005187821429655046, 0.17539316667122953]",[-44.849302395927694]
14,"[0.001239000206834484, -0.09297803499867771]",[-37.3524323055225]
14,"[-0.06433253232587077, 0.17426335413100807]",[-31.55574530786444]
14,"[-0.06828135354869133, 0.13017142190384848]",[-29.165367930719846]
14,"[-0.07683214067653316, 0.21581266875629657]",[-29.070240252842392]
14,"[-0.07710683018326792, 0.1317184149675832]",[-28.09511392465468]
14,"[-0.07859190158890172, 0.1317184149675832]",[-28.09511392465468]
15,"[0.02551131883339816, 0.13017142190384848]",[-54.55654065222212]
15,"[0.026996390239031977, 0.13017142190384848]",[-54.55654065222212]
15,"[0.025520546272332377, 0.13017142190384848]",[-54.55654065222212]
15,"[0.03178917402022389, 0.06408139310778219]",[-51.02891827012203]
15,"[0.005187821429655046, 0.17539316667122953]",[-44.849302395927694]
15,"[0.001239000206834484, -0.09297803499867771]",[-37.3524323055225]
15,"[0.001239000206834484, -0.1250350028285802]",[-37.3524323055225]
15,"[-0.06433253232587077, 0.17426335413100807]",[-31.55574530786444]
15,"[-0.06368188862073704, 0.17426335413100807]",[-31.55574530786444]
16,"[0.02551131883339816, 0.13017142190384848]",[-54.55654065222212]
16,"[0.026996390239031977, 0.13017142190384848]",[-54.55654065222212]
16,"[0.025520546272332377, 0.13017142190384848]",[-54.55654065222212]
16,"[0.025511289900242026, 0.13017142190384848]",[-54.55654065222212]
16,"[0.02704461322957546, 0.13017142190384848]",[-54.55654065222212]
16,"[0.001239000206834484, 0.1277879708573625]",[-54.496685638763964]
16,"[0.025520575205488512, 0.10271386128797064]",[-54.215815553684]
16,"[0.03178917402022389, 0.06408139310778219]",[-51.02891827012203]
16,"[0.005187821429655046, 0.17539316667122953]",[-44.849302395927694]
17,"[0.03090779541387227, 0.13017142190384848]",[-54.83382030193429]
17,"[0.02551131883339816, 0.13017142190384848]",[-54.55654065222212]
17,"[0.026996390239031977, 0.13017142190384848]",[-54.55654065222212]
17,"[0.025520546272332377, 0.13017142190384848]",[-54.55654065222212]
17,"[0.025511289900242026, 0.13017142190384848]",[-54.55654065222212]
17,"[0.02704461322957546, 0.13017142190384848]",[-54.55654065222212]
17,"[0.02551133273167096, 0.13017142190384848]",[-54.55654065222212]
17,"[0.027012070385639853, 0.13017142190384848]",[-54.55654065222212]
17,"[0.025553089116267982, 0.13017142190384848]",[-54.55654065222212]
18,"[0.03484597003942081, 0.13017142190384848]",[-57.12161733671395]
18,"[0.03090779541387227, 0.13017142190384848]",[-54.83382030193429]
18,"[0.02551131883339816, 0.13017142190384848]",[-54.55654065222212]
18,"[0.026996390239031977, 0.13017142190384848]",[-54.55654065222212]
18,"[0.025520546272332377, 0.13017142190384848]",[-54.55654065222212]
18,"[0.025511289900242026, 0.13017142190384848]",[-54.55654065222212]
18,"[0.02704461322957546, 0.13017142190384848]",[-54.55654065222212]
18,"[0.02551133273167096, 0.13017142190384848]",[-54.55654065222212]
18,"[0.027012070385639853, 0.13017142190384848]",[-54.55654065222212]
19,"[0.07522089029447693, 0.13017142190384848]",[-58.42043680566185]
19,"[0.03484597003942081, 0.13017142190384848]",[-57.12161733671395]
19,"[0.03430234273159266, 0.13017142190384848]",[-57.12161733671395]
19,"[0.03090779541387227, 0.13017142190384848]",[-54.83382030193429]
19,"[0.02551131883339816, 0.13017142190384848]",[-54.55654065222212]
19,"[0.026996390239031977, 0.13017142190384848]",[-54.55654065222212]
19,"[0.025520546272332377, 0.13017142190384848]",[-54.55654065222212]
19,"[0.025511289900242026, 0.13017142190384848]",[-54.55654065222212]
19,"[0.02704461322957546, 0.13017142190384848]",[-54.55654065222212]
20,"[0.07522089029447693, 0.13017142190384848]",[-58.42043680566185]
20,"[0.03484597003942081, 0.13017142190384848]",[-57.12161733671395]
20,"[0.03430234273159266, 0.13017142190384848]",[-57.12161733671395]
20,"[0.03478655756389049, 0.13017142190384848]",[-57.12161733671395]
20,"[0.03090779541387227, 0.13017142190384848]",[-54.83382030193429]
20,"[0.02551131883339816, 0.13017142190384848]",[-54.55654065222212]
20,"[0.026996390239031977, 0.13017142190384848]",[-54.55654065222212]
20,"[0.025520546272332377, 0.13017142190384848]",[-54.55654065222212]
20,"[0.025511289900242026, 0.13017142190384848]",[-54.55654065222212]
21,"[0.07904926684168907, 0.13017142190384848]",[-59.45498490479402]
21,"[0.07522089029447693, 0.13017142190384848]",[-58.42043680566185]
21,"[0.07468202633717183, 0.13017142190384848]",[-58.42043680566185]
21,"[0.07285620207032788, 0.13017142190384848]",[-57.852861663532124]
21,"[0.03484597003942081, 0.13017142190384848]",[-57.12161733671395]
21,"[0.03430234273159266, 0.13017142190384848]",[-57.12161733671395]
21,"[0.03478655756389049, 0.13017142190384848]",[-57.12161733671395]
21,"[0.03327248363802132, 0.13017142190384848]",[-57.12161733671395]
21,"[0.03090779541387227, 0.13017142190384848]",[-54.83382030193429]
22,"[0.07886774859755134, 0.13724321153463737]",[-59.49772900681967]
22,"[0.07904926684168907, 0.13017142190384848]",[-59.45498490479402]
22,"[0.07522089029447693, 0.13017142190384848]",[-58.42043680566185]
22,"[0.07468202633717183, 0.13017142190384848]",[-58.42043680566185]
22,"[0.07520180419057723, 0.13017142190384848]",[-58.42043680566185]
22,"[0.07285620207032788, 0.13017142190384848]",[-57.852861663532124]
22,"[0.03484597003942081, 0.13017142190384848]",[-57.12161733671395]
22,"[0.03430234273159266, 0.13017142190384848]",[-57.12161733671395]
22,"[0.03478655756389049, 0.13017142190384848]",[-57.12161733671395]
23,"[0.07886774859755134, 0.13724321153463737]",[-59.49772900681967]
23,"[0.07904926684168907, 0.13017142190384848]",[-59.45498490479402]
23,"[0.07904894125535322, 0.13017142190384848]",[-59.45498490479402]
23,"[0.07497545680511193, 0.13724321153463737]",[-58.5911415472995]
23,"[0.07522089029447693, 0.13017142190384848]",[-58.42043680566185]
23,"[0.07468202633717183, 0.13017142190384848]",[-58.42043680566185]
23,"[0.07520180419057723, 0.13017142190384848]",[-58.42043680566185]
23,"[0.0747584563893096, 0.13017142190384848]",[-58.42043680566185]
23,"[0.07285620207032788, 0.13017142190384848]",[-57.852861663532124]
24,"[0.07886774859755134, 0.13724321153463737]",[-59.49772900681967]
24,"[0.07904926684168907, 0.13017142190384848]",[-59.45498490479402]
24,"[0.07904894125535322, 0.13017142190384848]",[-59.45498490479402]
24,"[0.07884710901043196, 0.13025331916437835]",[-59.45498490479402]
24,"[0.07497545680511193, 0.13724321153463737]",[-58.5911415472995]
24,"[0.07517728905003318, 0.13716131427410747]",[-58.5911415472995]
24,"[0.07522089029447693, 0.13017142190384848]",[-58.42043680566185]
24,"[0.07468202633717183, 0.13017142190384848]",[-58.42043680566185]
24,"[0.07520180419057723, 0.13017142190384848]",[-58.42043680566185]
25,"[0.07886774859755134, 0.13724321153463737]",[-59.49772900681967]
25,"[0.07884875326391169, 0.13724321153463737]",[-59.49772900681967]
25,"[0.07904926684168907, 0.13017142190384848]",[-59.45498490479402]
25,"[0.07904894125535322, 0.13017142190384848]",[-59.45498490479402]
25,"[0.07884710901043196, 0.13025331916437835]",[-59.45498490479402]
25,"[0.07497545680511193, 0.13724321153463737]",[-58.5911415472995]
25,"[0.07517728905003318, 0.13716131427410747]",[-58.5911415472995]
25,"[0.07497545680511193, 0.13691715538400598]",[-58.5911415472995]
25,"[0.07522089029447693, 0.13017142190384848]",[-58.42043680566185]
26,"[0.07904894125535322, 0.11948761046847432]",[-59.915076319643475]
26,"[0.07886774859755134, 0.13724321153463737]",[-59.49772900681967]
26,"[0.07884875326391169, 0.13724321153463737]",[-59.49772900681967]
26,"[0.07904926684168907, 0.13017142190384848]",[-59.45498490479402]
26,"[0.07904894125535322, 0.13017142190384848]",[-59.45498490479402]
26,"[0.07884710901043196, 0.13025331916437835]",[-59.45498490479402]
26,"[0.07497545680511193, 0.13724321153463737]",[-58.5911415472995]
26,"[0.07517728905003318, 0.13716131427410747]",[-58.5911415472995]
26,"[0.07497545680511193, 0.13691715538400598]",[-58.5911415472995]
27,"[0.07904894125535322, 0.12529320388674003]",[-60.086797252528164]
27,"[0.07904894125535322, 0.11948761046847432]",[-59.915076319643475]
27,"[0.07886774859755134, 0.13048264043027416]",[-59.50044433876496]
27,"[0.07886774859755134, 0.13724321153463737]",[-59.49772900681967]
27,"[0.07884875326391169, 0.13724321153463737]",[-59.49772900681967]
27,"[0.07904894125535322, 0.1370977194591441]",[-59.49772900681967]
27,"[0.07904926684168907, 0.13017142190384848]",[-59.45498490479402]
27,"[0.07904894125535322, 0.13017142190384848]",[-59.45498490479402]
27,"[0.07884710901043196, 0.13025331916437835]",[-59.45498490479402]
28,"[0.07904894125535322, 0.12529320388674003]",[-60.086797252528164]
28,"[0.07904894125535322, 0.11948761046847432]",[-59.915076319643475]
28,"[0.07904894125535322, 0.11976654555820215]",[-59.915076319643475]
28,"[0.07886774859755134, 0.13048264043027416]",[-59.50044433876496]
28,"[0.07886774859755134, 0.13724321153463737]",[-59.49772900681967]
28,"[0.07884875326391169, 0.13724321153463737]",[-59.49772900681967]
28,"[0.07904894125535322, 0.1370977194591441]",[-59.49772900681967]
28,"[0.08161112858993069, 0.1370977194591441]",[-59.49772900681967]
28,"[0.07904926684168907, 0.13017142190384848]",[-59.45498490479402]
29,"[0.07904894125535322, 0.12529320388674003]",[-60.086797252528164]
29,"[0.07904894125535322, 0.12525813361655536]",[-60.086797252528164]
29,"[0.07904894125535322, 0.11948761046847432]",[-59.915076319643475]
29,"[0.07904894125535322, 0.11976654555820215]",[-59.915076319643475]
29,"[0.07904894125535322, 0.11980161582838683]",[-59.915076319643475]
29,"[0.07886774859755134, 0.13048264043027416]",[-59.50044433876496]
29,"[0.07886774859755134, 0.13724321153463737]",[-59.49772900681967]
29,"[0.07884875326391169, 0.13724321153463737]",[-59.49772900681967]
29,"[0.07904894125535322, 0.1370977194591441]",[-59.49772900681967]
30,"[0.07904894125535322, 0.12529320388674003]",[-60.086797252528164]
30,"[0.07904894125535322, 0.12525813361655536]",[-60.086797252528164]
30,"[0.07904894125535322, 0.12467548861122144]",[-60.086797252528164]
30,"[0.07904894125535322, 0.12502760541378138]",[-60.086797252528164]
30,"[0.07904894125535322, 0.11948761046847432]",[-59.915076319643475]
30,"[0.07904894125535322, 0.11976654555820215]",[-59.915076319643475]
30,"[0.07904894125535322, 0.11980161582838683]",[-59.915076319643475]
30,"[0.07904894125535322, 0.11999707376097611]",[-59.915076319643475]
30,"[0.07886774859755134, 0.13048264043027416]",[-59.50044433876496]
31,"[0.07904894125535322, 0.12529320388674003]",[-60.086797252528164]
31,"[0.07904894125535322, 0.12525813361655536]",[-60.086797252528164]
31,"[0.07904894125535322, 0.12467548861122144]",[-60.086797252528164]
31,"[0.07904894125535322, 0.12502760541378138]",[-60.086797252528164]
31,"[0.07904894125535322, 0.12428192490623333]",[-60.086797252528164]
31,"[0.07904894125535322, 0.11948761046847432]",[-59.915076319643475]
31,"[0.07904894125535322, 0.11976654555820215]",[-59.915076319643475]
31,"[0.07904894125535322, 0.11980161582838683]",[-59.915076319643475]
31,"[0.07904894125535322, 0.11999707376097611]",[-59.915076319643475]
32,"[0.07904894125535322, 0.12529320388674003]",[-60.086797252528164]
32,"[0.07904894125535322, 0.12525813361655536]",[-60.086797252528164]
32,"[0.07904894125535322, 0.12467548861122144]",[-60.086797252528164]
32,"[0.07904894125535322, 0.12502760541378138]",[-60.086797252528164]
32,"[0.07904894125535322, 0.12428192490623333]",[-60.086797252528164]
32,"[0.07904894125535322, 0.1250305309045448]",[-60.086797252528164]
32,"[0.07904894125535322, 0.11948761046847432]",[-59.915076319643475]
32,"[0.07904894125535322, 0.11976654555820215]",[-59.915076319643475]
32,"[0.07904894125535322, 0.11980161582838683]",[-59.915076319643475]
