date,Controller1-0.time-based_0-dump,Controller1-0.time-based_0-flow2b,Battery1-0.time-based_0-p_out,Battery1-0.time-based_0-p_in,Battery1-0.time-based_0-soc,PV1-0.time-based_0-pv_gen,Wind1-0.time-based_0-wind_gen,Wind1-0.time-based_0-u60,Load1-0.time-based_0-load_dem
2012-06-01 08:30:00,0.0,1.0488472632349657,-0.0045239523747079,-0.0045239523747079,56.709,1.2603244286514523,0.0446487555835131,4.794556094716269,0.256125921
2012-06-01 08:45:00,0.0,0.131626946694492,0.8,0.8,58.509,0.3076658608699689,0.041599836824523,4.6828382828005495,0.217638751
2012-06-01 09:00:00,0.0,0.2986124333448661,0.131626946694492,0.131626946694492,58.805,0.4302246869335031,0.0529148024113629,5.073850624505566,0.184527056
2012-06-01 09:15:00,0.0,1.2784064719293124,0.2986124333448661,0.2986124333448661,59.477,1.4117491185523228,0.0775281853769898,5.762777131319165,0.210870832
2012-06-01 09:30:00,0.0,0.0692375799368902,0.8,0.8,61.277,0.2299428814772394,0.0651067794596508,5.436933513231652,0.225812081
2012-06-01 09:45:00,0.0,0.3205073893165598,0.0692375799368902,0.0692375799368902,61.433,0.427272298768758,0.0574052685478018,5.213497889400213,0.164170178
2012-06-01 10:00:00,0.0,1.4886605941527586,0.3205073893165598,0.3205073893165598,62.154,1.4382112094375856,0.1346190367151729,6.926504338774571,0.084169652
2012-06-01 10:15:00,0.0,0.3766139798210297,0.8,0.8,63.954,0.5160976461139628,0.1005307657070669,6.284126920259187,0.240014432
2012-06-01 10:30:00,0.0,-0.2028293741264029,0.3766139798210297,0.3766139798210297,64.801,0.3433291573985975,0.1395637404749995,7.01029269771136,0.685722272
2012-06-01 10:45:00,0.0,1.254839143817564,-0.2028293741264029,-0.2028293741264029,64.238,1.8164053743427264,0.1440594134748375,7.084771238988505,0.705625644
2012-06-01 11:00:00,0.0,0.0404001561151944,0.8,0.8,66.038,0.4179333236480508,0.2319969284671435,8.30435735240177,0.609530096
2012-06-01 11:15:00,0.0,0.0219479026999116,0.0404001561151944,0.0404001561151944,66.129,0.4139292315591764,0.1972231081407353,7.866795922398536,0.589204437
2012-06-01 11:30:00,0.0,0.1025245466283159,0.0219479026999116,0.0219479026999116,66.178,0.5099003465268066,0.2414865591015093,8.416075164317487,0.648862359
2012-06-01 11:45:00,0.0,0.2476459613571575,0.1025245466283159,0.1025245466283159,66.409,0.618826283666308,0.3239463916908496,9.281888206664313,0.695126714
2012-06-01 12:00:00,0.0,0.320897393540582,0.2476459613571575,0.2476459613571575,66.966,0.7732288051666699,0.242288839373912,8.425384981977132,0.694620251
2012-06-01 12:15:00,0.0,0.6066023650722402,0.320897393540582,0.320897393540582,67.688,0.667557112707701,0.2182337773645391,8.136780634528192,0.279188525
2012-06-01 12:30:00,0.0,0.6198842151794636,0.6066023650722402,0.6066023650722402,69.053,0.6073731458635968,0.1958260193158667,7.848176287079251,0.18331495
2012-06-01 12:45:00,0.0,0.8602931952806367,0.6198842151794636,0.6198842151794636,70.448,0.8384603220271869,0.1930516662534499,7.810937016440678,0.171218793
2012-06-01 13:00:00,0.0,0.8985559399938636,0.8,0.8,72.248,0.8683527176309911,0.2064664713628725,7.987823551973899,0.176263249
2012-06-01 13:15:00,0.0,0.4627498112287373,0.8,0.8,74.048,0.4614364697953348,0.1769540464334025,7.58750139260924,0.175640705
2012-06-01 13:30:00,0.0,1.0411248540424574,0.4627498112287373,0.4627498112287373,75.089,1.0320518677265906,0.1958260193158667,7.848176287079251,0.1867530329999999
2012-06-01 13:45:00,0.0,0.4159170926381449,0.8,0.8,76.889,0.7517309602740381,0.2108282963641068,8.043682457931759,0.546642164
2012-06-01 14:00:00,0.0,0.0302000671127581,0.4159170926381449,0.4159170926381449,77.825,0.7362508826175436,0.1557187014952146,7.2709675921813695,0.861769517
2012-06-01 14:15:00,0.0,0.241695562637551,0.0302000671127581,0.0302000671127581,77.893,0.8265070827064548,0.3220007729310962,9.263268571345025,0.906812293
2012-06-01 14:30:00,0.0,0.4622686928259532,0.241695562637551,0.241695562637551,78.437,0.7839930661985067,0.3152524756274465,9.19809984772752,0.6369768490000001
2012-06-01 14:45:00,0.0,0.9060071897352906,0.4622686928259532,0.4622686928259532,79.477,0.866066073032154,0.2487711447031365,8.499863523254279,0.208830028
2012-06-01 15:00:00,0.0,0.4199631961481231,0.8,0.8,81.277,0.437768779347538,0.2767330828005852,8.807087506022505,0.294538666
2012-06-01 15:15:00,0.0,0.4844627699670392,0.4199631961481231,0.4199631961481231,82.222,0.5498348561435777,0.2406860518234614,8.406765346657844,0.306058138
2012-06-01 15:30:00,0.0,0.4744536567272395,0.4844627699670392,0.4844627699670392,83.312,0.6233415544202456,0.2288898683069938,8.267118081763197,0.377777766
2012-06-01 15:45:00,0.0,0.4826576774980157,0.4744536567272395,0.4744536567272395,84.38,0.6273733162929,0.2359201312051157,8.350906440699987,0.38063577
2012-06-01 16:00:00,0.0,-0.0540085135356987,0.4826576774980157,0.4826576774980157,85.466,0.2531069782766149,0.1521572951876864,7.215108686223511,0.459272787
2012-06-01 16:15:00,0.0,0.5932271502223984,-0.0540085135356987,-0.0540085135356987,85.316,0.6727283962890913,0.222759219933307,8.19263954048605,0.302260466
2012-06-01 16:30:00,0.0,0.3470222530372412,0.5932271502223984,0.5932271502223984,86.651,0.4591452036645509,0.1903036413726903,7.773697745802104,0.302426592
2012-06-01 16:45:00,0.0,0.1588387711509603,0.3470222530372412,0.3470222530372412,87.432,0.3198522129314483,0.124566623219512,6.749617803241349,0.285580065
2012-06-01 17:00:00,0.0,0.0784807116678107,0.1588387711509603,0.1588387711509603,87.789,0.2502829907597982,0.1000846239080125,6.274817102599544,0.271886903
2012-06-01 17:15:00,0.0,0.0902580939960051,0.0784807116678107,0.0784807116678107,87.966,0.2960827455441319,0.1059882894518732,6.395844732174905,0.311812941
2012-06-01 17:30:00,0.0,0.2946850635574592,0.0902580939960051,0.0902580939960051,88.169,0.4370724417339978,0.2406860518234614,8.406765346657844,0.38307343
2012-06-01 17:45:00,0.0,0.9534830024103164,0.2946850635574592,0.2946850635574592,88.832,1.058153148586855,0.2406860518234614,8.406765346657844,0.345356198
2012-06-01 18:00:00,0.0,-0.0883298878300881,0.519111111111114,0.8,90.0,0.3341290911123255,0.3428220880575863,9.458774742197532,0.765281067
2012-06-01 18:15:00,0.0,-0.086440608097597,-0.0883298878300881,-0.0883298878300881,89.755,0.3294832732254603,0.2167390306769427,8.118160999208905,0.632662912
2012-06-01 18:30:00,0.0,0.3024011333437866,-0.086440608097597,-0.086440608097597,89.515,0.5033580892564257,0.1335363150873609,6.907884703455284,0.334493271
2012-06-01 18:45:00,0.1413368755597096,0.0,0.2155555555555552,0.3024011333437866,90.0,0.2539131421973489,0.1581235813623607,7.308206862819943,0.270699848
2012-06-01 19:00:00,0.2024348744579308,0.0,0.0,0.0,90.0,0.3364452044725165,0.1362540679854143,6.954433791753499,0.270264398
2012-06-01 19:15:00,0.3055563715801617,0.0,0.0,0.0,90.0,0.4284939544254714,0.4060813691546903,10.008053984116485,0.529018952
2012-06-01 19:30:00,0.3055563715801617,-0.6685513858158928,0.0,0.0,90.0,0.1464871152732274,0.1539311319108796,7.24303813920244,0.968969633
2012-06-01 19:45:00,0.3055563715801617,-0.8999697444402451,-0.6685513858158928,-0.6685513858158928,88.143,0.0821155581744882,0.0179365313852666,3.5377307106644307,1.000021834
2012-06-01 20:00:00,0.3055563715801617,-0.8210909129853685,-0.8,-0.8,85.921,0.0692001708232038,0.0647728991914276,5.4276236955720085,0.955063983
2012-06-01 20:15:00,0.3055563715801617,-0.7805698584541468,-0.8,-0.8,83.699,0.0333546342179302,0.0532066113279228,5.083160442165209,0.8671311039999999
2012-06-01 20:30:00,0.3055563715801617,-0.8504186921291017,-0.7805698584541468,-0.7805698584541468,81.531,0.0133552336317889,0.0678192202391092,5.5114120545087975,0.931593146
2012-06-01 20:45:00,0.3055563715801617,-0.8188728862489106,-0.8,-0.8,79.309,0.0022271458912639,0.0486648378598254,4.934203359610916,0.86976487
2012-06-01 21:00:00,0.3055563715801617,-0.8551266605747251,-0.8,-0.8,77.087,0.0,0.0605357934252749,5.306596065996646,0.915662454
2012-06-01 21:15:00,0.3055563715801617,-0.7946030872496681,-0.8,-0.8,74.865,0.0,0.0634487927503319,5.390384424933435,0.85805188
2012-06-01 21:30:00,0.3055563715801617,-0.4902785509973509,-0.7946030872496681,-0.7946030872496681,72.658,0.0,0.0664537740026491,5.474172783870224,0.556732325
2012-06-01 21:45:00,0.3055563715801617,-0.6936604889611249,-0.4902785509973509,-0.4902785509973509,71.296,0.0,0.104605851038875,6.367915279195976,0.79826634
2012-06-01 22:00:00,0.3055563715801617,-0.7250741101184617,-0.6936604889611249,-0.6936604889611249,69.369,0.0,0.0817352358815382,5.86518512557524,0.806809346
2012-06-01 22:15:00,0.3055563715801617,-0.7443176164726938,-0.7250741101184617,-0.7250741101184617,67.355,0.0,0.0860917945273062,5.967593119831316,0.830409411
2012-06-01 22:30:00,0.3055563715801617,-0.6132650653041849,-0.7443176164726938,-0.7443176164726938,65.287,0.0,0.088122178695815,6.014142208129533,0.701387244
2012-06-01 22:45:00,0.3055563715801617,-0.2876586975613299,-0.6132650653041849,-0.6132650653041849,63.583,0.0,0.07095958843867,5.595200413445586,0.358618286
2012-06-01 23:00:00,0.3055563715801617,-0.2651808253424713,-0.2876586975613299,-0.2876586975613299,62.784,0.0,0.0809592736575287,5.846565490255954,0.346140099
2012-06-01 23:15:00,0.3055563715801617,-0.0877446991413527,-0.2651808253424713,-0.2651808253424713,62.047,0.0,0.0848886658586472,5.939663666852386,0.172633365
2012-06-01 23:30:00,0.3055563715801617,-0.008572754532922083,-0.08774469914135277,-0.08774469914135277,61.803,0.0,0.1815528724670779,7.652670116226743,0.190125627
